
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 23, 2006 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	165	318	1,029	16,624	18,760	2,277	6,562	14,136	324,809	325,457	22	40	142	1,941	2,162						
NEW ENGLAND	7	20	75	1,145	1,637	113	108	288	5,625	5,816	2	2	19	143	157						
Conn.	-	2	31	280	369	46	42	241	2,363	2,509	2	0	9	46	46						
Maine	5	3	14	181	199	-	2	8	127	140	-	0	4	19	12						
Mass.	-	9	18	357	714	66	46	86	2,409	2,503	-	1	7	52	75						
N.H.	-	0	9	28	64	1	3	9	179	174	-	0	2	10	8						
R.I.	-	1	25	113	107	-	9	19	484	431	-	0	7	6	7						
Vt.	2	3	12	186	184	-	1	4	63	59	-	0	2	10	9						
MID. ATLANTIC	42	63	254	3,240	3,375	328	651	1,014	31,526	33,647	6	8	30	380	422						
N.J.	-	8	13	339	454	-	102	160	4,580	5,632	-	0	2	-	90						
N.Y. (Upstate)	30	25	227	1,258	1,185	100	121	455	6,128	6,861	4	3	27	137	115						
N.Y. City	2	16	29	851	869	128	175	377	9,561	10,240	-	2	6	87	80						
Pa.	10	16	32	792	867	100	225	401	11,257	10,914	2	3	8	156	137						
E.N. CENTRAL	5	49	93	2,404	3,262	320	1,243	7,047	62,642	65,604	-	5	14	268	363						
Ill.	-	9	24	464	762	-	364	711	18,912	19,705	-	0	6	47	122						
Ind.	N	0	0	N	N	-	161	249	8,285	7,970	-	1	10	75	65						
Mich.	5	14	37	670	779	320	262	5,880	15,104	11,804	-	0	4	24	24						
Ohio	-	16	32	788	799	-	293	685	14,124	20,337	-	2	6	91	108						
Wis.	-	9	40	482	922	-	132	172	6,217	5,788	-	0	4	31	44						
W.N. CENTRAL	7	27	260	1,720	2,255	41	369	447	18,113	18,382	2	2	15	149	115						
Iowa	1	5	15	281	279	-	35	62	1,760	1,584	-	0	1	2	-						
Kans.	-	3	11	200	207	23	40	124	1,984	2,481	-	0	2	16	18						
Minn.	-	1	238	489	1,002	-	58	105	2,844	3,437	2	0	9	79	44						
Mo.	6	9	28	527	516	-	189	252	9,672	9,298	-	0	6	34	34						
Nebr.	-	2	9	114	115	12	27	56	1,368	1,113	-	0	2	9	16						
N. Dak.	-	0	7	17	19	-	2	6	120	126	-	0	3	9	3						
S. Dak.	-	2	6	92	117	6	6	15	365	343	-	0	0	-	-						
S. ATLANTIC	43	50	95	2,628	2,733	685	1,617	2,334	81,550	76,594	6	10	24	515	516						
Del.	-	0	4	38	58	31	28	44	1,462	895	-	0	1	1	-						
D.C.	-	1	4	62	54	-	35	59	1,824	2,111	-	0	2	8	10						
Fla.	36	20	44	1,129	970	418	455	547	22,706	19,754	3	3	9	159	132						
Ga.	-	11	28	569	740	-	351	1,014	16,504	14,846	-	2	6	99	112						
Md.	4	4	11	216	203	109	126	190	6,461	6,949	3	1	5	74	73						
N.C.	N	0	0	N	N	-	310	766	16,625	14,786	-	0	9	53	74						
S.C.	-	1	7	101	105	-	145	704	8,545	8,437	-	0	3	34	35						
Va.	3	8	50	476	552	127	130	288	6,457	8,058	-	1	8	66	53						
W. Va.	-	0	6	37	51	-	18	43	966	758	-	0	4	21	27						
E.S. CENTRAL	5	10	42	555	423	204	576	867	29,230	27,604	-	2	7	110	118						
Ala.	3	6	30	324	194	34	191	313	9,389	9,246	-	0	5	33	18						
Ky.	N	0	0	N	N	-	61	268	3,250	2,871	-	0	1	5	13						
Miss.	-	0	0	-	-	-	143	435	7,241	6,989	-	0	1	4	-						
Tenn.	2	4	12	231	229	170	190	238	9,350	8,498	-	1	4	68	87						
W.S. CENTRAL	6	5	31	295	318	181	899	1,430	45,547	43,956	2	1	15	67	112						
Ark.	3	2	8	133	82	-	81	142	4,046	4,421	-	0	2	7	7						
La.	-	0	5	37	63	6	136	354	7,646	9,332	-	0	3	11	37						
Okla.	3	2	24	125	173	175	87	764	4,797	4,464	2	1	14	49	60						
Tex.	N	0	0	N	N	-	568	917	29,058	25,739	-	0	0	-	8						
MOUNTAIN	6	30	67	1,632	1,532	81	219	428	11,266	13,445	2	4	8	189	214						
Ariz.	1	3	36	158	147	81	92	198	4,604	4,842	2	1	7	85	98						
Colo.	-	9	33	525	527	-	42	85	2,067	3,153	-	1	4	49	43						
Idaho	3	3	12	189	154	-	2	15	139	116	-	0	1	7	5						
Mont.	1	2	11	108	80	-	3	20	186	144	-	0	0	-	-						
Nev.	-	1	9	95	113	-	25	135	1,653	2,877	-	0	1	2	14						
N. Mex.	-	1	6	68	89	-	32	65	1,667	1,522	-	0	4	25	32						
Utah	-	7	25	451	392	-	18	25	834	708	-	0	4	17	13						
Wyo.	1	1	4	38	30	-	2	6	116	83	-	0	1	4	9						
PACIFIC	44	58	202	3,005	3,225	324	788	967	39,310	40,409	2	2	15	120	145						
Alaska	-	1	17	97	109	-	10	24	530	581	-	0	2	9	27						
Calif.	24	41	105	2,122	2,299	239	653	834	32,496	33,620	-	0	9	27	56						
Hawaii	1	1	4	48	62	-	17	26	836	1,010	-	0	1	20	9						
Oreg.	9	8	14	391	411	-	27	49	1,293	1,535	2	1	6	62	52						
Wash.	10	7	90	347	344	85	76	142	4,155	3,663	-	0	4	2	1						
