
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 20, 2009 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2009
Lyme disease cummulative for 2008
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2009
Malaria cummulative for 2008
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2009
Meningococcal diseases, invasive †, all serogroups cummulative for 2008

tab delimited data:
test
UNITED STATES	223	486	1,915	4,051	6,912	4	23	46	392	410	4	18	48	453	671						
NEW ENGLAND	18	86	837	491	2,598	1	0	5	10	22	-	0	4	15	17						
Conn.	-	21	264	-	1,121	-	0	4	1	5	-	0	1	1	1						
Maine	9	5	73	86	54	-	0	1	1	1	-	0	1	2	3						
Mass.	-	20	403	117	985	-	0	4	6	11	-	0	3	9	12						
N.H.	2	14	145	217	309	1	0	1	1	2	-	0	1	1	1						
R.I.	-	0	78	13	105	-	0	1	-	1	-	0	1	1	-						
Vt.	7	5	41	58	24	-	0	1	1	2	-	0	1	1	-						
MID. ATLANTIC	191	210	1,401	2,409	2,589	-	5	17	94	107	1	2	5	49	74						
N.J.	16	30	231	509	1,248	-	0	4	-	19	-	0	1	2	9						
N.Y. (Upstate)	87	96	1,368	830	493	-	0	10	19	13	-	0	2	11	19						
N.Y. City	-	6	54	-	154	-	3	11	58	61	-	0	2	9	13						
Pa.	88	51	338	1,070	694	-	1	3	17	14	1	1	4	27	33						
E.N. CENTRAL	-	10	205	99	437	-	3	7	48	67	1	3	8	77	112						
Ill.	-	0	13	4	27	-	1	5	15	33	-	1	6	17	41						
Ind.	-	0	8	9	2	-	0	1	7	3	-	0	4	19	15						
Mich.	-	1	10	10	1	-	0	3	9	9	-	0	3	12	14						
Ohio	-	0	6	7	7	-	0	2	14	16	1	0	3	23	26						
Wis.	-	10	187	69	400	-	0	3	3	6	-	0	1	6	16						
W.N. CENTRAL	-	6	336	56	118	-	1	10	25	20	-	1	9	38	59						
Iowa	-	1	9	14	45	-	0	3	5	2	-	0	1	4	11						
Kans.	-	0	4	8	4	-	0	2	2	3	-	0	2	7	2						
Minn.	-	2	326	28	66	-	0	8	10	6	-	0	4	8	17						
Mo.	-	0	1	2	1	-	0	2	5	5	-	0	2	13	18						
Nebr.	-	0	2	3	1	-	0	1	2	4	-	0	1	4	9						
N. Dak.	-	0	10	-	-	-	0	0	-	-	-	0	3	-	1						
S. Dak.	-	0	1	1	1	-	0	1	1	-	-	0	1	2	1						
S. ATLANTIC	13	63	223	887	1,069	3	6	16	138	99	-	3	9	88	89						
Del.	3	11	36	234	324	-	0	1	1	1	-	0	1	2	1						
D.C.	-	0	7	-	17	-	0	2	-	-	-	0	0	-	-						
Fla.	-	1	6	16	13	-	1	7	36	22	-	1	4	32	32						
Ga.	1	0	6	18	14	1	1	4	30	26	-	0	2	16	12						
Md.	-	27	163	393	511	-	1	8	34	30	-	0	1	4	11						
N.C.	6	1	6	23	2	1	1	7	18	2	-	0	5	15	3						
S.C.	-	0	3	11	10	-	0	1	1	3	-	0	1	6	14						
Va.	3	14	61	158	133	1	1	4	17	14	-	0	2	9	13						
W. Va.	-	1	17	34	45	-	0	1	1	1	-	0	2	4	3						
E.S. CENTRAL	-	0	5	8	16	-	0	2	12	8	-	0	3	16	36						
Ala.	-	0	1	1	6	-	0	1	3	3	-	0	1	4	3						
Ky.	-	0	2	1	1	-	0	2	5	3	-	0	1	3	7						
Miss.	-	0	1	-	-	-	0	1	-	-	-	0	1	1	9						
Tenn.	-	0	3	6	9	-	0	2	4	2	-	0	1	8	17						
W.S. CENTRAL	-	2	21	11	35	-	1	10	11	22	1	1	12	40	70						
Ark.	-	0	0	-	-	-	0	1	-	-	-	0	2	5	10						
La.	-	0	1	-	-	-	0	1	1	2	-	0	3	9	17						
Okla.	-	0	2	-	-	-	0	2	1	2	-	0	3	2	9						
Tex.	-	2	21	11	35	-	1	10	9	18	1	1	9	24	34						
MOUNTAIN	-	1	13	14	13	-	0	3	4	12	1	1	4	37	38						
Ariz.	-	0	2	1	2	-	0	2	1	4	-	0	2	7	5						
Colo.	-	0	1	2	2	-	0	1	1	3	1	0	2	11	8						
Idaho	-	0	2	5	2	-	0	1	1	-	-	0	1	4	4						
Mont.	-	0	13	1	1	-	0	0	-	-	-	0	2	4	4						
Nev.	-	0	2	5	2	-	0	1	-	4	-	0	2	3	7						
N. Mex.	-	0	2	-	3	-	0	1	-	1	-	0	1	3	4						
Utah	-	0	1	-	-	-	0	1	1	-	-	0	1	1	4						
Wyo.	-	0	1	-	1	-	0	0	-	-	-	0	2	4	2						
PACIFIC	1	3	13	76	37	-	3	10	50	53	-	4	14	93	176						
Alaska	-	0	2	1	1	-	0	1	1	2	-	0	2	2	3						
Calif.	-	2	6	67	26	-	2	8	38	41	-	2	8	58	137						
Hawaii	N	0	0	N	N	-	0	1	1	2	-	0	1	3	1						
Oreg.	-	0	4	5	10	-	0	3	5	4	-	0	10	21	20						
Wash.	1	0	12	3	-	-	0	3	5	4	-	0	6	9	15						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	2	-	1	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	1	2	-	0	1	-	2						
V.I.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


