
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 8, 1997 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	5,109	9,988	56,023	69,944	168	65	39,759	59,064	480	527											
NEW ENGLAND	134	446	2,659	3,594	14	7	1,044	1,485	2	13											
Maine	13	8	49	-	1	-	3	7	-	-											
N.H.	1	14	98	110	-	-	33	26	1	2											
Vt.	7	5	71	95	1	1	9	16	-	7											
Mass.	62	246	1,343	1,273	10	6	463	492	1	4											
R.I.	19	17	402	446	1	-	110	114	-	-											
Conn.	32	156	696	1,670	1	-	426	830	-	-											
MID. ATLANTIC	1,921	2,864	3,816	8,956	9	-	2,401	5,211	33	36											
Upstate N.Y.	113	324	N	N	5	-	240	5	23	31											
N.Y. City	1,039	1,621	-	3,564	2	-	-	2,375	-	1											
N.J.	468	550	915	1,428	2	-	637	692	-	-											
Pa.	301	369	2,901	3,964	N	-	1,524	2,139	10	4											
E.N. CENTRAL	242	821	10,240	16,873	28	11	7,105	11,210	106	77											
Ohio	57	249	2,157	3,941	14	7	1,643	2,733	5	2											
Ind.	25	90	1,674	1,652	5	-	1,201	1,285	1	2											
Ill.	115	321	2,053	4,986	-	-	1,108	3,287	-	14											
Mich.	29	106	3,217	4,095	9	2	2,557	2,909	100	59											
Wis.	16	55	1,139	2,199	N	2	596	996	-	-											
W.N. CENTRAL	127	247	3,751	5,769	22	14	1,757	2,577	19	13											
Minn.	17	56	-	999	10	9	U	-	-	-											
Iowa	38	22	993	549	7	2	238	183	10	3											
Mo.	54	90	1,692	2,417	1	-	1,157	1,779	3	7											
N. Dak.	2	-	81	157	3	2	5	7	1	-											
S. Dak.	-	3	178	199	-	-	24	33	-	-											
Nebr.	15	22	163	542	1	-	60	98	-	2											
Kans.	1	54	644	906	-	1	273	477	5	1											
S. ATLANTIC	1,239	2,454	14,208	9,836	26	4	16,101	21,619	49	23											
Del.	20	72	-	-	1	1	205	300	-	-											
Md.	166	196	1,180	1,030	2	-	2,408	2,611	4	-											
D.C.	55	126	N	N	-	-	889	884	-	-											
Va.	130	126	2,304	2,146	N	-	1,793	1,905	4	1											
W. Va.	14	19	-	-	N	-	114	99	1	4											
N.C.	59	34	3,519	U	2	3	3,122	4,171	16	8											
S.C.	104	91	1,823	U	-	-	2,296	2,418	12	1											
Ga.	183	447	1,444	2,462	13	-	2,340	5,601	U	-											
Fla.	508	1,343	3,938	4,198	8	-	2,934	3,630	12	9											
E.S. CENTRAL	134	358	4,866	5,185	15	4	4,900	5,778	54	101											
Ky.	23	67	1,179	1,349	4	-	737	800	2	5											
Tenn.	59	140	2,170	2,280	9	4	1,931	2,080	23	95											
Ala.	37	89	1,250	1,502	-	-	1,907	2,449	4	1											
Miss.	15	62	267	54	2	-	325	449	25	-											
W.S. CENTRAL	420	944	2,424	3,984	3	1	2,495	5,027	41	48											
Ark.	18	45	228	297	2	-	440	837	2	1											
La.	64	221	1,154	-	1	1	1,230	1,570	28	9											
Okla.	32	26	1,042	1,254	-	-	825	792	-	25											
Tex.	306	652	-	2,433	-	-	-	1,828	11	13											
MOUNTAIN	122	251	3,819	2,066	21	14	1,336	1,558	62	135											
Mont.	7	3	126	-	-	-	9	4	3	5											
Idaho	2	4	298	302	1	-	21	14	12	31											
Wyo.	1	-	73	129	-	-	7	8	18	38											
Colo.	24	85	101	5	13	5	269	388	13	13											
N. Mex.	5	20	797	730	3	1	300	176	8	24											
Ariz.	30	94	1,704	67	N	6	564	765	5	16											
Utah	10	39	248	295	1	-	33	55	1	5											
Nev.	43	6	472	538	3	2	133	148	2	3											
PACIFIC	770	1,603	10,240	13,681	30	8	2,620	4,599	114	81											
Wash.	45	139	1,717	1,816	3	-	418	472	5	15											
Oreg.	30	101	422	1,007	8	6	58	64	3	2											
Calif.	682	1,338	7,597	10,435	16	2	1,956	3,883	70	30											
Alaska	10	3	256	73	3	-	108	84	-	2											
Hawaii	3	22	248	350	N	-	80	96	36	32											
Guam	-	3	-	76	N	-	-	18	-	-											
P.R.	144	248	N	N	4	U	151	28	4	7											
V.I.	4	1	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	-	8	-	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


