
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 5, 2001 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Gonorrhea cummulative for 2001
Gonorrhea cummulative for 2000
Hepatitis C/NA,NB cummulative for 2001
Hepatitis C/NA,NB cummulative for 2000
Legionellosis cummulative for 2001
Legionellosis cummulative for 2000
Listeriosis cummulative for 2001
Listeriosis cummulative for 2000
Lyme Disease cummulative for 2001
Lyme Disease cummulative for 2000

tab delimited data:
test
UNITED STATES	98,219	115,575	736	7,023	221	233	121	723	1,475												
NEW ENGLAND	2,126	2,218	12	7	10	16	11	208	227												
Maine	43	26	-	-	-	2	-	-	-												
N.H.	42	32	-	-	3	2	-	42	18												
Vt.	30	18	5	3	3	-	-	1	2												
Mass.	1,094	895	7	3	3	9	7	45	91												
R.I.	255	208	-	1	-	-	-	-	-												
Conn.	662	1,039	-	-	1	3	4	120	116												
MID. ATLANTIC	10,467	12,445	24	244	22	55	20	303	966												
Upstate N.Y.	2,472	2,119	15	19	14	20	9	241	374												
N.Y. City	4,014	3,907	-	-	4	6	3	-	38												
N.J.	829	2,541	-	212	3	2	5	-	111												
Pa.	3,152	3,878	9	13	1	27	3	62	443												
E.N. CENTRAL	16,372	23,348	77	92	60	66	14	20	50												
Ohio	2,486	6,004	5	2	33	28	3	19	7												
Ind.	2,137	2,051	-	-	5	9	2	1	-												
Ill.	4,752	7,146	3	10	-	7	-	-	4												
Mich.	5,892	5,692	69	80	15	11	8	-	1												
Wis.	1,105	2,455	-	-	7	11	1	U	38												
W.N. CENTRAL	4,216	5,577	201	172	19	11	2	25	27												
Minn.	626	1,080	-	1	1	1	-	16	11												
Iowa	349	378	-	-	5	3	-	2	-												
Mo.	2,008	2,709	197	165	9	5	1	4	10												
N. Dak.	11	16	-	-	-	-	-	-	-												
S. Dak.	79	88	-	-	-	1	-	-	-												
Nebr.	255	436	1	2	3	-	-	2	1												
Kans.	888	870	3	4	1	1	1	1	5												
S. ATLANTIC	27,158	30,077	35	26	34	43	24	135	160												
Del.	548	581	-	2	-	4	-	-	29												
Md.	2,566	2,943	11	4	7	11	2	99	107												
D.C.	1,046	763	-	-	1	-	-	7	-												
Va.	2,986	3,581	-	1	6	3	4	21	12												
W. Va.	179	210	4	3	N	N	2	1	4												
N.C.	5,943	5,918	7	9	4	6	-	4	4												
S.C.	3,155	3,148	3	-	1	2	2	1	-												
Ga.	4,870	5,289	-	-	2	2	7	-	-												
Fla.	5,865	7,644	10	7	13	15	7	2	4												
E.S. CENTRAL	10,458	12,216	82	169	22	6	7	3	1												
Ky.	1,183	1,135	3	15	6	4	1	2	-												
Tenn.	3,289	3,804	26	34	9	1	3	1	1												
Ala.	3,396	4,153	1	5	5	1	3	-	-												
Miss.	2,590	3,124	52	115	2	-	-	-	-												
W.S. CENTRAL	15,259	18,056	144	6,223	3	9	2	1	16												
Ark.	1,711	1,023	3	3	-	-	1	-	-												
La.	3,805	4,476	58	207	2	5	-	1	1												
Okla.	1,594	1,348	2	1	1	1	-	-	-												
Tex.	8,149	11,209	81	6,012	-	3	1	-	15												
MOUNTAIN	3,422	3,533	126	32	19	13	11	3	1												
Mont.	41	14	-	1	-	-	-	-	-												
Idaho	29	30	1	-	-	1	-	1	-												
Wyo.	17	24	101	1	1	-	-	1	1												
Colo.	1,098	1,113	8	13	6	6	1	-	-												
N. Mex.	334	352	9	4	1	1	3	-	-												
Ariz.	1,256	1,438	4	10	6	2	2	-	-												
Utah	33	102	-	-	3	3	1	-	-												
Nev.	614	460	3	3	2	-	4	1	-												
PACIFIC	8,741	8,105	35	58	32	14	30	25	27												
Wash.	1,056	799	9	8	6	6	2	2	-												
Oreg.	97	302	2	12	N	N	1	1	3												
Calif.	7,263	6,771	24	38	24	8	27	22	24												
Alaska	116	103	-	-	-	-	-	-	-												
Hawaii	209	130	-	-	2	-	-	N	N												
Guam	-	-	-	-	-	-	-	-	-												
P.R.	616	177	-	1	2	-	-	N	N												
V.I.	6	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	-	U	U												
C.N.M.I.	U	U	U	U	U	U	-	U	U												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


