
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending January 17, 2009 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2009
Giardiasis cummulative for 2008
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2009
Gonorrhea cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008

tab delimited data:
test
UNITED STATES	111	305	588	238	409	1,932	5,903	6,818	5,397	10,506	19	45	81	52	133						
NEW ENGLAND	3	24	49	10	42	47	97	171	86	158	-	2	8	1	9						
Conn.	-	6	14	-	13	-	50	129	-	24	-	0	7	-	-						
Maine	2	3	12	5	1	1	2	6	3	2	-	0	2	1	1						
Mass.	-	8	17	-	14	43	38	69	74	114	-	0	5	-	6						
N.H.	-	3	11	2	4	3	2	6	4	2	-	0	1	-	1						
R.I.	-	1	8	-	5	-	5	13	4	16	-	0	7	-	-						
Vt.	1	3	13	3	5	-	0	3	1	-	-	0	3	-	1						
MID. ATLANTIC	14	60	108	38	76	176	621	988	643	816	4	10	18	12	24						
N.J.	-	7	14	-	18	-	100	167	-	234	-	1	7	-	7						
N.Y. (Upstate)	10	21	51	18	9	72	117	360	125	33	4	3	12	6	5						
N.Y. City	4	16	29	12	22	78	185	633	337	187	-	1	6	1	4						
Pa.	-	16	46	8	27	26	213	270	181	362	-	4	8	5	8						
E.N. CENTRAL	14	48	88	36	91	377	1,193	1,650	830	2,538	5	7	17	9	20						
Ill.	-	11	31	-	33	-	360	482	12	799	-	2	6	-	11						
Ind.	N	0	0	N	N	99	148	284	231	358	-	1	12	-	-						
Mich.	2	12	22	7	14	278	320	657	559	486	-	0	2	-	1						
Ohio	12	17	31	28	32	-	277	531	-	665	5	2	6	9	6						
Wis.	-	9	20	1	12	-	80	176	28	230	-	0	2	-	2						
W.N. CENTRAL	15	28	143	25	29	208	316	425	383	636	2	3	15	6	12						
Iowa	-	6	18	-	13	30	29	50	46	68	-	0	1	-	1						
Kans.	-	3	11	-	1	83	40	130	95	56	-	0	3	-	-						
Minn.	-	0	106	-	-	-	55	92	-	148	-	0	10	-	-						
Mo.	8	8	22	15	10	67	148	193	189	312	1	1	6	5	9						
Nebr.	7	4	10	8	4	14	26	47	27	45	1	0	2	1	2						
N. Dak.	-	0	3	-	-	-	3	6	-	3	-	0	3	-	-						
S. Dak.	-	2	10	2	1	14	8	20	26	4	-	0	0	-	-						
S. ATLANTIC	41	54	87	65	67	517	1,243	2,007	1,507	1,893	5	12	25	17	42						
Del.	-	1	3	1	2	23	19	44	30	40	-	0	2	-	1						
D.C.	-	1	5	-	-	-	51	101	51	93	-	0	2	-	-						
Fla.	38	24	57	56	33	336	447	522	787	797	3	3	9	11	3						
Ga.	-	9	27	-	17	1	188	448	4	129	1	2	8	2	18						
Md.	3	5	12	6	3	-	116	206	85	241	1	1	6	2	10						
N.C.	N	0	0	N	N	-	0	831	-	-	-	1	9	2	-						
S.C.	-	2	6	1	4	-	185	829	265	303	-	1	7	-	4						
Va.	-	7	17	1	8	156	182	486	269	272	-	1	6	-	5						
W. Va.	-	1	5	-	-	1	14	26	16	18	-	0	3	-	1						
E.S. CENTRAL	1	8	21	2	10	186	547	837	782	1,075	-	3	8	-	6						
