
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 20, 1996 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Measles (Rubeola), Total cummulative for 1996
Measles (Rubeola), Total cummulative for 1995
Mumps current week
Mumps cummulative for 1996
Mumps cummulative for 1995
Pertussis current week
Pertussis cummulative for 1996
Pertussis cummulative for 1995
Rubella current week
Rubella cummulative for 1996
Rubella cummulative for 1995

tab delimited data:
test
UNITED STATES	82	176	12	180	250	70	776	804	1	56	25										
NEW ENGLAND	6	3	-	-	3	7	142	116	-	5	2										
Maine	-	-	-	-	2	-	8	12	-	-	-										
N.H.	-	-	-	-	-	-	17	6	-	-	1										
Vt.	1	-	-	-	-	-	6	3	-	-	-										
Mass.	4	1	-	-	-	7	108	89	-	3	1										
R.I.	-	2	-	-	-	-	-	-	-	-	-										
Conn.	1	-	-	-	1	-	3	6	-	2	-										
MID. ATLANTIC	3	2	1	21	39	3	76	74	1	4	2										
Upstate N.Y.	-	-	1	7	9	3	45	44	1	3	-										
N.Y. City	3	-	-	4	6	-	13	12	-	1	1										
N.J.	-	2	-	-	6	-	-	6	-	-	1										
Pa.	-	-	-	10	18	-	18	12	-	-	-										
E.N. CENTRAL	3	2	5	48	33	3	120	77	-	3	-										
Ohio	2	-	2	19	15	1	52	32	-	-	-										
Ind.	-	-	-	5	5	-	9	7	-	-	-										
Ill.	-	-	1	10	-	1	46	-	-	1	-										
Mich.	1	1	2	14	13	1	11	26	-	2	-										
Wis.	-	1	U	-	-	U	2	12	U	-	-										
W.N. CENTRAL	5	1	-	2	19	1	27	60	-	1	-										
Minn.	5	-	-	-	2	1	23	22	-	-	-										
Iowa	-	-	-	-	3	-	2	1	-	1	-										
Mo.	-	1	-	-	11	-	1	13	-	-	-										
N. Dak.	-	-	-	2	-	-	-	5	-	-	-										
S. Dak.	-	-	-	-	-	-	1	6	-	-	-										
Nebr.	-	-	-	-	3	-	-	3	-	-	-										
Kans.	-	-	-	-	-	-	-	10	-	-	-										
S. ATLANTIC	2	-	-	17	41	3	68	85	-	10	5										
Del.	1	-	-	-	-	-	7	5	-	-	-										
Md.	1	-	-	8	10	1	28	8	-	-	-										
D.C.	-	-	-	-	-	-	-	2	-	-	-										
Va.	-	-	-	3	9	-	3	7	-	-	-										
W. Va.	-	-	-	-	-	-	2	-	-	-	-										
N.C.	-	-	-	-	16	-	9	49	-	-	-										
S.C.	-	-	-	3	3	1	4	10	-	-	-										
Ga.	-	-	-	1	-	-	2	-	-	-	-										
Fla.	-	-	-	2	3	1	13	4	-	10	5										
E.S. CENTRAL	-	-	2	10	8	-	16	20	-	2	-										
Ky.	-	-	-	-	-	-	5	1	-	-	-										
Tenn.	-	-	-	1	-	-	7	4	-	-	-										
Ala.	-	-	-	4	3	-	1	15	-	-	-										
Miss.	-	-	2	5	5	-	3	-	N	N	N										
W.S. CENTRAL	1	2	1	8	11	5	14	34	-	-	1										
Ark.	-	2	-	-	2	-	2	3	-	-	-										
La.	-	-	-	7	2	-	2	1	-	-	-										
Okla.	-	-	-	-	-	-	1	2	-	-	-										
Tex.	1	-	1	1	7	5	9	28	-	-	1										
MOUNTAIN	4	56	-	17	11	4	110	203	-	1	3										
Mont.	-	-	-	-	-	-	3	3	-	-	-										
Idaho	-	-	-	-	2	-	41	60	-	-	-										
Wyo.	-	-	-	-	-	-	-	-	-	-	-										
Colo.	1	17	-	-	-	-	17	32	-	-	-										
N. Mex.	-	28	N	N	N	3	25	18	-	-	-										
Ariz.	-	10	-	1	1	-	4	87	-	1	3										
Utah	-	-	-	1	1	1	3	2	-	-	-										
Nev.	3	1	-	15	7	-	17	1	-	-	-										
PACIFIC	58	110	3	57	85	44	203	135	-	30	12										
Wash.	4	14	1	6	4	22	64	21	-	1	1										
Oreg.	-	1	N	N	N	1	23	11	-	-	1										
Calif.	1	94	2	41	72	21	108	99	-	27	9										
Alaska	52	-	-	2	8	-	-	-	-	-	-										
Hawaii	1	1	-	8	1	-	8	4	-	2	1										
Guam	-	-	U	1	3	U	-	-	U	-	-										
P.R.	1	3	-	1	1	-	-	4	-	-	-										
V.I.	-	-	U	-	1	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


