
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2007 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	11,895	20,604	25,327	574,009	576,211	126	151	658	4,586	4,942	112	73	319	1,806	1,780						
NEW ENGLAND	714	670	1,357	19,635	18,342	-	0	1	1	-	1	4	27	101	141						
Conn.	244	204	829	5,720	5,503	N	0	0	N	N	-	0	13	13	38						
Maine	-	50	74	1,422	1,238	-	0	0	-	-	1	1	6	16	15						
Mass.	368	310	600	9,089	7,918	-	0	0	-	-	-	2	19	33	51						
N.H.	21	39	70	1,141	1,054	-	0	1	1	-	-	1	4	20	17						
R.I.	81	63	108	1,796	1,927	-	0	0	-	-	-	0	5	6	3						
Vt.	-	19	45	467	702	N	0	0	N	N	-	1	4	13	17						
MID. ATLANTIC	1,163	2,671	4,284	80,814	69,896	-	0	0	-	-	33	10	37	250	271						
N.J.	-	411	541	11,347	11,086	N	0	0	N	N	-	0	5	9	18						
N.Y. (Upstate)	506	509	2,758	14,676	13,386	N	0	0	N	N	4	3	14	68	57						
N.Y. City	-	849	1,602	25,336	22,909	N	0	0	N	N	-	1	10	32	76						
Pa.	657	821	1,797	29,455	22,515	N	0	0	N	N	29	4	18	141	120						
E.N. CENTRAL	1,027	3,187	6,297	94,413	97,014	1	1	3	17	27	13	16	110	389	420						
Ill.	430	1,013	1,327	26,737	30,919	-	0	0	-	-	-	2	22	37	60						
Ind.	-	382	644	11,322	11,630	-	0	0	-	-	-	1	18	34	31						
Mich.	274	731	1,225	20,665	18,818	1	0	3	12	23	2	2	10	78	64						
Ohio	85	646	3,653	24,792	23,696	-	0	2	5	4	11	5	33	111	115						
Wis.	238	372	528	10,897	11,951	N	0	0	N	N	-	5	53	129	150						
W.N. CENTRAL	576	1,205	1,448	33,177	34,826	-	0	54	3	-	12	11	77	278	282						
Iowa	1	165	243	4,786	4,765	N	0	0	N	N	7	2	28	70	43						
Kans.	201	151	294	4,717	4,594	N	0	0	N	N	-	1	8	37	31						
Minn.	-	241	314	5,827	7,321	-	0	54	-	-	5	2	25	61	95						
Mo.	295	454	628	13,038	12,797	-	0	1	3	-	-	2	21	38	54						
Nebr.	-	104	184	2,504	2,864	N	0	0	N	N	-	1	16	14	21						
N. Dak.	2	31	69	857	1,005	N	0	0	N	N	-	0	11	3	6						
S. Dak.	77	49	84	1,448	1,480	N	0	0	N	N	-	2	7	55	32						
S. ATLANTIC	3,613	3,934	6,760	111,805	110,943	-	0	1	2	2	28	19	70	417	365						
