
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending June 17, 2006 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	33	51	334	1,470	1,552	74	166	334	3,545	3,775	562	804	3,204	24,717	15,092						
NEW ENGLAND	-	1	24	13	135	2	3	17	85	94	49	45	172	859	3,194						
Conn.	U	0	7	U	58	-	0	11	19	19	U	11	58	U	918						
Maine	N	0	0	N	N	-	0	2	5	1	-	5	20	151	202						
Mass.	-	0	6	-	62	2	2	5	51	65	-	16	61	92	1,403						
N.H.	-	0	0	-	-	-	0	2	5	4	2	6	42	181	137						
R.I.	-	0	11	4	7	-	0	6	3	5	-	0	0	-	-						
Vt.	-	0	2	9	8	-	0	1	2	-	47	9	35	435	534						
MID. ATLANTIC	3	3	15	90	141	5	21	35	506	467	45	102	183	2,831	2,878						
N.J.	N	0	0	N	N	-	2	7	79	64	-	0	0	-	-						
N.Y. (Upstate)	2	1	10	31	57	3	2	14	74	32	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	22	239	292	-	0	0	-	-						
Pa.	1	2	9	59	84	2	5	9	114	79	45	102	183	2,831	2,878						
E.N. CENTRAL	10	11	41	360	382	6	17	38	355	400	146	213	577	9,272	3,572						
Ill.	-	1	3	11	15	2	8	23	169	224	-	1	5	11	51						
Ind.	7	2	21	90	120	1	1	4	31	33	N	0	347	N	70						
Mich.	-	0	4	15	27	-	1	19	36	32	51	102	174	2,796	2,286						
Ohio	3	6	32	244	220	1	4	11	98	96	95	70	421	6,045	882						
Wis.	N	0	0	N	N	2	1	3	21	15	-	10	41	420	283						
W.N. CENTRAL	1	1	191	27	27	4	4	9	100	124	9	20	84	900	200						
Iowa	N	0	0	N	N	-	0	3	7	4	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	11	11	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	4	14	37	-	0	0	-	-						
Mo.	1	1	3	27	22	4	3	8	67	69	8	15	82	844	124						
Nebr.	-	0	0	-	2	-	0	1	1	3	-	0	0	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	1	0	25	25	10						
S. Dak.	-	0	1	-	3	-	0	1	-	-	-	1	12	31	66						
S. ATLANTIC	11	25	53	762	622	31	43	186	869	873	78	84	860	2,512	1,168						
Del.	-	0	2	-	1	-	0	2	12	6	-	1	5	37	17						
D.C.	-	0	3	19	11	3	2	9	51	53	1	0	5	19	16						
Fla.	10	14	36	411	324	13	14	29	330	339	-	0	0	-	-						
Ga.	1	8	22	264	216	3	8	147	98	137	-	0	0	-	-						
Md.	-	0	0	-	-	5	6	19	146	146	-	0	0	-	-						
N.C.	N	0	0	N	N	6	5	17	138	107	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	34	28	4	17	50	647	304						
Va.	N	0	0	N	N	-	2	12	59	55	67	21	812	943	216						
W. Va.	-	1	14	68	70	-	0	1	1	2	6	25	70	866	615						
E.S. CENTRAL	5	3	13	112	116	7	10	19	261	201	-	0	70	27	1						
Ala.	N	0	0	N	N	3	3	12	113	79	-	0	70	27	1						
Ky.	1	0	5	23	21	-	1	8	32	16	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	5	15	23	-	0	0	-	-						
Tenn.	4	2	13	89	94	4	4	11	101	83	N	0	0	N	N						
W.S. CENTRAL	-	1	9	55	94	9	24	39	601	582	226	206	1,757	6,708	2,394						
Ark.	-	0	3	7	12	-	1	6	33	26	-	5	110	413	-						
La.	-	1	7	48	82	-	4	17	64	119	-	0	17	90	105						
Okla.	N	0	0	N	N	-	1	6	34	19	-	0	0	-	-						
Tex.	N	0	0	N	N	9	17	29	470	418	226	202	1,647	6,205	2,289						
MOUNTAIN	3	1	27	51	35	5	7	17	178	199	9	47	136	1,608	1,685						
Ariz.	N	0	0	N	N	5	3	13	86	68	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	17	21	7	30	76	826	1,147						
Idaho	N	0	0	N	N	-	0	3	2	18	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	-	1	12	43	55	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	27	25	-	3	32	235	144						
Utah	-	0	8	19	15	-	0	1	2	7	2	11	55	515	350						
Wyo.	3	0	3	27	18	-	0	0	-	-	-	0	8	28	44						
PACIFIC	-	0	0	-	-	5	32	47	590	835	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	4	-	0	0	-	-						
Calif.	N	0	0	N	N	-	27	42	480	749	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	8	2	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	8	16	N	0	0	N	N						
Wash.	N	0	0	N	N	5	2	11	89	64	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	12	-	361						
P.R.	N	0	0	N	N	-	3	16	54	91	4	8	47	136	392						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


