
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 19, 2006 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	67	54	297	1,391	1,578	174	215	1,013	6,147	8,354	44	86	283	3,375	3,232						
NEW ENGLAND	3	3	44	143	130	1	4	43	158	189	-	5	15	159	199						
Conn.	-	0	43	43	34	-	0	37	37	30	U	0	3	U	76						
Maine	-	0	5	11	19	-	0	3	3	9	-	0	2	15	11						
Mass.	2	1	9	66	49	1	3	9	104	121	-	3	6	98	82						
N.H.	-	0	2	12	12	-	0	4	6	5	-	0	9	33	14						
R.I.	-	0	2	2	3	-	0	6	5	10	-	0	3	4	7						
Vt.	-	0	2	2	13	-	0	2	3	14	-	0	2	9	9						
MID. ATLANTIC	5	4	107	98	190	6	16	72	468	771	6	15	43	629	674						
N.J.	-	0	7	3	38	-	4	21	172	222	-	2	7	103	140						
N.Y. (Upstate)	-	1	103	15	70	6	4	60	154	175	4	4	32	232	192						
N.Y. City	-	0	4	14	9	-	4	14	94	280	-	1	10	68	133						
Pa.	-	0	8	3	73	-	2	48	48	94	2	6	13	226	209						
E.N. CENTRAL	10	10	38	272	313	9	20	96	555	623	3	15	43	598	683						
Ill.	-	1	10	42	84	-	7	26	171	192	-	3	10	111	223						
Ind.	3	1	6	39	33	1	2	56	85	47	-	2	11	87	80						
Mich.	-	1	6	44	59	-	3	10	104	157	-	4	12	168	162						
Ohio	7	3	14	86	69	8	3	11	102	61	3	4	19	190	146						
Wis.	-	2	15	61	68	-	3	9	93	166	-	1	4	42	72						
W.N. CENTRAL	8	7	35	205	244	31	34	77	869	861	5	5	57	240	201						
Iowa	-	2	10	73	55	-	1	7	45	54	N	0	0	N	N						
Kans.	-	0	3	-	24	2	4	20	75	106	-	1	5	44	33						
Minn.	8	3	19	111	56	8	2	8	72	51	5	0	52	115	72						
Mo.	6	2	13	110	60	10	14	69	474	563	-	1	5	47	54						
Nebr.	-	1	5	29	30	-	2	14	63	57	-	0	4	21	17						
N. Dak.	-	0	15	-	1	11	0	12	35	2	-	0	5	7	7						
S. Dak.	-	0	5	18	18	-	3	17	105	28	-	0	3	6	18						
S. ATLANTIC	18	7	39	228	216	38	53	122	1,583	1,214	12	21	43	792	639						
Del.	-	0	1	2	3	-	0	2	6	8	-	0	2	7	3						
D.C.	-	0	1	-	-	2	0	2	8	8	-	0	2	9	7						
Fla.	2	2	29	56	62	23	27	66	776	603	8	5	16	196	169						
Ga.	5	1	6	50	29	8	16	38	520	295	-	4	11	144	128						
Md.	5	1	5	34	41	1	2	10	69	48	-	3	12	142	127						
N.C.	6	1	11	56	24	3	1	22	101	111	1	1	26	126	89						
S.C.	-	0	2	4	4	-	1	9	61	60	-	1	6	50	29						
Va.	-	0	8	-	51	1	1	8	40	81	3	2	11	97	65						
W. Va.	-	0	2	-	2	-	0	2	2	-	-	0	6	21	22						
E.S. CENTRAL	-	3	15	104	88	7	13	31	384	899	1	3	11	148	127						
Ala.	1	0	5	16	19	4	3	14	120	178	N	0	0	N	N						
Ky.	-	1	8	33	28	1	5	12	152	208	-	0	5	31	26						
Miss.	-	0	1	-	5	-	1	6	37	56	-	0	0	-	-						
Tenn.	-	1	4	25	36	2	3	11	75	457	1	3	9	117	101						
W.S. CENTRAL	2	1	52	19	59	4	27	596	576	2,236	10	7	58	264	216						
Ark.	1	0	2	9	9	2	1	7	57	39	-	0	5	21	13						
La.	-	0	1	-	18	-	0	4	15	106	-	0	1	1	5						
Okla.	1	0	8	10	14	2	3	286	70	452	-	2	14	73	80						
Tex.	2	1	44	51	18	-	23	308	434	1,639	10	4	43	169	118						
MOUNTAIN	2	5	15	140	168	21	21	47	556	415	6	12	78	480	424						
Ariz.	2	1	8	56	18	13	11	29	327	211	5	6	57	258	177						
Colo.	-	1	6	45	41	-	3	18	83	65	-	3	8	101	135						
Idaho	2	1	7	36	24	2	0	4	12	8	-	0	2	7	2						
Mont.	-	0	1	-	10	1	0	1	5	5	-	0	0	-	-						
Nev.	-	0	3	8	13	-	1	8	29	35	-	0	6	-	1						
N. Mex.	-	0	2	4	18	-	2	9	58	61	-	1	7	56	64						
Utah	5	1	7	48	41	4	1	4	40	28	1	1	7	55	42						
Wyo.	-	0	3	7	3	1	0	1	2	2	-	0	1	3	3						
PACIFIC	19	7	55	182	170	57	38	148	998	1,146	1	2	9	65	69						
Alaska	-	0	1	-	9	1	0	2	8	11	-	0	0	-	-						
Calif.	7	4	18	115	72	53	32	104	804	967	-	0	0	-	-						
Hawaii	-	0	4	8	9	-	1	4	24	18	1	2	9	65	69						
Oreg.	1	1	47	43	51	1	2	31	85	84	N	0	0	N	N						
Wash.	12	2	32	59	29	2	2	43	77	66	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	4	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	3	-	12	-	0	0	-	-						
P.R.	-	0	1	-	1	-	0	2	5	3	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


