
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 13, 1999 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1999*
AIDS § cummulative for 1998
Chlamydia† cummulative for 1999
Chlamydia† cummulative for 1998
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 1999
Gonorrhea cummulative for 1999
Gonorrhea cummulative for 1998
Hepatitis C/NA,NB cummulative for 1999
Hepatitis C/NA,NB cummulative for 1998

tab delimited data:
test
UNITED STATES	7,049	7,874	94,232	106,851	190	72	53,231	63,700	436	759											
NEW ENGLAND	359	198	3,321	4,112	29	23	1,077	1,184	40	20											
Maine	5	4	141	192	2	-	10	8	-	-											
N.H.	13	10	175	186	1	1	16	23	-	-											
Vt.	4	8	85	60	1	-	10	1	1	2											
Mass.	245	70	1,730	1,638	17	13	571	431	39	18											
R.I.	20	22	412	476	-	-	108	62	-	-											
Conn.	72	84	778	1,560	8	9	362	659	-	-											
MID. ATLANTIC	1,497	2,173	12,711	12,587	12	1	6,987	7,448	31	64											
Upstate N.Y.	74	299	N	N	10	-	594	1,126	27	59											
N.Y. City	837	1,157	6,540	6,767	-	1	3,216	3,185	-	-											
N.J.	375	351	1,041	2,279	2	-	672	1,396	-	-											
Pa.	211	366	5,130	3,541	N	-	2,505	1,741	4	5											
E.N. CENTRAL	487	570	14,248	16,464	33	8	9,914	12,483	98	96											
Ohio	95	154	4,636	5,531	21	3	2,797	3,294	-	5											
Ind.	52	79	-	-	5	-	726	1,230	-	2											
Ill.	231	248	5,201	4,211	2	-	3,397	3,749	1	15											
Mich.	80	57	3,717	4,025	5	2	2,697	3,161	97	74											
Wis.	29	32	694	2,697	N	3	297	1,049	-	-											
W.N. CENTRAL	161	147	3,138	6,911	31	12	1,154	2,948	3	134											
Minn.	26	22	1,085	1,387	14	10	428	472	-	-											
Iowa	12	9	396	731	5	2	160	199	-	3											
Mo.	84	77	-	2,418	1	-	-	1,406	2	131											
N. Dak.	3	3	-	194	2	-	-	18	-	-											
S. Dak.	4	5	339	336	-	-	32	57	-	-											
Nebr.	11	14	605	587	2	-	268	233	-	-											
Kans.	21	17	713	1,258	7	-	266	563	1	-											
S. ATLANTIC	1,888	2,199	22,421	21,504	26	7	17,027	17,169	40	24											
Del.	31	36	592	445	1	-	336	287	-	-											
Md.	254	239	1,571	1,493	2	-	2,017	1,571	16	3											
D.C.	67	189	N	N	-	-	538	682	-	-											
Va.	103	112	2,629	2,328	6	2	1,954	1,502	6	1											
W. Va.	14	19	472	1,023	-	1	88	308	2	2											
N.C.	126	107	4,358	4,072	5	2	3,874	3,581	-	7											
S.C.	132	161	4,434	3,505	1	1	2,230	2,345	5	-											
Ga.	209	230	3,088	4,966	1	-	2,162	3,935	1	6											
Fla.	952	1,106	5,277	3,672	10	1	3,828	2,958	10	5											
E.S. CENTRAL	303	310	6,629	7,642	13	1	5,810	7,429	24	19											
Ky.	37	39	-	1,193	5	-	-	738	1	4											
Tenn.	132	124	2,634	2,595	6	-	2,125	2,259	22	12											
Ala.	71	86	2,849	2,019	2	-	2,534	2,566	1	3											
Miss.	63	61	1,146	1,835	-	1	1,151	1,866	-	-											
W.S. CENTRAL	989	905	11,407	15,247	5	1	6,913	9,412	19	12											
Ark.	34	52	992	661	2	-	434	1,026	2	2											
La.	69	148	3,170	2,383	1	1	2,802	2,079	8	-											
Okla.	20	53	1,506	1,713	1	-	804	905	-	-											
Tex.	866	652	5,739	10,490	1	-	2,873	5,402	9	10											
MOUNTAIN	213	227	5,112	5,377	15	2	1,389	1,482	43	103											
Mont.	3	8	210	175	-	-	3	8	4	4											
Idaho	5	5	326	375	-	-	23	35	4	34											
Wyo.	1	1	136	157	1	-	6	9	13	26											
Colo.	57	39	1,400	1,400	4	1	369	504	7	7											
N. Mex.	9	36	831	819	1	-	153	151	4	17											
Ariz.	89	61	1,376	1,846	4	1	558	626	10	-											
Utah	27	26	283	279	5	-	30	33	1	8											
Nev.	22	51	550	326	-	-	247	116	-	7											
PACIFIC	1,152	1,145	15,245	17,007	26	17	2,960	4,145	138	287											
Wash.	59	73	2,344	2,159	1	4	394	374	2	2											
Oreg.	32	31	939	1,141	9	8	132	161	-	1											
Calif.	1,040	1,026	11,424	12,916	16	5	2,335	3,470	136	249											
Alaska	5	-	264	377	-	-	48	58	-	1											
Hawaii	16	15	274	414	-	-	51	82	-	34											
Guam	1	-	-	54	N	-	-	5	-	-											
P.R.	214	271	U	U	1	U	59	89	-	-											
V.I.	3	8	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	-	N	N	N	U	-	7	-	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


