
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 17, 2005 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	2,368	2,452	347	293	315	240	17,256	19,029	304,393	314,995											
NEW ENGLAND	159	165	56	43	25	16	1,585	1,697	5,452	6,581											
Maine	15	15	12	1	-	-	195	147	137	210											
N.H.	12	23	2	5	-	-	53	45	171	127											
Vt.	15	13	5	-	-	-	181	166	58	84											
Mass.	63	72	12	13	25	16	680	764	2,445	2,974											
R.I.	7	13	-	1	-	-	107	120	423	800											
Conn.	47	29	25	23	-	-	369	455	2,218	2,386											
MID. ATLANTIC	298	289	42	64	35	38	3,231	3,894	32,270	35,120											
Upstate N.Y.	135	121	22	43	13	20	1,172	1,351	6,721	7,106											
N.Y. City	15	35	-	-	-	-	829	1,051	9,681	10,631											
N.J.	50	59	5	6	12	6	399	491	5,248	6,541											
Pa.	98	74	15	15	10	12	831	1,001	10,620	10,842											
E.N. CENTRAL	463	464	34	47	20	32	2,716	3,196	60,840	66,747											
Ohio	146	95	10	9	12	18	782	775	18,681	20,066											
Ind.	71	52	-	-	-	-	N	N	7,635	6,655											
Ill.	47	107	1	7	1	8	608	789	18,185	20,055											
Mich.	78	84	2	11	6	6	736	708	11,235	15,071											
Wis.	121	126	21	20	1	-	590	924	5,104	4,900											
W.N. CENTRAL	407	476	36	40	67	23	2,147	2,091	17,386	16,859											
Minn.	131	107	21	15	39	5	975	797	2,860	2,833											
Iowa	95	119	-	-	-	-	265	288	1,524	1,204											
Mo.	75	97	9	19	13	7	496	546	9,085	8,865											
N. Dak.	7	14	-	-	1	7	17	23	92	105											
S. Dak.	26	33	3	2	-	-	113	74	340	291											
Nebr.	30	63	3	4	4	-	85	149	1,083	1,085											
Kans.	43	43	-	-	10	4	196	214	2,402	2,476											
S. ATLANTIC	199	176	87	35	116	103	2,460	2,893	72,467	75,587											
Del.	7	3	N	N	N	N	54	46	855	865											
Md.	32	23	32	6	11	4	191	147	6,735	7,909											
D.C.	1	1	-	-	-	-	53	70	2,109	2,502											
Va.	46	37	33	18	20	-	524	515	7,109	8,238											
W. Va.	3	3	1	-	1	-	48	48	708	873											
N.C.	-	-	-	-	64	92	N	N	14,065	15,033											
S.C.	7	13	1	-	1	-	96	120	8,646	9,016											
Ga.	30	23	17	7	-	-	561	877	13,194	13,471											
Fla.	73	73	3	4	19	7	933	1,070	19,046	17,680											
E.S. CENTRAL	130	117	10	5	33	15	407	410	26,499	25,743											
Ky.	47	30	7	1	22	9	N	N	2,832	2,698											
Tenn.	47	41	2	2	11	6	208	226	8,469	8,209											
Ala.	29	31	-	-	-	-	199	184	8,711	7,922											
Miss.	7	15	1	2	-	-	-	-	6,487	6,914											
W.S. CENTRAL	52	88	14	3	9	13	301	325	40,381	41,905											
Ark.	10	18	-	-	-	-	81	122	4,351	4,064											
La.	4	4	11	1	3	3	55	54	8,176	10,119											
Okla.	24	21	2	-	2	4	165	149	4,010	4,292											
Tex.	14	45	1	2	4	6	N	N	23,844	23,430											
MOUNTAIN	226	242	58	54	10	-	1,444	1,497	10,887	11,880											
Mont.	16	16	-	-	-	-	77	81	126	81											
Idaho	29	57	13	16	7	-	151	201	95	100											
Wyo.	8	9	2	7	-	-	28	25	82	58											
Colo.	66	51	3	1	1	-	516	504	2,810	2,953											
N. Mex.	13	10	10	9	-	-	84	72	1,065	1,264											
Ariz.	46	26	N	N	N	N	149	167	3,815	3,896											
Utah	38	46	28	20	-	-	390	321	682	562											
Nev.	10	27	2	1	2	-	49	126	2,212	2,966											
PACIFIC	434	435	10	2	-	-	2,965	3,026	38,211	34,573											
Wash.	115	142	-	-	-	-	352	386	3,591	2,667											
Oreg.	151	68	10	2	-	-	378	429	1,508	1,258											
Calif.	143	213	-	-	-	-	2,075	2,035	31,626	28,946											
Alaska	12	2	-	-	-	-	99	98	514	539											
Hawaii	13	10	-	-	-	-	61	78	972	1,163											
Guam	N	N	-	-	-	-	-	5	-	125											
P.R.	2	4	-	-	-	-	186	279	332	253											
V.I.	-	-	-	-	-	-	-	-	45	87											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


