
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2007 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	10	48	256	1,623	1,739	7	8	35	298	264	82	198	310	6,801	6,460						
NEW ENGLAND	-	1	12	35	97	-	0	3	6	2	5	4	13	165	147						
Conn.	-	0	5	-	73	-	0	0	-	-	-	1	10	24	30						
Maine	-	0	2	9	6	-	0	2	1	1	-	0	2	5	7						
Mass.	-	0	0	-	-	-	0	0	-	-	4	2	8	99	90						
N.H.	-	0	0	-	-	-	0	0	-	-	1	0	3	22	10						
R.I.	-	0	4	14	9	-	0	1	3	-	-	0	5	14	8						
Vt.	-	0	2	12	9	-	0	1	2	1	-	0	1	1	2						
MID. ATLANTIC	1	2	9	96	107	-	0	5	21	14	17	28	44	1,070	772						
N.J.	-	0	0	-	-	-	0	0	-	-	1	4	8	131	117						
N.Y. (Upstate)	-	1	5	34	34	-	0	4	7	7	2	3	14	98	97						
N.Y. City	-	0	0	-	-	-	0	0	-	-	11	16	34	660	371						
Pa.	1	1	6	62	73	-	0	2	14	7	3	5	10	181	187						
E.N. CENTRAL	1	9	40	390	378	-	1	7	53	57	6	14	27	526	617						
Ill.	-	0	4	13	19	-	0	1	2	5	-	7	15	236	301						
Ind.	-	2	31	100	98	-	0	5	15	15	-	1	6	39	60						
Mich.	-	0	1	2	15	-	0	1	1	2	2	2	8	77	81						
Ohio	1	5	38	275	246	-	1	5	35	35	2	3	9	129	129						
Wis.	N	0	0	N	N	-	0	0	-	-	2	1	4	45	46						
W.N. CENTRAL	-	2	124	111	31	-	0	15	9	1	1	6	14	238	203						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	11	13						
Kans.	-	0	11	63	-	-	0	2	5	-	-	0	3	15	16						
Minn.	-	0	123	-	1	-	0	15	-	-	-	1	5	50	36						
Mo.	-	1	5	40	29	-	0	1	-	1	-	3	12	153	125						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	2	4						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	1	-	0	1	4	-	1	0	3	7	8						
S. ATLANTIC	4	21	59	738	840	5	4	15	153	127	27	46	180	1,594	1,445						
Del.	-	0	1	6	-	-	0	1	2	-	1	0	3	9	16						
D.C.	-	0	2	5	19	-	0	0	-	2	-	2	12	115	77						
Fla.	4	11	29	431	447	4	2	8	91	81	17	15	26	571	517						
Ga.	-	7	17	248	281	1	1	10	52	44	-	7	153	236	249						
Md.	-	0	1	1	-	-	0	0	-	-	2	6	15	213	210						
N.C.	-	0	0	-	-	-	0	0	-	-	4	5	23	233	210						
S.C.	-	0	0	-	-	-	0	0	-	-	2	1	11	70	48						
Va.	N	0	0	N	N	-	0	0	-	-	1	4	17	142	111						
W. Va.	-	1	17	47	93	-	0	1	8	-	-	0	2	5	7						
E.S. CENTRAL	2	3	9	110	147	2	0	3	25	26	12	16	30	564	471						
Ala.	N	0	0	N	N	-	0	0	-	-	-	6	16	218	217						
Ky.	-	0	2	17	28	-	0	1	2	6	-	1	7	39	48						
Miss.	-	0	2	-	20	-	0	0	-	-	3	2	9	76	42						
Tenn.	2	2	8	93	99	2	0	3	23	20	9	6	14	231	164						
W.S. CENTRAL	2	1	11	101	64	-	0	3	15	6	6	32	55	1,154	1,031						
Ark.	-	0	1	1	9	-	0	0	-	2	-	1	8	74	52						
La.	-	1	4	49	55	-	0	2	6	4	6	8	29	289	173						
Okla.	2	0	9	51	-	-	0	2	9	-	-	1	4	36	50						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	39	755	756						
MOUNTAIN	-	1	5	42	75	-	0	3	14	31	2	7	19	222	349						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	12	83	134						
Colo.	-	0	0	-	-	-	0	0	-	-	2	1	5	29	54						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	16	-	0	2	5	1	-	2	6	67	98						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	34	48						
Utah	-	0	5	15	30	-	0	3	8	21	-	0	2	6	11						
Wyo.	-	0	2	11	29	-	0	1	1	9	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	1	2	-	6	38	57	1,268	1,425						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	4	6						
Calif.	N	0	0	N	N	-	0	0	-	-	2	35	54	1,153	1,259						
Hawaii	-	0	0	-	-	-	0	1	2	-	-	0	1	5	14						
Oreg.	N	0	0	N	N	-	0	0	-	-	2	0	6	13	14						
Wash.	N	0	0	N	N	-	0	0	-	-	2	2	12	93	132						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	3	11	102	92						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


