
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending November 11, 2006 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	12	62	245	2,788	3,684	24	84	574	3,486	4,207	31	43	127	2,073	1,917						
NEW ENGLAND	-	3	20	152	426	-	2	8	85	135	1	2	12	110	142						
Conn.	-	1	2	37	47	-	1	3	29	42	1	0	9	46	33						
Maine	-	0	2	6	4	-	0	2	18	12	-	0	2	8	7						
Mass.	-	1	6	51	274	-	0	5	14	46	-	0	4	27	63						
N.H.	-	0	16	37	80	-	0	2	13	27	-	0	1	1	9						
R.I.	-	0	4	12	15	-	0	4	9	3	-	0	10	21	21						
Vt.	-	0	2	9	6	-	0	1	2	5	-	0	2	7	9						
MID. ATLANTIC	-	7	17	316	582	-	8	55	354	577	14	14	47	787	664						
N.J.	-	2	6	71	132	-	2	8	85	211	-	2	10	95	111						
N.Y. (Upstate)	-	1	14	81	86	-	1	43	53	52	10	6	30	297	164						
N.Y. City	-	2	10	107	273	-	2	5	75	118	-	2	12	114	109						
Pa.	-	1	5	57	91	-	3	9	141	196	4	5	18	281	280						
E.N. CENTRAL	2	6	13	269	331	1	8	24	346	500	10	8	25	409	392						
Ill.	-	1	4	61	118	-	1	7	60	143	-	0	4	21	53						
Ind.	1	0	5	29	19	-	0	17	47	33	3	0	3	31	27						
Mich.	-	2	8	94	102	-	3	6	120	164	1	2	9	119	107						
Ohio	1	0	4	48	47	1	2	10	111	116	6	3	19	203	173						
Wis.	-	1	4	37	45	-	0	2	8	44	-	0	5	35	32						
W.N. CENTRAL	1	2	30	117	82	1	4	22	145	241	1	1	15	70	90						
Iowa	-	0	2	8	19	-	0	3	15	25	-	0	3	10	7						
Kans.	-	0	5	26	16	-	0	2	10	27	-	0	2	5	3						
Minn.	-	0	29	16	3	-	0	13	23	29	1	0	11	24	26						
Mo.	1	1	3	42	30	-	2	7	77	129	-	0	3	19	27						
Nebr.	-	0	3	17	14	1	0	2	19	24	-	0	2	8	4						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	2						
S. Dak.	-	0	3	8	-	-	0	1	1	7	-	0	1	4	21						
S. ATLANTIC	2	11	29	487	644	8	24	66	1,009	1,214	5	8	19	379	358						
Del.	-	0	2	10	6	-	1	4	41	28	-	0	2	10	16						
D.C.	-	0	2	7	4	-	0	2	7	11	-	0	5	27	11						
Fla.	2	4	13	189	256	6	8	19	364	417	2	3	9	143	101						
Ga.	-	1	6	55	114	1	3	9	142	181	-	0	4	18	33						
Md.	-	1	6	59	66	-	3	10	138	135	1	1	7	77	99						
N.C.	-	0	20	84	81	1	0	23	143	150	2	0	5	33	27						
S.C.	-	0	3	23	37	-	2	7	72	135	-	0	1	4	14						
Va.	-	1	11	54	76	-	1	18	53	122	-	1	7	54	39						
W. Va.	-	0	3	6	4	-	0	18	49	35	-	0	3	13	18						
E.S. CENTRAL	1	2	8	114	227	10	6	16	292	324	-	1	9	83	76						
Ala.	1	0	3	17	42	9	2	8	100	80	-	0	2	10	13						
Ky.	-	0	5	31	24	-	1	5	61	62	-	0	4	32	26						
Miss.	-	0	1	7	18	-	0	2	13	46	-	0	1	1	3						
Tenn.	-	1	5	59	143	1	2	7	118	136	-	1	7	40	34						
W.S. CENTRAL	-	3	77	150	418	2	14	315	623	548	-	0	32	43	42						
Ark.	-	0	9	37	18	-	1	3	41	62	-	0	3	3	6						
La.	-	0	4	19	59	-	0	5	31	64	-	0	2	4	2						
Okla.	-	0	2	6	4	2	0	17	60	39	-	0	3	1	7						
Tex.	-	1	73	88	337	-	11	295	491	383	-	0	26	35	27						
MOUNTAIN	1	5	17	232	292	1	3	16	152	170	-	2	8	114	89						
Ariz.	1	2	16	142	162	-	0	3	35	-	-	1	5	38	22						
Colo.	-	1	4	33	37	1	1	5	31	52	-	0	2	22	19						
Idaho	-	0	2	9	21	-	0	2	11	15	-	0	3	11	4						
Mont.	-	0	3	9	8	-	0	7	-	3	-	0	1	5	5						
Nev.	-	0	2	11	20	-	1	5	30	46	-	0	2	8	19						
N. Mex.	-	0	3	12	24	-	0	2	18	18	-	0	1	5	3						
Utah	-	0	2	13	19	-	0	5	27	34	-	0	6	25	13						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	0	-	4						
PACIFIC	5	20	163	951	682	1	10	61	480	498	-	2	9	78	64						
Alaska	-	0	0	-	4	-	0	3	9	7	-	0	1	-	1						
Calif.	5	15	162	858	571	1	8	41	364	334	-	2	9	78	60						
Hawaii	-	0	2	10	22	-	0	1	6	7	-	0	0	-	3						
Oreg.	-	0	5	39	42	-	1	5	57	92	N	0	0	N	N						
Wash.	-	1	13	44	43	-	0	18	44	58	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	5	23	60	-	0	8	25	47	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


