
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 10, 2005 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	7,336	8,876	157	222	16,390	19,598	497	964	725												
NEW ENGLAND	227	299	18	17	990	2,065	2	-	-												
Maine	10	13	1	-	213	181	-	-	-												
N.H.	4	10	-	-	203	-	-	-	-												
Vt.	4	2	-	-	36	413	-	-	-												
Mass.	141	172	10	14	538	177	-	-	-												
R.I.	18	40	1	1	-	-	-	-	-												
Conn.	50	62	6	2	U	1,294	2	-	-												
MID. ATLANTIC	1,338	1,386	32	55	3,161	73	8	9	6												
Upstate N.Y.	171	191	5	7	-	-	-	1	-												
N.Y. City	651	697	10	20	-	-	2	2	1												
N.J.	322	299	9	16	-	-	-	1	-												
Pa.	194	199	8	12	3,161	73	6	5	5												
E.N. CENTRAL	895	808	12	28	4,501	8,454	90	53	46												
Ohio	171	141	1	6	1,005	1,048	10	8	2												
Ind.	88	86	-	-	482	N	1	6	-												
Ill.	435	360	3	12	64	4,328	71	23	42												
Mich.	143	159	4	8	2,654	2,576	5	12	1												
Wis.	58	62	4	2	296	502	3	4	1												
W.N. CENTRAL	300	309	2	7	301	136	62	69	216												
Minn.	128	114	2	3	-	-	7	10	13												
Iowa	32	26	-	-	N	N	2	9	3												
Mo.	68	82	-	2	210	5	3	23	4												
N. Dak.	2	3	-	-	13	75	2	2	14												
S. Dak.	9	8	-	-	78	56	28	5	140												
Nebr.	22	23	-	2	-	-	18	4	39												
Kans.	39	53	-	-	-	-	2	16	3												
S. ATLANTIC	1,634	1,835	26	31	1,397	1,734	8	53	9												
Del.	7	17	-	-	21	4	-	-	-												
Md.	184	185	9	11	-	-	1	7	-												
D.C.	38	66	-	-	24	20	-	1	-												
Va.	214	148	5	5	284	411	-	3	-												
W. Va.	17	14	-	-	716	976	-	-	N												
N.C.	185	214	2	3	-	N	1	3	1												
S.C.	147	131	-	-	352	323	1	-	-												
Ga.	254	409	2	4	-	-	1	11	1												
Fla.	588	651	8	8	-	-	4	28	7												
E.S. CENTRAL	362	434	5	6	-	34	18	53	14												
Ky.	72	72	2	2	N	N	1	1	-												
Tenn.	161	146	-	4	-	-	2	9	1												
Ala.	129	134	1	-	-	34	3	15	2												
Miss.	-	82	2	-	-	-	12	28	11												
W.S. CENTRAL	776	1,366	9	20	4,245	5,464	82	175	27												
Ark.	70	83	-	-	-	-	1	12	5												
La.	-	-	-	-	107	48	50	57	16												
Okla.	92	112	-	1	-	-	1	10	-												
Tex.	614	1,171	9	19	4,138	5,416	30	96	6												
MOUNTAIN	256	355	8	6	1,795	1,638	52	301	85												
Mont.	8	4	-	-	-	-	5	1	6												
Idaho	-	3	-	-	-	-	2	1	5												
Wyo.	-	2	-	-	45	26	-	2	-												
Colo.	46	86	3	1	1,268	1,300	5	39	36												
N. Mex.	14	21	-	-	123	U	10	28	4												
Ariz.	149	146	3	2	-	-	14	203	10												
Utah	21	28	1	1	359	312	10	5	13												
Nev.	18	65	1	2	-	-	6	22	11												
PACIFIC	1,548	2,084	45	52	-	-	175	251	322												
Wash.	172	151	5	4	N	N	-	-	-												
Oreg.	54	69	2	1	-	-	-	-	3												
Calif.	1,227	1,751	31	41	-	-	175	251	319												
Alaska	18	27	-	-	-	-	-	-	-												
Hawaii	77	86	7	6	-	-	-	-	-												
Guam	-	41	-	-	-	108	-	-	-												
P.R.	-	74	-	-	499	300	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


