
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending December 12, 2009 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2009
Salmonellosis cummulative for 2008
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2009
Shiga toxin-producing E. coli(STEC)† cummulative for 2008
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2009
Shigellosis cummulative for 2008

tab delimited data:
test
UNITED STATES	651	877	2,323	42,492	45,802	31	84	255	4,163	4,828	194	286	1,268	13,775	20,005						
NEW ENGLAND	3	32	426	1,981	2,141	-	3	67	273	249	-	4	43	316	234						
Conn.	-	0	401	401	491	-	0	67	67	47	-	0	38	38	40						
Maine	2	2	7	117	147	-	0	3	19	23	-	0	2	5	20						
Mass.	-	21	50	1,045	1,158	-	2	6	89	109	-	3	27	226	152						
N.H.	1	3	42	238	146	-	1	3	36	30	-	0	4	19	5						
R.I.	-	2	11	122	107	-	0	26	38	10	-	0	7	23	12						
Vt.	-	1	5	58	92	-	0	3	24	30	-	0	1	5	5						
MID. ATLANTIC	43	87	196	4,817	5,546	3	6	21	335	448	20	57	87	2,549	2,375						
N.J.	-	14	46	799	1,252	-	1	4	33	129	-	10	27	516	862						
N.Y. (Upstate)	31	23	66	1,255	1,388	3	3	9	144	174	8	4	23	216	558						
N.Y. City	2	22	42	1,134	1,234	-	1	5	56	52	-	9	15	416	707						
Pa.	10	31	65	1,629	1,672	-	2	8	102	93	12	27	63	1,401	248						
E.N. CENTRAL	30	91	152	4,441	4,928	7	15	32	762	836	17	48	121	2,200	3,953						
Ill.	-	24	51	1,237	1,443	-	2	10	136	132	-	10	25	470	933						
Ind.	-	6	50	344	583	-	1	7	71	92	-	1	21	56	578						
Mich.	6	18	34	880	914	1	3	8	152	211	-	4	21	205	200						
Ohio	24	28	52	1,361	1,253	4	3	11	128	186	16	22	67	1,056	1,699						
Wis.	-	12	29	619	735	2	5	18	275	215	1	7	26	413	543						
W.N. CENTRAL	31	45	109	2,398	2,667	3	11	37	684	781	46	21	63	1,159	878						
Iowa	3	7	16	369	405	-	2	14	149	201	-	1	10	51	186						
Kans.	-	6	18	269	439	-	0	4	32	50	-	3	11	159	64						
Minn.	8	12	51	564	675	1	2	19	219	186	2	2	8	80	290						
Mo.	17	12	30	636	723	1	2	10	132	148	42	12	57	828	213						
Nebr.	3	5	41	333	231	1	1	6	85	144	2	0	3	32	16						
