
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 3, 2007 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	18	46	256	1,909	2,032	3	8	35	356	334	131	201	310	8,773	8,099						
NEW ENGLAND	-	2	12	87	108	-	0	3	11	3	2	5	13	223	172						
Conn.	-	1	5	50	82	-	0	2	4	-	-	0	10	28	37						
Maine	-	0	2	9	6	-	0	2	2	1	-	0	2	9	8						
Mass.	-	0	0	-	-	-	0	0	-	-	-	3	8	132	105						
N.H.	-	0	0	-	-	-	0	0	-	-	1	0	3	26	11						
R.I.	-	0	4	15	9	-	0	1	3	-	1	0	5	26	9						
Vt.	-	0	2	13	11	-	0	1	2	2	-	0	1	2	2						
MID. ATLANTIC	-	2	9	102	125	-	0	5	22	19	6	28	44	1,274	983						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	8	170	148						
N.Y. (Upstate)	-	1	5	35	40	-	0	4	7	9	5	3	14	118	129						
N.Y. City	-	0	0	-	-	-	0	0	-	-	-	17	34	783	476						
Pa.	-	2	6	67	85	-	0	2	15	10	1	4	10	203	230						
E.N. CENTRAL	3	9	40	444	432	1	2	7	65	72	6	15	27	650	745						
Ill.	-	0	4	16	22	-	0	1	2	6	-	7	13	291	361						
Ind.	-	3	31	121	119	1	0	5	23	19	-	1	6	45	79						
Mich.	-	0	1	2	16	-	0	1	1	2	-	2	9	101	97						
Ohio	3	5	38	305	275	-	1	5	39	45	6	4	9	166	150						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	47	58						
W.N. CENTRAL	-	2	124	119	87	-	0	15	9	13	1	7	14	297	250						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	15	18						
Kans.	-	0	11	63	-	-	0	2	5	-	-	0	2	18	22						
Minn.	-	0	123	-	51	-	0	15	-	10	-	1	4	62	43						
Mo.	-	1	5	47	34	-	0	0	-	3	1	4	11	193	147						
Nebr.	-	0	1	2	1	-	0	0	-	-	-	0	1	2	7						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	7	1	-	0	1	4	-	-	0	3	7	12						
S. ATLANTIC	11	20	59	845	965	2	4	15	182	156	47	49	180	2,081	1,815						
Del.	-	0	1	8	-	-	0	1	2	-	3	0	3	15	16						
D.C.	-	0	1	5	24	-	0	0	-	2	-	3	12	141	102						
Fla.	9	11	29	487	514	1	2	8	104	100	25	17	44	787	626						
Ga.	2	7	17	291	329	1	1	10	68	54	-	7	153	320	328						
Md.	-	0	1	1	-	-	0	0	-	-	7	6	15	263	255						
N.C.	-	0	0	-	-	-	0	0	-	-	3	5	23	279	257						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	11	83	58						
Va.	N	0	0	N	N	-	0	0	-	-	9	4	16	188	164						
W. Va.	-	1	17	53	98	-	0	1	8	-	-	0	1	5	9						
E.S. CENTRAL	2	3	9	137	163	-	0	3	30	29	18	17	30	754	617						
Ala.	N	0	0	N	N	-	0	0	-	-	4	7	16	302	276						
Ky.	1	0	2	20	32	-	0	1	2	6	1	1	7	51	61						
Miss.	-	0	2	-	22	-	0	0	-	-	4	2	9	92	65						
Tenn.	1	2	8	117	109	-	0	3	28	23	9	7	14	309	215						
W.S. CENTRAL	1	2	12	123	70	-	0	3	17	7	25	35	55	1,547	1,333						
Ark.	1	0	1	3	10	-	0	0	-	2	2	2	10	107	64						
La.	-	1	4	52	60	-	0	2	7	5	-	9	23	391	270						
Okla.	-	0	10	68	-	-	0	2	10	-	1	1	4	49	60						
Tex.	-	0	0	-	-	-	0	0	-	-	22	21	39	1,000	939						
MOUNTAIN	1	1	6	52	82	-	0	3	17	35	22	7	19	316	423						
Ariz.	-	0	0	-	-	-	0	0	-	-	22	3	12	147	163						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	31	60						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	1						
Nev.	-	0	3	18	16	-	0	2	5	2	-	2	6	87	116						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	38	65						
Utah	1	0	6	20	34	-	0	3	10	23	-	0	2	6	15						
Wyo.	-	0	2	14	32	-	0	1	2	10	-	0	1	3	-						
PACIFIC	-	0	0	-	-	-	0	1	3	-	4	39	58	1,631	1,761						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	7	10						
Calif.	N	0	0	N	N	-	0	0	-	-	4	36	55	1,488	1,564						
Hawaii	-	0	0	-	-	-	0	1	3	-	-	0	2	7	16						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	14	17						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	12	115	154						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	1	3	10	134	124						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


