
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending November 12, 2011 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2011
Meningococcal diseases, invasive †, All groups cummulative for 2010
Mumps current week
Mumps previous 52 weeks median 
Mumps previous 52 weeks maximum 
Mumps cummulative for 2011
Mumps cummulative for 2010
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2011
Pertussis cummulative for 2010

tab delimited data:
test
UNITED STATES	5	13	53	587	677	3	8	47	289	2,490	125	279	2,925	12,155	20,473						
NEW ENGLAND	1	0	3	27	16	-	0	2	11	24	3	11	30	551	462						
Conn.	-	0	1	3	2	-	0	0	-	11	-	1	5	48	102						
Maine	1	0	1	5	3	-	0	2	2	1	2	2	19	157	42						
Mass.	-	0	2	13	6	-	0	1	4	9	-	4	10	192	249						
N.H.	-	0	1	1	-	-	0	0	-	3	-	2	9	106	17						
R.I.	-	0	1	-	-	-	0	2	4	-	-	0	4	24	37						
Vt.	-	0	3	5	5	-	0	1	1	-	1	0	4	24	15						
MID. ATLANTIC	1	1	6	67	69	1	1	23	34	2,095	19	31	125	1,370	1,386						
N.J.	-	0	1	5	19	-	0	2	10	347	-	3	7	131	149						
N.Y. (Upstate)	1	0	4	21	11	1	0	3	11	663	8	13	81	603	456						
N.Y. City	-	0	3	25	17	-	0	22	10	1,038	-	0	36	74	78						
Pa.	-	0	2	16	22	-	0	8	3	47	11	12	70	562	703						
E.N. CENTRAL	-	2	6	83	115	-	2	7	79	63	15	62	198	2,575	4,718						
Ill.	-	0	3	24	21	-	1	5	54	24	-	17	50	727	854						
Ind.	-	0	2	16	25	-	0	0	-	4	-	4	26	187	643						
Mich.	-	0	2	11	21	-	0	2	9	17	4	12	53	580	1,310						
Ohio	-	0	2	22	29	-	0	5	13	15	10	13	80	647	1,461						
Wis.	-	0	2	10	19	-	0	1	3	3	1	10	24	434	450						
W.N. CENTRAL	-	1	4	42	46	-	0	4	31	81	12	21	501	1,010	2,115						
Iowa	-	0	1	10	9	-	0	1	5	38	-	4	36	165	595						
Kans.	-	0	1	2	6	-	0	1	4	4	1	2	10	100	158						
Minn.	-	0	2	-	5	-	0	4	1	4	-	0	469	326	648						
Mo.	-	0	3	17	19	-	0	3	12	10	10	7	37	301	441						
Nebr.	-	0	2	10	5	-	0	1	5	23	1	1	11	49	195						
N. Dak.	-	0	1	1	2	-	0	3	4	-	-	0	10	41	50						
S. Dak.	-	0	1	2	-	-	0	0	-	2	-	0	7	28	28						
S. ATLANTIC	-	2	8	117	119	1	0	4	31	53	7	28	106	1,190	1,553						
Del.	-	0	1	1	1	-	0	0	-	-	-	0	5	21	12						
D.C.	-	0	1	1	1	-	0	0	-	3	-	0	2	3	9						
Fla.	-	1	5	45	54	-	0	2	7	8	1	6	17	284	277						
Ga.	-	0	1	14	10	-	0	2	5	4	1	3	8	150	218						
Md.	-	0	1	11	9	-	0	1	1	11	1	1	7	82	121						
N.C.	-	0	3	13	12	1	0	2	9	9	2	3	35	157	295						
S.C.	-	0	1	9	11	-	0	0	-	4	-	2	25	124	315						
Va.	-	0	2	16	19	-	0	4	9	12	2	7	41	309	221						
W. Va.	-	0	3	7	2	-	0	0	-	2	-	0	41	60	85						
E.S. CENTRAL	-	0	2	22	39	-	0	1	4	10	2	7	28	306	711						
Ala.	-	0	2	9	6	-	0	1	1	6	-	2	11	119	182						
Ky.	-	0	2	3	17	-	0	0	-	1	-	1	16	65	239						
Miss.	-	0	1	3	5	-	0	1	3	-	-	0	10	30	89						
Tenn.	-	0	2	7	11	-	0	0	-	3	2	2	10	92	201						
W.S. CENTRAL	1	1	12	52	77	1	1	15	61	107	16	21	297	813	2,605						
Ark.	1	0	2	11	6	-	0	2	3	5	-	1	16	53	187						
La.	-	0	2	10	12	-	0	2	-	8	-	0	3	17	41						
Okla.	-	0	2	10	15	-	0	2	4	-	11	0	92	52	63						
Tex.	-	0	10	21	44	1	1	14	54	94	5	18	187	691	2,314						
MOUNTAIN	-	1	4	43	49	-	0	2	7	18	27	37	100	1,668	1,424						
Ariz.	-	0	1	11	13	-	0	0	-	5	1	14	29	612	420						
Colo.	-	0	1	9	18	-	0	1	3	7	10	9	63	362	276						
Idaho	-	0	1	5	5	-	0	1	1	1	9	2	11	134	181						
Mont.	-	0	2	4	1	-	0	0	-	-	6	2	32	127	78						
Nev.	-	0	1	4	8	-	0	0	-	1	1	0	5	30	31						
N. Mex.	-	0	1	2	3	-	0	2	2	-	-	2	16	183	129						
Utah	-	0	2	8	1	-	0	0	-	3	-	5	16	211	297						
Wyo.	-	0	1	-	-	-	0	1	1	1	-	0	1	9	12						
PACIFIC	2	3	26	134	147	-	0	9	31	39	24	62	1,710	2,672	5,499						
Alaska	-	0	1	2	1	-	0	1	1	1	-	0	4	24	37						
Calif.	1	2	17	94	95	-	0	9	23	25	-	46	1,569	1,782	4,756						
Hawaii	-	0	1	4	1	-	0	1	2	4	-	1	9	76	62						
Oreg.	1	0	3	21	29	-	0	1	4	3	1	5	23	266	251						
Wash.	-	0	8	13	21	-	0	1	1	6	23	9	131	524	393						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	1	4	12	477	-	0	14	31	3						
P.R.	-	0	0	-	2	-	0	1	1	1	-	0	1	2	3						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


