
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending September 3, 2011 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	86	298	937	9,675	10,625	7	23	101	702	1,307	99	254	363	8,164	9,098						
NEW ENGLAND	-	17	79	541	594	-	1	5	29	76	5	8	18	245	317						
Conn.	-	6	49	235	246	-	0	3	6	22	5	1	8	39	59						
Maine	-	2	13	92	84	-	0	1	3	6	-	0	3	11	16						
Mass.	-	0	3	21	53	-	0	3	8	37	-	5	11	145	201						
N.H.	-	2	8	72	79	-	0	1	5	4	-	0	3	13	14						
R.I.	-	2	8	70	73	-	0	1	2	4	-	0	7	32	25						
Vt.	-	1	6	51	59	-	0	2	5	3	-	0	2	5	2						
MID. ATLANTIC	3	33	81	964	1,095	-	3	27	83	165	9	29	46	931	1,153						
N.J.	-	13	35	452	491	-	1	4	28	41	-	5	12	134	159						
N.Y. (Upstate)	-	2	10	59	107	-	1	9	33	81	3	3	20	124	93						
N.Y. City	3	14	42	453	497	-	0	14	22	43	-	15	31	440	652						
Pa.	N	0	0	N	N	N	0	0	N	N	6	7	13	233	249						
E.N. CENTRAL	9	66	113	2,089	2,154	-	4	10	116	195	6	30	48	991	1,329						
Ill.	N	0	0	N	N	N	0	0	N	N	5	13	22	405	633						
Ind.	-	15	32	458	486	-	0	4	20	41	1	3	8	109	127						
Mich.	4	15	29	468	494	-	1	4	25	59	-	5	10	159	178						
Ohio	5	26	45	862	834	-	2	7	59	68	-	9	21	286	357						
Wis.	-	9	24	301	340	-	0	3	12	27	-	1	4	32	34						
W.N. CENTRAL	28	4	35	124	558	2	0	5	9	77	1	7	18	196	221						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	2	12	15						
Kans.	N	0	0	N	N	N	0	0	N	N	1	0	3	17	13						
Minn.	-	0	24	-	420	-	0	5	-	62	-	3	10	80	83						
Mo.	N	0	0	N	N	N	0	0	N	N	-	2	9	81	103						
Nebr.	3	2	9	81	93	1	0	2	8	13	-	0	2	5	5						
N. Dak.	25	0	18	43	45	1	0	1	1	2	-	0	1	1	-						
S. Dak.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	2						
S. ATLANTIC	26	72	170	2,694	2,887	4	7	22	201	365	35	64	178	2,139	2,065						
Del.	-	1	6	35	27	-	0	1	-	-	2	0	4	15	4						
D.C.	-	1	3	28	53	-	0	1	4	7	1	3	8	116	99						
Fla.	13	23	68	968	1,069	1	3	13	88	146	2	23	37	760	741						
Ga.	8	22	54	716	916	3	2	7	50	112	14	12	130	409	439						
Md.	3	10	32	389	369	-	1	4	26	42	3	8	18	302	196						
N.C.	N	0	0	N	N	N	0	0	N	N	9	7	19	248	287						
S.C.	2	8	25	329	364	-	0	3	20	42	4	4	10	144	98						
Va.	N	0	0	N	N	N	0	0	N	N	-	4	16	143	197						
W. Va.	-	0	48	229	89	-	0	6	13	16	-	0	2	2	4						
E.S. CENTRAL	3	19	36	634	722	-	1	4	39	69	2	15	34	466	600						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	11	118	169						
Ky.	N	0	0	N	N	N	0	0	N	N	2	2	16	76	90						
Miss.	N	0	0	N	N	N	0	0	N	N	-	3	16	113	151						
Tenn.	3	19	36	634	722	-	1	4	39	69	-	5	11	159	190						
W.S. CENTRAL	16	31	368	1,288	1,305	1	4	30	122	174	26	35	59	1,148	1,399						
Ark.	-	3	26	158	121	-	0	3	12	12	7	3	10	133	152						
La.	1	3	11	116	72	-	0	2	10	17	-	8	27	241	348						
Okla.	N	0	0	N	N	N	0	0	N	N	2	1	6	36	61						
Tex.	15	25	333	1,014	1,112	1	3	27	100	145	17	22	33	738	838						
MOUNTAIN	1	32	72	1,228	1,232	-	3	8	93	170	2	12	23	372	390						
Ariz.	1	12	45	591	596	-	1	5	44	77	-	4	8	150	151						
Colo.	-	11	23	375	367	-	0	4	26	51	-	2	8	72	85						
Idaho	N	0	0	N	N	N	0	0	N	N	-	0	2	6	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	2	3	9	90	69						
N. Mex.	-	3	13	169	115	-	0	2	11	14	-	1	4	43	31						
Utah	-	2	8	74	143	-	0	3	12	25	-	0	4	7	49						
Wyo.	-	0	15	19	11	-	0	1	-	3	-	0	0	-	-						
PACIFIC	-	3	11	113	78	-	0	2	10	16	13	51	66	1,676	1,624						
Alaska	-	3	11	111	78	-	0	2	9	16	-	0	1	1	3						
Calif.	N	0	0	N	N	N	0	0	N	N	11	41	57	1,367	1,381						
Hawaii	-	0	3	2	-	-	0	1	1	-	-	0	5	8	27						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	3	10	111	47						
Wash.	N	0	0	N	N	N	0	0	N	N	2	5	13	189	166						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	2	4	13	146	158						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


