
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2007 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	28	52	201	1,810	2,427	48	77	405	2,632	2,967	48	43	109	1,377	1,622						
NEW ENGLAND	3	2	6	74	138	-	2	5	48	83	2	2	13	80	106						
Conn.	2	0	3	12	30	-	0	5	22	34	2	0	9	26	19						
Maine	-	0	1	2	7	-	0	2	5	16	-	0	1	3	6						
Mass.	-	1	4	34	66	-	0	1	4	16	-	0	5	14	57						
N.H.	-	0	3	10	21	-	0	1	5	7	-	0	2	4	9						
R.I.	-	0	2	8	8	-	0	3	11	8	-	0	6	26	12						
Vt.	1	0	1	8	6	-	0	1	1	2	-	0	2	7	3						
MID. ATLANTIC	-	8	20	267	256	1	9	21	304	360	15	12	55	422	542						
N.J.	-	2	5	61	77	-	2	8	60	117	-	1	10	46	74						
N.Y. (Upstate)	-	1	11	49	60	-	1	13	59	45	7	4	30	125	179						
N.Y. City	-	2	10	95	76	-	2	6	64	83	-	2	24	60	96						
Pa.	-	2	5	62	43	1	3	8	121	115	8	5	19	191	193						
E.N. CENTRAL	4	6	15	184	236	3	9	23	293	353	19	9	27	300	375						
Ill.	-	2	7	64	69	-	2	6	83	101	-	2	13	51	79						
Ind.	2	0	7	15	16	-	0	21	29	38	2	1	6	25	28						
Mich.	-	2	8	49	76	-	2	8	75	101	2	3	10	89	88						
