
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 10, 2004 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	568	565	6	6	30	36	62	67	1,442	1,921											
NEW ENGLAND	55	41	1	1	2	3	2	1	264	48											
Maine	5	2	-	-	-	-	-	1	8	1											
N.H.	9	4	-	-	1	-	-	-	6	3											
Vt.	4	6	-	-	-	-	-	-	5	2											
Mass.	25	19	1	1	-	3	2	-	213	27											
R.I.	1	1	-	-	-	-	-	-	6	4											
Conn.	11	9	-	-	1	-	-	-	26	11											
MID. ATLANTIC	104	85	-	-	2	1	15	12	169	316											
Upstate N.Y.	37	26	-	-	2	1	3	4	22	24											
N.Y. City	15	16	-	-	-	-	4	4	58	120											
N.J.	20	15	-	-	-	-	2	1	34	54											
Pa.	32	28	-	-	-	-	6	3	55	118											
E.N. CENTRAL	89	69	-	1	9	2	12	14	117	180											
Ohio	39	17	-	-	2	-	5	4	16	29											
Ind.	12	9	-	-	3	1	1	-	5	10											
Ill.	19	30	-	-	-	-	5	9	43	64											
Mich.	9	6	-	1	4	1	-	-	42	56											
Wis.	10	7	-	-	-	-	1	1	11	21											
W.N. CENTRAL	22	33	1	-	1	4	1	3	36	41											
Minn.	9	12	-	-	1	4	-	-	1	4											
Iowa	1	-	1	-	-	-	-	-	8	12											
Mo.	7	14	-	-	-	-	-	3	15	10											
N. Dak.	-	1	-	-	-	-	-	-	-	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	4	-	-	-	-	-	-	-	7	3											
Kans.	1	5	-	-	-	-	1	-	3	12											
S. ATLANTIC	154	189	-	1	3	9	13	13	293	691											
Del.	3	-	-	-	-	-	2	-	3	3											
Md.	27	21	-	-	1	2	-	-	48	40											
D.C.	-	-	-	-	-	-	-	-	3	7											
Va.	11	9	-	-	-	-	-	2	27	29											
W. Va.	6	3	-	-	-	-	3	-	2	4											
N.C.	14	9	-	-	-	-	-	-	19	24											
S.C.	-	2	-	-	-	-	-	-	11	17											
Ga.	55	22	-	-	-	-	8	2	111	155											
Fla.	38	123	-	1	2	7	-	9	69	412											
E.S. CENTRAL	21	33	-	-	-	1	5	4	48	48											
Ky.	-	3	-	-	-	1	-	-	5	7											
Tenn.	13	17	-	-	-	-	4	3	28	24											
Ala.	8	12	-	-	-	-	1	1	5	9											
Miss.	-	1	-	-	-	-	-	-	10	8											
W.S. CENTRAL	19	28	-	-	2	3	-	3	75	134											
Ark.	2	4	-	-	-	1	-	-	7	8											
La.	3	8	-	-	-	-	-	3	1	26											
Okla.	14	16	-	-	2	2	-	-	13	4											
Tex.	-	-	-	-	-	-	-	-	54	96											
MOUNTAIN	85	55	2	1	10	8	11	10	152	109											
Mont.	-	-	-	-	-	-	-	-	3	1											
Idaho	2	-	-	-	-	-	1	-	6	6											
Wyo.	-	-	-	-	-	-	-	-	1	1											
Colo.	25	11	-	-	-	-	5	4	24	10											
N. Mex.	14	6	-	-	3	2	2	1	3	7											
Ariz.	35	28	-	1	6	3	1	3	93	63											
Utah	4	6	2	-	-	1	1	2	19	6											
Nev.	5	4	-	-	1	2	1	-	3	15											
PACIFIC	19	32	2	2	1	5	3	7	288	354											
Wash.	3	3	2	-	-	2	1	1	13	14											
Oreg.	10	12	-	-	-	-	-	3	15	22											
Calif.	3	15	-	2	1	3	2	3	251	312											
Alaska	-	-	-	-	-	-	-	-	3	3											
Hawaii	3	2	-	-	-	-	-	-	6	3											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	3	15											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


