
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 24, 2007 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	251	767	2,813	30,436	40,748	-	1	134	1,110	1,492	-	2	292	2,249	2,769						
NEW ENGLAND	9	15	124	638	3,823	-	0	2	7	9	-	0	2	5	3						
Conn.	-	0	76	2	1,463	-	0	2	4	7	-	0	1	1	2						
Maine	-	0	6	-	217	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	2	3	2	-	0	2	3	1						
N.H.	-	7	14	299	368	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	9	6	66	337	634	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	-	90	175	3,362	4,595	-	0	3	18	26	-	0	1	6	12						
N.J.	N	0	0	N	N	-	0	1	1	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	3	12	8	-	0	1	2	4						
Pa.	-	90	175	3,362	4,595	-	0	1	5	8	-	0	1	4	1						
E.N. CENTRAL	75	189	568	8,570	13,404	-	0	18	104	244	-	0	11	62	175						
Ill.	-	3	11	152	129	-	0	13	60	127	-	0	8	36	88						
Ind.	N	0	0	N	N	-	0	4	13	27	-	0	2	10	53						
Mich.	4	82	258	3,492	4,390	-	0	5	13	43	-	0	0	-	12						
Ohio	71	81	449	4,088	7,936	-	0	4	13	36	-	0	3	10	12						
Wis.	-	16	80	838	949	-	0	2	5	11	-	0	2	6	10						
W.N. CENTRAL	13	29	136	1,453	1,645	-	0	40	242	224	-	0	116	710	484						
Iowa	N	0	0	N	N	-	0	4	11	22	-	0	3	15	15						
Kans.	-	8	52	491	300	-	0	3	13	17	-	0	7	26	13						
Minn.	-	0	0	-	-	-	0	9	45	31	-	0	12	54	34						
Mo.	13	14	78	814	1,212	-	0	9	58	51	-	0	2	14	11						
Nebr.	N	0	0	N	N	-	0	5	18	45	-	0	15	126	219						
N. Dak.	-	0	60	84	45	-	0	11	49	20	-	0	48	316	117						
S. Dak.	-	1	15	64	88	-	0	9	48	38	-	0	32	159	75						
S. ATLANTIC	14	95	239	4,388	4,140	-	0	12	40	18	-	0	6	35	14						
Del.	-	1	4	39	63	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	45	-	0	0	-	-	-	0	0	-	2						
Fla.	9	25	76	1,134	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	23	2	-	0	5	26	6						
Md.	N	0	0	N	N	-	0	2	6	10	-	0	2	4	1						
N.C.	-	0	0	-	-	-	0	1	3	1	-	0	1	2	-						
S.C.	3	22	72	968	1,074	-	0	2	2	1	-	0	1	2	-						
Va.	-	20	190	1,200	1,580	-	0	1	2	-	-	0	1	1	5						
W. Va.	2	22	50	1,033	1,378	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	13	9	571	552	28	-	0	11	67	118	-	0	14	95	99						
Ala.	13	9	571	549	26	-	0	2	16	8	-	0	1	7	-						
Ky.	N	0	0	N	N	-	0	1	4	5	-	0	0	-	1						
Miss.	-	0	2	3	2	-	0	7	42	89	-	0	12	83	92						
Tenn.	N	0	0	N	N	-	0	1	5	16	-	0	2	5	6						
W.S. CENTRAL	112	158	1,640	9,033	10,540	-	0	28	207	373	-	0	13	90	234						
Ark.	-	10	105	605	941	-	0	5	13	24	-	0	2	7	5						
La.	-	2	11	105	194	-	0	5	25	91	-	0	3	11	87						
Okla.	-	0	0	-	N	-	0	11	52	27	-	0	7	42	21						
Tex.	112	149	1,534	8,323	9,405	-	0	16	117	231	-	0	5	30	121						
MOUNTAIN	15	53	131	2,405	2,573	-	0	36	266	392	-	1	140	1,004	1,486						
Ariz.	-	0	0	-	-	-	0	7	43	67	-	0	10	46	81						
Colo.	8	21	62	979	1,361	-	0	17	96	66	-	0	65	459	279						
Idaho	N	0	0	N	N	-	0	2	8	139	-	0	19	101	857						
Mont.	6	6	40	375	N	-	0	10	37	12	-	0	30	163	22						
Nev.	-	0	1	1	10	-	0	1	1	34	-	0	3	10	90						
N. Mex.	1	5	37	332	354	-	0	8	38	3	-	0	6	22	5						
Utah	-	12	73	684	786	-	0	8	28	56	-	0	7	38	102						
Wyo.	-	0	9	34	62	-	0	4	15	15	-	0	33	165	50						
PACIFIC	-	0	9	35	-	-	0	18	159	88	-	0	23	242	262						
Alaska	-	0	9	35	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	17	152	81	-	0	21	223	197						
Hawaii	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	3	7	7	-	0	4	19	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	4	24	230	257	-	0	0	-	-	-	0	0	-	-						
P.R.	-	10	30	467	544	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


