
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 3, 2007 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	333	778	2,813	28,751	37,810	-	1	130	1,064	1,485	1	2	290	2,201	2,764						
NEW ENGLAND	6	15	124	589	3,644	-	0	2	7	9	-	0	2	5	3						
Conn.	-	0	76	2	1,365	-	0	2	4	7	-	0	1	1	2						
Maine	-	0	7	-	204	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	2	3	2	-	0	2	3	1						
N.H.	2	7	14	281	347	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	4	6	66	306	587	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	1	98	195	3,308	4,192	-	0	3	18	26	-	0	1	5	12						
N.J.	N	0	0	N	N	-	0	1	1	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	3	12	8	-	0	1	2	4						
Pa.	1	98	195	3,308	4,192	-	0	1	5	8	-	0	1	3	1						
E.N. CENTRAL	101	214	568	8,101	12,237	-	0	18	100	244	-	0	11	57	174						
Ill.	-	2	11	114	123	-	0	13	58	127	-	0	8	35	88						
Ind.	-	0	0	-	-	-	0	4	12	27	-	0	2	10	53						
Mich.	14	88	258	3,279	3,926	-	0	5	13	43	-	0	0	-	12						
Ohio	87	91	449	3,870	7,312	-	0	4	12	36	-	0	3	7	11						
Wis.	-	19	80	838	876	-	0	2	5	11	-	0	1	5	10						
W.N. CENTRAL	21	33	136	1,383	1,485	-	0	40	233	223	-	0	114	705	484						
Iowa	N	0	0	N	N	-	0	4	10	22	-	0	3	14	15						
Kans.	6	8	52	456	281	-	0	3	11	17	-	0	7	26	13						
Minn.	-	0	0	-	-	-	0	11	42	31	-	0	11	57	34						
Mo.	15	15	78	780	1,087	-	0	9	55	51	-	0	2	11	11						
Nebr.	N	0	0	N	N	-	0	5	18	44	-	0	15	126	219						
N. Dak.	-	0	60	84	45	-	0	11	49	20	-	0	47	312	117						
S. Dak.	-	1	15	63	72	-	0	9	48	38	-	0	32	159	75						
S. ATLANTIC	56	97	239	4,176	3,832	-	0	12	40	18	-	0	6	32	14						
Del.	-	1	4	38	62	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	39	-	0	0	-	-	-	0	0	-	2						
Fla.	13	23	76	1,040	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	23	2	-	0	4	23	6						
Md.	N	0	0	N	N	-	0	2	6	10	-	0	2	4	1						
N.C.	-	0	0	-	-	-	0	1	3	1	-	0	1	2	-						
S.C.	17	20	72	903	974	-	0	2	2	1	-	0	1	2	-						
Va.	-	23	190	1,200	1,456	-	0	1	2	-	-	0	1	1	5						
W. Va.	26	22	50	981	1,301	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	10	8	571	483	28	-	0	11	64	118	-	0	13	87	98						
Ala.	10	8	571	480	26	-	0	2	16	8	-	0	1	4	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	2	-	0	7	41	89	-	0	11	80	91						
Tenn.	N	0	0	N	N	-	0	1	4	16	-	0	1	3	6						
W.S. CENTRAL	122	156	1,640	8,537	10,019	-	0	27	195	370	-	0	13	81	234						
Ark.	-	11	105	593	798	-	0	5	13	24	-	0	2	6	5						
La.	-	1	11	99	193	-	0	5	20	90	-	0	3	9	87						
Okla.	-	0	0	-	-	-	0	10	50	27	-	0	7	38	21						
Tex.	122	149	1,534	7,845	9,028	-	0	16	112	229	-	0	5	28	121						
MOUNTAIN	16	54	131	2,140	2,373	-	0	35	254	389	-	1	139	993	1,483						
Ariz.	-	0	0	-	-	-	0	6	35	64	-	0	12	48	78						
Colo.	-	21	62	825	1,246	-	0	17	96	66	-	0	65	459	279						
Idaho	N	0	0	N	N	-	0	2	8	139	-	0	19	101	857						
Mont.	7	6	40	341	N	-	0	10	36	12	-	0	30	159	22						
Nev.	-	0	1	1	9	-	0	1	1	34	-	0	3	10	90						
N. Mex.	-	5	37	309	327	-	0	8	38	3	-	0	6	22	5						
