
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2001 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2001
AIDS § cummulative for 2000
Chlamydia† cummulative for 2001
Chlamydia† cummulative for 2000
Cryptosporidiosis cummulative for 2001
Cryptosporidiosis cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 2001
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 2001
Escherichia coli O157:H7 PHLIS cummulative for 2000

tab delimited data:
test
UNITED STATES	15,380	16,292	292,245	314,493	692	701	622	913	447	792											
NEW ENGLAND	586	987	10,336	10,559	29	44	67	99	48	101											
Maine	18	16	572	625	3	9	10	6	7	6											
N.H.	14	13	563	476	1	2	12	5	7	8											
Vt.	10	1	270	247	13	13	2	4	1	6											
Mass.	332	669	4,673	4,496	7	12	27	51	21	45											
R.I.	44	40	1,267	1,196	3	2	4	4	2	6											
Conn.	168	248	2,991	3,519	2	6	12	29	10	30											
MID. ATLANTIC	3,108	3,928	32,184	29,725	77	134	48	123	38	91											
Upstate N.Y.	182	181	5,435	524	36	34	37	87	25	38											
N.Y. City	1,587	2,313	13,310	12,755	36	77	4	8	3	5											
N.J.	746	832	4,079	5,580	2	5	7	28	10	25											
Pa.	593	602	9,360	10,866	3	18	N	N	-	23											
E.N. CENTRAL	1,163	1,590	41,957	53,815	222	155	148	176	99	125											
Ohio	198	196	5,226	14,153	51	22	42	27	33	28											
Ind.	119	146	6,783	5,985	27	11	26	17	11	23											
Ill.	558	1,002	11,523	15,749	1	22	30	53	19	36											
Mich.	224	184	13,968	10,331	61	23	24	30	19	23											
Wis.	64	62	4,457	7,597	82	77	26	49	17	15											
W.N. CENTRAL	355	358	15,280	17,697	40	49	78	112	74	127											
Minn.	67	78	2,752	3,645	-	11	30	26	37	45											
Iowa	40	36	1,490	2,366	18	14	13	18	7	14											
Mo.	168	149	5,463	5,992	7	7	14	32	18	30											
N. Dak.	1	-	445	419	3	3	1	6	3	6											
S. Dak.	9	3	840	815	4	5	6	3	5	9											
Nebr.	27	25	1,546	1,679	8	6	6	19	-	18											
Kans.	43	67	2,744	2,781	-	3	8	8	4	5											
S. ATLANTIC	4,910	4,276	57,213	57,839	139	104	69	73	29	61											
Del.	84	77	1,335	1,364	1	3	-	1	-	-											
Md.	591	455	5,455	5,924	27	6	4	10	-	1											
D.C.	360	315	1,515	1,445	9	4	-	-	U	U											
Va.	388	295	7,983	7,313	8	4	18	15	8	15											
W. Va.	35	27	1,076	968	-	3	2	3	-	3											
N.C.	212	255	7,787	9,904	14	9	24	14	11	11											
S.C.	340	293	5,393	4,539	-	-	2	4	2	5											
Ga.	579	429	11,449	11,626	46	55	10	9	2	12											
Fla.	2,321	2,130	15,220	14,756	34	20	9	17	6	14											
E.S. CENTRAL	836	767	21,233	22,770	16	22	28	42	18	31											
Ky.	181	98	3,920	3,698	1	1	8	14	8	13											
Tenn.	249	314	6,769	6,611	3	5	13	16	9	13											
Ala.	182	206	5,350	6,992	5	9	6	3	-	3											
Miss.	224	149	5,194	5,469	7	7	1	9	1	2											
W.S. CENTRAL	1,617	1,475	46,627	47,646	16	35	31	73	39	96											
Ark.	89	92	3,364	2,860	2	1	2	30	-	26											
La.	403	265	7,768	8,662	7	8	2	6	14	18											
Okla.	90	112	4,953	4,181	5	3	10	7	10	6											
Tex.	1,035	1,006	30,542	31,943	2	23	17	30	15	46											
MOUNTAIN	636	552	15,646	18,587	51	34	69	75	40	53											
Mont.	12	7	1,014	730	5	5	5	11	-	-											
Idaho	14	11	778	864	6	3	10	9	-	5											
Wyo.	1	2	368	345	-	5	1	4	1	5											
Colo.	126	130	1,441	5,617	16	8	29	28	20	17											
N. Mex.	50	58	2,542	2,324	9	1	6	3	2	3											
Ariz.	258	170	6,631	5,803	2	2	10	15	9	16											
Utah	53	57	697	1,171	11	8	5	4	7	5											
Nev.	122	117	2,175	1,733	2	2	3	1	1	2											
PACIFIC	2,169	2,359	51,769	55,855	102	124	84	140	62	107											
Wash.	247	243	6,370	5,856	N	U	20	38	13	59											
Oreg.	104	86	1,351	3,220	5	6	19	21	13	24											
Calif.	1,787	1,962	42,423	44,017	95	118	42	72	34	16											
Alaska	9	5	1,166	1,166	-	-	1	1	-	1											
Hawaii	22	63	459	1,596	2	-	2	8	2	7											
Guam	9	13	-	240	-	-	N	N	U	U											
P.R.	535	431	2,154	U	-	-	-	5	U	U											
V.I.	2	18	53	-	-	-	-	-	U	U											
Amer. Samoa	-	-	U	U	U	U	U	U	U	U											
C.N.M.I.	-	-	54	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


