
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending February 26, 2005 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	2,199	1,272	419	827	89	74	3,021	3,752	1,142	1,680											
NEW ENGLAND	116	296	80	37	-	5	142	162	23	35											
Maine	6	-	5	2	N	N	5	7	-	-											
N.H.	-	6	2	4	-	-	8	5	2	2											
Vt.	29	12	-	4	-	-	12	5	2	-											
Mass.	81	269	59	16	-	5	88	108	17	26											
R.I.	-	-	-	-	-	-	-	7	-	-											
Conn.	-	9	14	11	-	-	29	30	2	7											
MID. ATLANTIC	279	341	36	79	1	8	295	502	97	170											
Upstate N.Y.	78	199	32	36	-	-	70	67	20	49											
N.Y. City	5	20	4	1	-	3	73	173	47	56											
N.J.	24	49	N	N	-	-	46	120	25	41											
Pa.	172	73	-	42	1	5	106	142	5	24											
E.N. CENTRAL	578	212	4	1	1	-	270	601	69	166											
Ohio	386	82	2	1	1	-	104	143	11	35											
Ind.	30	1	1	-	-	-	28	36	10	7											
Ill.	2	2	1	-	-	-	17	213	4	80											
Mich.	29	19	-	-	-	-	57	91	35	23											
Wis.	131	108	-	-	-	-	64	118	9	21											
W.N. CENTRAL	286	68	30	60	2	2	223	197	97	50											
Minn.	92	6	11	7	-	-	45	43	4	11											
Iowa	6	20	9	8	-	-	52	31	15	3											
Mo.	79	35	4	2	2	2	64	59	53	15											
N. Dak.	11	1	1	9	-	-	3	5	1	1											
S. Dak.	1	-	1	10	-	-	20	9	6	1											
Nebr.	43	-	-	11	-	-	18	19	14	3											
Kans.	54	6	4	13	-	-	21	31	4	16											
S. ATLANTIC	148	73	133	457	71	48	998	848	219	437											
Del.	-	-	-	1	-	-	1	5	-	2											
Md.	29	24	17	43	1	1	78	58	13	19											
D.C.	-	4	-	-	-	-	2	4	-	9											
Va.	27	13	46	58	-	-	91	91	13	14											
W. Va.	3	-	2	9	-	-	8	5	-	-											
N.C.	17	16	61	78	57	43	212	112	26	47											
S.C.	50	2	4	11	2	2	45	47	5	42											
Ga.	3	2	-	50	9	2	179	142	73	108											
Fla.	19	12	3	207	2	-	382	384	89	196											
E.S. CENTRAL	50	20	10	50	2	10	148	207	92	91											
Ky.	9	2	-	2	-	-	23	23	6	7											
Tenn.	21	12	-	36	2	3	55	54	53	43											
Ala.	15	2	10	8	-	1	61	86	29	26											
Miss.	5	4	-	4	-	6	9	44	4	15											
W.S. CENTRAL	11	9	95	123	-	-	196	339	214	382											
Ark.	1	6	7	5	-	-	35	30	12	10											
La.	1	2	-	-	-	-	45	40	13	35											
Okla.	-	1	10	9	-	-	31	35	62	60											
Tex.	9	-	78	109	-	-	85	234	127	277											
MOUNTAIN	560	120	26	13	10	-	222	297	82	143											
Mont.	165	4	-	-	-	-	12	10	-	3											
Idaho	25	13	-	-	-	-	11	28	-	-											
Wyo.	5	2	1	-	-	-	6	4	-	1											
Colo.	254	63	-	-	-	-	57	70	10	27											
N. Mex.	12	12	-	-	-	-	15	26	8	26											
Ariz.	47	9	25	13	8	-	88	115	44	66											
Utah	49	16	-	-	2	-	17	26	5	8											
Nev.	3	1	-	-	-	-	16	18	15	12											
PACIFIC	171	133	5	7	2	1	527	599	249	206											
Wash.	37	25	-	-	-	-	35	22	7	7											
Oreg.	101	29	-	-	-	-	16	49	9	11											
Calif.	18	76	5	7	2	1	431	466	228	178											
Alaska	6	1	-	-	-	-	10	18	1	1											
Hawaii	9	2	-	-	-	-	35	44	4	9											
Guam	-	-	-	-	-	-	-	4	-	8											
P.R.	-	-	11	11	N	N	9	25	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


