
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending June 21, 2003 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	3,171	3,061	159	196	4,450	5,781	112	149	6,835												
NEW ENGLAND	92	53	1	-	117	194	11	8	1,172												
Maine	4	-	1	-	5	9	-	-	619												
N.H.	8	-	-	-	6	7	1	-	-												
Vt.	-	1	-	-	3	1	-	-	450												
Mass.	64	40	-	-	69	89	3	6	100												
R.I.	10	1	-	-	12	28	2	-	3												
Conn.	6	11	-	-	22	60	5	2	-												
MID. ATLANTIC	366	351	30	28	884	986	17	38	9												
Upstate N.Y.	15	19	5	1	105	142	3	3	N												
N.Y. City	214	202	18	11	520	478	7	18	-												
N.J.	67	66	7	15	153	226	6	12	-												
Pa.	70	64	-	1	106	140	1	5	9												
E.N. CENTRAL	458	599	38	31	513	561	8	16	3,437												
Ohio	116	70	2	-	89	92	-	4	810												
Ind.	22	31	7	1	60	50	4	2	-												
Ill.	170	224	13	25	243	273	-	5	-												
Mich.	142	263	16	5	100	111	4	3	2,140												
Wis.	8	11	-	-	21	35	-	2	487												
W.N. CENTRAL	79	59	2	-	183	245	2	6	35												
Minn.	24	26	-	-	78	102	-	3	N												
Iowa	4	2	-	-	11	14	1	-	N												
Mo.	29	13	2	-	16	71	1	1	-												
N. Dak.	-	-	-	-	-	4	-	-	35												
S. Dak.	1	-	-	-	13	10	-	-	-												
Nebr.	1	5	-	-	14	9	-	2	-												
Kans.	20	13	-	-	51	35	-	-	-												
S. ATLANTIC	847	732	28	46	865	1,184	25	16	1,262												
Del.	4	8	-	-	-	7	-	-	13												
Md.	146	83	2	5	104	120	6	3	-												
D.C.	25	23	1	1	-	-	-	-	14												
Va.	39	36	1	1	71	117	10	-	314												
W. Va.	-	-	-	-	10	10	-	-	776												
N.C.	79	150	9	12	125	138	4	-	N												
S.C.	52	61	3	5	65	80	-	-	145												
Ga.	197	132	3	9	119	220	3	4	-												
Fla.	305	239	9	13	371	492	2	9	N												
E.S. CENTRAL	152	262	12	14	300	360	3	4	-												
Ky.	21	44	1	2	56	61	-	4	N												
Tenn.	68	106	6	4	91	136	1	-	N												
Ala.	54	84	4	5	113	107	2	-	-												
Miss.	9	28	1	3	40	56	-	-	-												
W.S. CENTRAL	399	381	28	43	589	915	-	17	605												
Ark.	22	17	-	3	46	65	-	-	-												
La.	53	58	-	-	-	-	-	-	3												
Okla.	25	28	-	1	67	74	-	-	N												
Tex.	299	278	28	39	476	776	-	17	602												
MOUNTAIN	135	151	14	8	128	169	3	6	315												
Mont.	-	-	-	-	-	4	-	-	N												
Idaho	6	1	-	-	1	2	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	29												
Colo.	7	25	2	1	28	35	3	3	-												
N. Mex.	25	17	-	-	6	20	-	-	-												
Ariz.	87	100	12	7	71	85	-	-	3												
Utah	4	2	-	-	14	13	-	2	283												
Nev.	6	6	-	-	6	8	-	1	-												
PACIFIC	643	473	6	26	871	1,167	43	38	-												
Wash.	34	23	-	1	94	112	2	3	-												
Oreg.	18	5	-	-	46	48	3	2	-												
Calif.	590	440	6	25	693	912	38	33	-												
Alaska	-	-	-	-	26	28	-	-	-												
Hawaii	1	5	-	-	12	67	-	-	-												
Guam	-	6	-	-	-	31	-	-	-												
P.R.	92	126	1	17	33	33	-	-	213												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


