
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending December 18, 2010 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2010
5-year weekly average†
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	1	-	1	1	-		
Botulism, total	-	97	4	118	145	144	165	135		
foodborne	-	6	1	10	17	32	20	19		
infant	-	68	3	83	109	85	97	85		
other(wound & unspecified)	-	23	1	25	19	27	48	31		
Brucellosis	1	118	3	115	80	131	121	120	CA (1 )	
Chancroid	-	35	1	28	25	23	33	17		
Cholera	-	8	0	10	5	7	9	8		
Cyclosporiasis §	1	166	2	141	139	93	137	543	FL (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup virus disease	-	71	0	55	62	55	67	80		
Eastern equine encephalitis virus disease	-	10	-	4	4	4	8	21		
Powassan virus disease	-	5	-	6	2	7	1	1		
St. Louis encephalitis virus disease	-	8	0	12	13	9	10	13		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	1	16	1	35	30	22	29	9	NM (1 )	
nonserotype b	1	148	6	236	244	199	175	135	AL (1 )	
unknown serotype	2	243	5	178	163	180	179	217	ND (1 ), MD (1 )	
Hansen disease §	-	57	2	103	80	101	66	87		
Hantavirus pulmonary syndrome §	-	17	1	20	18	32	40	26		
Hemolytic uremic syndrome, post-diarrheal §	2	216	8	242	330	292	288	221	CA (2 )	
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	3	-	-	-	-	380		
Influenza-associated pediatric mortality §, §§	-	59	2	358	90	77	43	45		
Listeriosis	3	730	21	851	759	808	884	896	FL (1 ), CA (2 )	
Measles ¶¶	-	59	1	71	140	43	55	66		
Meningococcal disease, invasive *** :										
A,C,Y, and W-135	-	224	7	301	330	325	318	297		
serogroup B	1	103	5	174	188	167	193	156	WA (1 )	
