
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 11, 2009 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	101	243	1,697	5,651	4,022	43	69	128	1,677	2,040	34	29	179	570	681						
NEW ENGLAND	-	16	33	232	474	7	8	15	173	197	-	0	2	4	3						
Conn.	-	0	4	13	32	6	3	10	79	96	-	0	0	-	-						
Maine	-	1	10	57	14	-	1	5	27	31	-	0	2	4	-						
Mass.	-	10	26	105	376	-	0	0	-	-	-	0	1	-	1						
N.H.	-	1	6	38	16	1	1	7	19	19	-	0	0	-	1						
R.I.	-	1	6	11	30	-	0	3	20	17	-	0	2	-	1						
Vt.	-	0	2	8	6	-	1	6	28	34	-	0	0	-	-						
MID. ATLANTIC	14	24	64	507	459	6	16	30	316	423	1	1	29	22	56						
N.J.	-	3	12	56	96	-	0	0	-	-	-	0	6	-	38						
N.Y. (Upstate)	5	6	41	99	141	6	8	20	198	217	1	0	29	3	6						
N.Y. City	1	0	21	48	45	-	0	2	-	10	-	0	4	12	6						
Pa.	8	11	33	304	177	-	7	17	118	196	-	0	2	7	6						
E.N. CENTRAL	34	46	238	1,246	718	4	2	28	74	77	-	1	15	23	46						
Ill.	-	14	45	234	92	-	1	20	26	30	-	1	10	9	34						
Ind.	-	3	158	113	22	-	0	6	6	2	-	0	3	1	1						
Mich.	5	9	21	278	99	-	1	9	23	27	-	0	1	3	2						
Ohio	29	15	57	564	453	4	0	7	19	18	-	0	3	10	9						
Wis.	-	4	10	57	52	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	3	32	872	931	357	6	5	17	132	134	-	3	33	59	165						
Iowa	-	5	21	82	60	-	0	5	9	10	-	0	1	1	5						
Kans.	1	3	12	104	31	-	1	6	49	43	-	0	1	2	-						
Minn.	-	0	808	165	99	6	0	11	26	18	-	0	0	-	-						
Mo.	-	14	51	479	123	-	1	8	17	18	-	3	32	52	154						
Nebr.	1	4	32	88	32	-	0	2	-	20	-	0	4	4	3						
N. Dak.	1	0	24	2	1	-	0	9	4	13	-	0	1	-	-						
S. Dak.	-	0	10	11	11	-	1	4	27	12	-	0	0	-	3						
S. ATLANTIC	32	26	71	826	378	10	25	101	730	948	3	15	54	279	210						
Del.	1	0	3	7	5	-	0	0	-	-	-	0	3	3	12						
D.C.	-	0	2	-	1	-	0	0	-	-	-	0	1	-	4						
Fla.	12	8	33	268	94	-	0	85	85	138	-	0	3	4	3						
Ga.	-	3	11	106	37	-	5	52	154	206	1	1	5	21	33						
Md.	4	3	10	53	50	-	6	13	146	238	-	1	7	24	26						
N.C.	-	0	65	199	76	N	4	4	N	N	2	10	36	190	77						
S.C.	12	3	16	107	52	-	0	0	-	-	-	0	9	12	15						
Va.	2	3	24	79	57	6	11	24	282	307	-	2	15	23	34						
W. Va.	1	0	2	7	6	4	1	6	63	59	-	0	1	2	6						
E.S. CENTRAL	5	12	33	356	142	-	3	7	63	90	3	4	23	97	104						
Ala.	-	3	19	127	19	-	0	0	-	-	-	1	7	20	30						
Ky.	3	4	15	110	29	-	1	4	29	16	-	0	0	-	1						
Miss.	-	1	4	24	61	-	0	2	-	2	-	0	3	4	4						
Tenn.	2	2	14	95	33	-	2	6	34	72	3	3	19	73	69						
W.S. CENTRAL	1	40	389	785	458	4	0	9	31	52	27	2	161	72	81						
Ark.	-	2	38	35	43	1	0	5	23	34	-	0	61	22	8						
La.	-	2	7	50	27	-	0	0	-	-	-	0	2	2	3						
Okla.	1	0	45	16	13	3	0	9	7	16	27	0	98	37	54						
Tex.	-	33	304	684	375	-	0	1	1	2	-	1	6	11	16						
MOUNTAIN	3	15	31	410	475	1	2	9	51	32	-	1	3	12	14						
Ariz.	-	3	8	95	136	N	0	0	N	N	-	0	2	2	5						
Colo.	3	4	12	151	78	-	0	0	-	-	-	0	1	-	-						
Idaho	-	1	5	41	20	-	0	2	-	2	-	0	1	-	-						
Mont.	-	0	4	9	61	-	0	4	14	1	-	0	2	7	2						
Nev.	-	0	3	7	18	1	0	5	2	3	-	0	2	1	-						
N. Mex.	-	1	10	30	26	-	0	2	15	18	-	0	1	1	1						
Utah	-	3	19	76	128	-	0	6	3	2	-	0	1	1	2						
Wyo.	-	0	2	1	8	-	0	4	17	6	-	0	2	-	4						
PACIFIC	9	19	98	358	561	5	4	13	107	87	-	0	1	2	2						
Alaska	-	3	21	28	48	-	0	2	9	12	N	0	0	N	N						
Calif.	-	5	19	58	283	5	4	12	98	73	-	0	1	2	-						
Hawaii	-	0	3	16	6	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	14	110	88	-	0	2	-	2	-	0	1	-	2						
Wash.	9	6	76	146	136	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	5	22	30	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


