
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 11, 2010 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	20	30	69	1,028	1,394	31	59	204	2,056	2,304	7	15	44	572	515						
NEW ENGLAND	1	2	5	70	79	-	1	5	39	40	-	1	4	24	48						
Conn.	1	0	3	22	17	-	0	2	13	11	-	0	3	17	37						
Maine	-	0	1	7	1	-	0	2	11	9	-	0	1	-	1						
Mass.	-	1	4	34	49	-	0	2	8	16	-	0	1	7	9						
N.H.	-	0	1	1	6	-	0	2	5	4	N	0	0	N	N						
R.I.	-	0	4	6	4	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	0	-	2	-	0	1	2	-	-	0	0	-	1						
MID. ATLANTIC	3	4	10	133	197	1	5	10	208	245	2	2	6	75	70						
N.J.	-	0	3	11	54	-	1	5	51	74	-	0	2	7	4						
N.Y. (Upstate)	1	1	3	39	35	1	1	6	38	39	2	1	4	45	34						
N.Y. City	1	1	4	47	61	-	2	4	62	48	-	0	1	-	4						
Pa.	1	1	6	36	47	-	1	5	57	84	-	0	3	23	28						
E.N. CENTRAL	1	4	8	134	221	-	8	14	296	321	1	2	8	101	66						
Ill.	-	1	3	28	103	-	2	6	61	84	-	0	1	1	4						
Ind.	-	0	2	15	15	-	1	5	40	50	-	0	2	20	13						
Mich.	-	1	4	41	51	-	2	6	83	99	1	1	6	66	23						
Ohio	1	0	5	28	30	-	2	6	79	70	-	0	1	8	23						
Wis.	-	0	3	22	22	-	1	3	33	18	-	0	1	6	3						
W.N. CENTRAL	-	1	12	51	81	-	2	15	76	96	-	0	11	17	9						
Iowa	-	0	3	5	26	-	0	2	11	26	-	0	4	1	3						
Kans.	-	0	2	10	7	-	0	2	4	5	-	0	0	-	1						
Minn.	-	0	12	13	14	-	0	13	6	17	-	0	9	9	2						
Mo.	-	0	2	15	14	-	1	3	44	32	-	0	1	5	-						
Nebr.	-	0	4	8	17	-	0	2	10	14	-	0	1	2	2						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	0	-	3	-	0	1	1	2	-	0	0	-	1						
S. ATLANTIC	9	8	14	251	298	16	16	40	610	637	-	4	7	124	120						
Del.	-	0	1	6	3	-	0	2	19	23	U	0	0	U	U						
D.C.	-	0	1	1	1	-	0	1	3	9	-	0	1	2	1						
Fla.	6	3	8	96	128	12	6	11	218	210	-	1	4	41	30						
Ga.	-	1	3	28	34	-	3	7	103	106	-	0	2	6	29						
Md.	2	0	4	20	32	-	1	6	42	55	-	0	2	18	17						
N.C.	-	0	5	41	33	-	1	15	65	82	-	1	3	33	16						
S.C.	-	1	4	22	42	-	1	4	39	39	-	0	0	-	1						
Va.	1	1	6	35	24	-	2	14	74	65	-	0	2	10	7						
W. Va.	-	0	2	2	1	4	0	14	47	48	-	0	5	14	19						
E.S. CENTRAL	-	1	3	30	31	3	7	13	238	231	2	3	7	98	67						
Ala.	-	0	1	5	7	-	1	5	43	67	-	0	2	5	5						
Ky.	-	0	2	13	7	-	2	7	82	55	1	2	5	67	40						
Miss.	-	0	1	2	8	-	1	3	24	21	U	0	0	U	U						
Tenn.	-	0	2	10	9	3	3	7	89	88	1	1	4	26	22						
W.S. CENTRAL	1	2	19	81	136	6	10	109	300	397	-	1	14	51	41						
Ark.	-	0	3	-	7	-	1	4	32	50	-	0	1	-	1						
La.	-	0	2	6	4	-	1	5	32	48	-	0	1	4	6						
Okla.	-	0	3	-	3	5	1	19	66	71	-	0	12	18	10						
Tex.	1	2	18	75	122	1	5	87	170	228	-	1	3	29	24						
MOUNTAIN	-	3	8	110	112	-	2	8	85	100	-	1	5	35	36						
Ariz.	-	1	5	50	46	-	0	2	22	36	U	0	0	U	U						
Colo.	-	1	3	25	38	-	0	3	19	19	-	0	2	6	23						
Idaho	-	0	2	6	3	-	0	1	6	9	-	0	2	8	2						
Mont.	-	0	1	4	5	-	0	1	1	-	-	0	0	-	1						
Nev.	-	0	2	11	8	-	0	3	29	23	-	0	1	3	2						
N. Mex.	-	0	1	3	7	-	0	1	3	5	-	0	2	8	5						
Utah	-	0	2	8	3	-	0	1	5	4	-	0	2	10	3						
Wyo.	-	0	3	3	2	-	0	0	-	4	-	0	0	-	-						
PACIFIC	5	5	16	168	239	5	6	20	204	237	2	1	6	47	58						
Alaska	-	0	1	1	2	-	0	1	2	2	U	0	2	U	U						
Calif.	4	4	15	137	188	3	4	17	141	168	-	0	4	21	30						
Hawaii	-	0	2	1	8	1	0	1	1	5	U	0	0	U	U						
Oreg.	-	0	2	14	10	-	1	4	30	29	-	0	3	9	15						
Wash.	1	0	2	15	31	1	1	4	30	33	2	0	6	17	13						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	14	4	-	1	6	30	48	-	0	6	25	33						
P.R.	-	0	1	3	20	-	0	5	10	21	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


