
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending April 7, 2007 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	53	250	1,019	1,419	1,569	6	25	50	165	295	17	19	40	271	403						
NEW ENGLAND	2	20	260	81	99	-	0	6	2	9	-	1	3	6	14						
Conn.	-	9	227	20	41	-	0	3	-	1	-	0	2	2	3						
Maine	-	2	39	31	17	-	0	1	2	1	-	0	3	1	2						
Mass.	-	0	3	-	19	-	0	3	-	5	-	0	2	-	7						
N.H.	1	3	95	24	17	-	0	3	-	1	-	0	2	-	2						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	1	-						
Vt.	1	1	15	6	4	-	0	0	-	1	-	0	1	2	-						
MID. ATLANTIC	19	153	571	690	1,101	1	5	18	39	79	-	2	11	27	58						
N.J.	-	26	187	102	262	-	1	7	-	22	-	0	2	-	6						
N.Y. (Upstate)	16	54	392	196	464	1	1	7	10	6	-	1	4	7	8						
N.Y. City	-	2	24	5	16	-	3	9	23	41	-	1	4	5	22						
Pa.	3	45	237	387	359	-	1	4	6	10	-	0	4	15	22						
E.N. CENTRAL	-	12	158	18	75	2	3	10	25	38	1	2	7	29	55						
Ill.	-	0	1	1	-	-	1	6	6	12	-	0	2	3	15						
Ind.	-	0	3	-	2	-	0	2	1	5	-	0	4	7	8						
Mich.	-	1	5	6	3	-	0	2	6	5	-	0	3	8	9						
Ohio	-	0	5	2	9	2	0	2	7	11	1	1	4	11	15						
Wis.	-	11	154	9	61	-	0	3	5	5	-	0	2	-	8						
W.N. CENTRAL	1	5	169	20	34	-	1	13	12	5	1	1	5	26	18						
Iowa	-	1	8	3	4	-	0	1	2	1	-	0	3	6	4						
Kans.	-	0	2	1	-	-	0	2	-	-	-	0	1	1	-						
Minn.	-	2	167	15	29	-	0	12	7	2	1	0	3	7	2						
Mo.	1	0	2	1	-	-	0	1	1	1	-	0	3	9	8						
Nebr.	-	0	2	-	1	-	0	1	2	-	-	0	1	1	4						
