
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 9, 2003 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,025	1,618	114	97	72	24	9,217	10,952	183,541	211,719											
NEW ENGLAND	67	139	22	25	8	3	633	1,003	4,124	4,590											
Maine	6	19	1	3	-	-	88	99	127	74											
N.H.	9	17	1	-	-	-	18	29	66	73											
Vt.	6	5	-	-	-	-	56	76	48	64											
Mass.	24	64	3	14	8	3	267	533	1,643	1,974											
R.I.	1	5	-	-	-	-	67	77	520	521											
Conn.	21	29	17	8	-	-	137	189	1,720	1,884											
MID. ATLANTIC	113	186	7	1	20	2	1,793	2,294	21,766	25,473											
Upstate N.Y.	46	85	3	-	10	-	520	640	4,500	5,119											
N.Y. City	3	9	-	-	-	-	628	874	7,735	7,655											
N.J.	5	33	-	-	-	-	157	268	4,923	4,722											
Pa.	59	59	4	1	10	2	488	512	4,608	7,977											
E.N. CENTRAL	241	384	13	21	11	3	1,498	1,851	37,035	44,278											
Ohio	51	69	10	7	10	2	509	491	11,393	13,063											
Ind.	47	36	-	-	-	-	-	-	3,698	4,327											
Ill.	40	106	-	6	-	-	366	549	10,901	14,753											
Mich.	39	66	-	2	-	1	394	473	7,951	8,481											
Wis.	64	107	3	6	1	-	229	338	3,092	3,654											
W.N. CENTRAL	188	236	15	15	16	3	996	1,037	9,230	10,673											
Minn.	58	77	9	12	1	-	387	368	1,600	1,869											
Iowa	41	54	-	-	-	-	135	150	607	698											
Mo.	48	37	3	-	1	-	267	275	4,419	5,262											
N. Dak.	6	4	-	-	7	-	22	13	30	41											
S. Dak.	13	20	3	1	-	-	25	40	127	155											
Nebr.	8	28	-	2	-	-	67	95	905	900											
Kans.	14	16	-	-	7	3	93	96	1,542	1,748											
S. ATLANTIC	81	130	42	17	3	-	1,560	1,622	46,837	54,229											
Del.	1	5	N	N	N	N	18	30	721	974											
Md.	2	13	-	-	-	-	66	62	4,736	5,380											
D.C.	1	-	-	-	-	-	25	28	1,399	1,624											
Va.	22	29	5	2	-	-	208	126	4,926	6,101											
W. Va.	3	2	-	-	-	-	24	27	524	608											
N.C.	5	23	12	-	-	-	N	N	9,031	10,029											
S.C.	-	2	-	-	-	-	68	50	4,671	5,522											
Ga.	18	34	2	7	-	-	543	531	10,098	10,584											
Fla.	29	22	23	8	3	-	608	768	10,731	13,407											
E.S. CENTRAL	44	60	-	-	5	7	185	199	15,768	18,385											
Ky.	13	14	-	-	5	7	N	N	2,179	2,116											
Tenn.	18	26	-	-	-	-	85	91	4,747	5,627											
Ala.	10	13	-	-	-	-	100	108	5,086	6,487											
Miss.	3	7	-	-	-	-	-	-	3,756	4,155											
W.S. CENTRAL	29	64	1	-	3	2	164	112	25,582	29,815											
Ark.	4	5	-	-	-	-	88	79	2,427	2,847											
La.	2	2	-	-	-	-	5	2	6,613	7,247											
Okla.	13	13	-	-	-	-	71	30	2,691	2,990											
Tex.	10	44	1	-	3	2	-	1	13,851	16,731											
MOUNTAIN	129	157	11	13	6	4	803	842	6,020	6,619											
Mont.	4	10	-	-	-	-	42	52	68	55											
Idaho	26	12	6	5	-	-	90	61	43	51											
Wyo.	2	5	-	1	-	-	11	17	28	36											
Colo.	35	58	2	4	6	4	225	277	1,530	2,080											
N. Mex.	4	4	3	3	-	-	23	94	692	914											
Ariz.	19	18	N	N	N	N	148	113	2,297	2,168											
Utah	29	35	-	-	-	-	190	151	264	145											
Nev.	10	15	-	-	-	-	74	77	1,098	1,170											
PACIFIC	133	262	3	5	-	-	1,585	1,992	17,179	17,657											
Wash.	37	63	1	-	-	-	146	216	1,692	1,746											
Oreg.	24	53	1	5	-	-	205	242	581	512											
Calif.	68	114	-	-	-	-	1,150	1,414	14,251	14,621											
Alaska	1	5	-	-	-	-	47	55	321	379											
Hawaii	3	27	1	-	-	-	37	65	334	399											
Guam	N	N	-	-	-	-	-	6	-	32											
P.R.	-	1	-	-	-	-	30	38	123	232											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


