
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 7, 2004 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	1,120	1,058	113	115	83	75	8,993	9,569	176,750	191,096											
NEW ENGLAND	73	65	29	22	15	6	794	709	4,158	4,018											
Maine	5	6	-	-	-	-	73	84	146	126											
N.H.	10	10	5	2	-	-	18	23	64	68											
Vt.	6	6	-	-	1	-	79	52	49	50											
Mass.	34	25	5	7	14	6	378	345	1,900	1,543											
R.I.	5	1	1	-	-	-	62	55	507	520											
Conn.	13	17	18	13	-	-	184	150	1,492	1,711											
MID. ATLANTIC	128	130	19	12	14	16	2,015	1,970	20,696	24,084											
Upstate N.Y.	60	42	9	5	5	7	677	489	4,403	4,398											
N.Y. City	25	4	-	-	-	-	594	677	6,269	8,002											
N.J.	16	21	3	2	4	-	201	288	3,894	5,037											
Pa.	27	63	7	5	5	9	543	516	6,130	6,647											
E.N. CENTRAL	226	251	21	19	12	9	1,095	1,717	34,410	39,999											
Ohio	51	49	7	10	11	9	439	482	10,032	12,885											
Ind.	31	42	-	-	-	-	-	-	3,621	3,767											
Ill.	39	46	-	2	-	-	84	540	9,868	12,378											
Mich.	48	38	4	-	1	-	386	380	8,494	7,546											
Wis.	57	76	10	7	-	-	186	315	2,395	3,423											
W.N. CENTRAL	252	183	17	18	15	12	1,055	976	9,546	9,975											
Minn.	49	55	7	9	2	1	369	373	1,847	1,657											
Iowa	72	40	-	-	-	-	158	128	649	777											
Mo.	50	46	10	2	6	1	270	271	4,731	5,063											
N. Dak.	9	6	-	3	5	4	17	25	70	40											
S. Dak.	18	13	-	3	-	-	35	24	158	117											
Nebr.	35	8	-	1	-	-	76	69	596	827											
Kans.	19	15	-	-	2	6	130	86	1,495	1,494											
S. ATLANTIC	85	75	15	27	18	19	1,495	1,443	44,171	46,905											
Del.	1	2	N	N	N	N	27	19	541	703											
Md.	19	3	1	2	3	1	64	64	4,884	4,571											
D.C.	1	1	-	-	-	-	37	23	1,249	1,447											
Va.	16	21	6	5	-	-	243	203	5,363	5,194											
W. Va.	2	3	-	-	-	-	18	24	542	505											
N.C.	-	-	-	-	10	17	N	N	8,984	8,760											
S.C.	4	-	-	-	-	-	28	68	4,601	4,693											
Ga.	16	16	4	3	-	-	433	466	7,525	10,254											
Fla.	26	29	4	17	5	1	645	576	10,482	10,778											
E.S. CENTRAL	46	43	1	1	8	5	172	187	14,374	16,087											
Ky.	17	14	1	1	5	5	N	N	1,471	2,094											
Tenn.	15	17	-	-	3	-	80	86	4,854	4,771											
Ala.	8	9	-	-	-	-	92	101	4,264	5,409											
Miss.	6	3	-	-	-	-	-	-	3,785	3,813											
W.S. CENTRAL	43	45	1	3	1	4	152	167	24,681	26,291											
Ark.	8	5	-	-	-	-	67	91	2,301	2,452											
La.	2	3	-	-	-	-	19	8	5,946	7,340											
Okla.	10	12	-	-	-	-	66	68	2,952	2,559											
Tex.	23	25	1	3	1	4	-	-	13,482	13,940											
MOUNTAIN	100	132	9	11	-	4	766	790	5,582	6,194											
Mont.	11	4	-	-	-	-	25	43	39	66											
Idaho	25	26	4	6	-	-	96	90	48	42											
Wyo.	1	2	1	-	-	-	13	11	32	26											
Colo.	22	43	1	3	-	4	270	231	1,547	1,705											
N. Mex.	5	4	1	2	-	-	43	27	313	714											
Ariz.	11	19	N	N	N	N	110	142	2,050	2,312											
Utah	16	26	1	-	-	-	153	170	321	204											
Nev.	9	8	1	-	-	-	56	76	1,232	1,125											
PACIFIC	167	134	1	2	-	-	1,449	1,610	19,132	17,543											
Wash.	58	33	-	1	-	-	183	152	1,502	1,634											
Oreg.	27	22	1	1	-	-	239	207	639	603											
Calif.	74	77	-	-	-	-	943	1,153	16,243	14,325											
Alaska	1	1	-	-	-	-	39	48	347	319											
Hawaii	7	1	-	-	-	-	45	50	401	662											
Guam	N	N	-	-	-	-	-	-	-	40											
P.R.	-	1	-	-	-	-	18	139	119	155											
V.I.	-	-	-	-	-	-	-	-	49	55											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


