
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending May 30, 2009 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	28	55	276	1,445	1,702	4	9	20	217	235	80	262	452	4,885	4,927						
NEW ENGLAND	-	1	48	26	31	-	0	5	1	3	4	5	15	135	130						
Conn.	-	0	48	-	-	-	0	5	-	-	1	1	5	28	8						
Maine	-	0	2	7	11	-	0	1	-	-	-	0	2	1	5						
Mass.	-	0	1	1	-	-	0	1	1	-	3	4	11	92	101						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	10	6						
R.I.	-	0	6	5	8	-	0	1	-	1	-	0	5	4	5						
Vt.	-	0	1	8	12	-	0	0	-	2	-	0	2	-	5						
MID. ATLANTIC	-	4	14	88	178	-	0	3	16	14	31	32	51	749	701						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	13	90	85						
N.Y. (Upstate)	-	1	10	38	32	-	0	2	10	4	2	2	8	42	51						
N.Y. City	-	1	4	2	75	-	0	2	-	-	24	22	36	482	437						
Pa.	-	1	8	48	71	-	0	2	6	10	5	5	11	135	128						
E.N. CENTRAL	7	9	41	280	372	1	1	7	39	51	4	24	44	362	460						
Ill.	N	0	0	N	N	N	0	0	N	N	3	9	19	96	168						
Ind.	-	2	32	55	130	-	0	6	10	16	-	2	10	60	61						
Mich.	1	0	2	15	13	1	0	1	2	2	1	4	18	94	86						
Ohio	6	7	18	210	229	-	1	4	27	33	-	6	28	92	124						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	20	21						
W.N. CENTRAL	-	3	161	56	128	-	0	4	16	23	1	7	14	123	171						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	10	8						
Kans.	-	1	5	17	54	-	0	2	9	3	1	0	3	10	13						
Minn.	-	0	156	-	15	-	0	4	-	15	-	2	6	29	40						
Mo.	-	1	5	33	54	-	0	1	5	2	-	3	10	63	105						
Nebr.	-	0	0	-	-	-	0	0	-	-	-	0	2	10	5						
N. Dak.	-	0	2	4	2	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	3	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	21	23	53	726	692	3	4	14	101	99	21	62	262	1,135	996						
Del.	-	0	1	8	2	-	0	0	-	-	-	0	4	14	1						
D.C.	N	0	0	N	N	N	0	0	N	N	3	3	9	73	51						
Fla.	16	15	36	447	363	2	3	13	69	59	1	21	38	424	395						
Ga.	3	8	25	200	248	-	1	5	26	33	1	12	227	148	160						
Md.	-	0	1	4	4	-	0	0	-	1	-	7	16	113	128						
N.C.	N	0	0	N	N	N	0	0	N	N	15	7	19	210	113						
S.C.	-	0	0	-	-	-	0	0	-	-	1	2	6	39	35						
Va.	N	0	0	N	N	N	0	0	N	N	-	5	16	113	110						
W. Va.	2	1	13	67	75	1	0	3	6	6	-	0	1	1	3						
E.S. CENTRAL	-	5	25	165	169	-	1	3	24	26	14	22	36	467	417						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	17	167	179						
Ky.	-	2	5	47	43	-	0	2	7	8	1	1	10	24	39						
Miss.	-	0	2	-	1	-	0	1	-	-	6	3	18	86	51						
Tenn.	-	3	22	118	125	-	0	3	17	18	7	8	19	190	148						
W.S. CENTRAL	-	1	7	48	60	-	0	3	9	11	2	48	80	916	823						
Ark.	-	0	5	29	10	-	0	3	6	3	2	3	35	76	52						
La.	-	1	6	19	50	-	0	1	3	8	-	14	40	223	198						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	23	37						
Tex.	-	0	0	-	-	-	0	0	-	-	-	29	40	594	536						
MOUNTAIN	-	2	7	54	71	-	0	3	10	7	-	9	20	120	258						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	4	11	21	135						
Colo.	-	0	0	-	-	-	0	0	-	-	-	2	10	39	68						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	3	1						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	-	1	4	26	34	-	0	2	6	2	-	1	7	38	29						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	19	12						
Utah	-	1	6	22	37	-	0	3	4	5	-	0	2	-	12						
Wyo.	-	0	2	6	-	-	0	0	-	-	-	0	1	-	1						
PACIFIC	-	0	1	2	1	-	0	1	1	1	3	46	66	878	971						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
Calif.	N	0	0	N	N	N	0	0	N	N	2	42	59	803	883						
Hawaii	-	0	1	2	1	-	0	1	1	1	-	0	3	14	11						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	0	3	12	4						
Wash.	N	0	0	N	N	N	0	0	N	N	1	3	9	49	73						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	6	3	11	83	62						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


