
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending September 30, 2006 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2006
Lyme disease cummulative for 2005
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2006
Malaria cummulative for 2005

tab delimited data:
test
UNITED STATES	235	247	2,153	12,740	17,385	16	23	125	885	1,072											
NEW ENGLAND	35	37	780	2,134	3,051	-	1	11	44	58											
Conn.	32	10	753	1,508	491	-	0	5	11	11											
Maine	-	1	34	132	209	-	0	1	4	5											
Mass.	-	1	37	33	2,101	-	0	3	19	34											
N.H.	2	5	54	392	183	-	0	3	9	5											
R.I.	-	0	5	1	27	-	0	8	-	2											
Vt.	1	1	12	68	40	-	0	1	1	1											
MID. ATLANTIC	171	153	1,176	7,430	10,103	2	4	13	152	289											
N.J.	-	23	166	1,608	3,080	-	1	3	28	68											
N.Y. (Upstate)	161	75	1,150	3,199	2,969	1	1	11	34	38											
N.Y. City	-	1	15	54	345	-	2	8	55	154											
Pa.	10	40	220	2,569	3,709	1	1	3	35	29											
E.N. CENTRAL	3	11	131	1,114	1,590	1	2	7	96	116											
Ill.	-	0	2	-	119	-	1	4	40	65											
Ind.	-	0	3	16	26	-	0	3	9	4											
Mich.	2	1	6	40	46	-	0	2	16	19											
Ohio	1	1	6	38	49	1	0	3	24	18											
Wis.	-	9	126	1,020	1,350	-	0	3	7	10											
W.N. CENTRAL	-	7	167	494	635	-	0	32	32	43											
Iowa	-	1	8	75	83	-	0	1	1	8											
Kans.	-	0	2	4	3	-	0	2	6	5											
Minn.	-	6	167	398	531	-	0	30	14	11											
Mo.	-	0	3	8	13	-	0	1	5	16											
Nebr.	-	0	1	8	3	-	0	2	4	3											
N. Dak.	-	0	3	-	-	-	0	1	1	-											
S. Dak.	-	0	1	1	2	-	0	1	1	-											
S. ATLANTIC	16	28	103	1,314	1,810	7	6	15	250	232											
Del.	-	7	28	384	560	-	0	1	5	3											
D.C.	1	0	7	39	8	-	0	2	3	8											
Fla.	5	1	3	32	33	2	1	6	48	39											
Ga.	-	0	1	2	5	-	1	6	66	42											
Md.	-	14	60	609	964	-	1	5	51	86											
N.C.	1	0	4	24	42	4	0	8	24	24											
S.C.	-	0	1	8	19	-	0	2	8	7											
Va.	9	3	25	207	169	1	1	9	43	22											
W. Va.	-	0	44	9	10	-	0	2	2	1											
E.S. CENTRAL	-	0	3	20	31	-	0	3	19	23											
Ala.	-	0	1	5	2	-	0	2	8	4											
Ky.	-	0	2	7	5	-	0	2	3	8											
Miss.	-	0	0	-	-	-	0	1	3	-											
Tenn.	-	0	2	8	24	-	0	2	5	11											
W.S. CENTRAL	-	0	3	10	66	1	2	31	53	102											
Ark.	-	0	1	-	4	1	0	1	2	5											
La.	-	0	0	-	3	-	0	1	2	3											
Okla.	-	0	0	-	-	-	0	2	7	9											
Tex.	-	0	3	10	59	-	1	29	42	85											
MOUNTAIN	2	0	3	21	19	-	1	9	51	42											
Ariz.	-	0	2	4	7	-	0	9	17	10											
Colo.	-	0	1	4	-	-	0	2	11	20											
Idaho	2	0	1	4	2	-	0	1	1	-											
Mont.	-	0	0	-	-	-	0	1	2	-											
Nev.	-	0	1	1	3	-	0	1	1	2											
N. Mex.	-	0	1	1	2	-	0	1	3	3											
Utah	-	0	1	6	2	-	0	2	16	5											
Wyo.	-	0	1	1	3	-	0	0	-	2											
PACIFIC	8	4	17	203	80	5	4	13	188	167											
Alaska	-	0	1	2	4	-	0	4	23	5											
Calif.	8	4	16	190	50	3	4	10	127	124											
Hawaii	N	0	0	N	N	-	0	2	4	14											
Oreg.	-	0	2	8	18	-	0	1	9	9											
Wash.	-	0	3	3	8	2	0	5	25	15											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	1	-	3											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


