
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 28, 1996 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	1,065	1,180	29,024	31,582	9,994	10,805	1	438	-	50											
NEW ENGLAND	90	46	428	333	206	252	-	14	-	1											
Maine	1	3	26	30	2	12	-	-	-	-											
N.H.	11	13	27	13	21	23	-	-	-	-											
Vt.	2	2	12	8	11	7	-	1	-	1											
Mass.	74	16	203	161	75	114	-	12	-	-											
R.I.	2	5	25	35	12	10	-	-	-	-											
Conn.	-	7	135	86	85	86	U	1	U	-											
MID. ATLANTIC	147	177	1,858	2,091	1,411	1,599	-	23	-	5											
Upstate N.Y.	12	45	429	523	335	414	-	-	-	-											
N.Y. City	40	36	600	1,008	566	524	-	9	-	3											
N.J.	66	32	344	312	247	368	-	3	-	-											
Pa.	29	64	485	248	263	293	-	11	-	2											
E.N. CENTRAL	172	190	2,435	3,160	1,014	1,130	-	6	-	8											
Ohio	95	99	785	1,760	120	116	-	2	-	4											
Ind.	14	22	357	189	130	241	U	-	U	-											
Ill.	39	48	621	663	268	293	-	2	-	1											
Mich.	12	18	500	364	421	398	-	-	-	3											
Wis.	12	3	172	184	75	82	-	2	-	-											
W.N. CENTRAL	55	94	2,643	1,992	569	675	-	20	-	3											
Minn.	35	56	149	198	71	93	-	16	-	2											
Iowa	7	3	348	107	96	46	-	-	-	1											
Mo.	10	28	1,377	1,338	313	437	-	3	-	-											
N. Dak.	-	-	137	23	2	5	-	-	-	-											
S. Dak.	1	1	43	99	5	2	-	-	-	-											
Nebr.	1	3	222	65	49	39	-	-	-	-											
Kans.	1	3	367	162	33	53	-	1	-	-											
S. ATLANTIC	202	236	1,565	1,434	1,566	1,599	-	5	-	9											
Del.	7	-	21	12	9	9	U	1	U	-											
Md.	64	74	256	221	297	262	-	-	-	2											
D.C.	6	-	39	26	31	21	-	1	-	-											
Va.	11	28	192	238	139	118	-	-	-	3											
W. Va.	11	11	19	24	35	53	-	-	-	-											
N.C.	26	34	204	111	337	311	-	3	-	1											
S.C.	5	3	57	46	101	56	-	-	-	-											
Ga.	40	71	157	84	32	103	-	-	-	2											
Fla.	32	15	620	672	585	666	-	-	-	1											
E.S. CENTRAL	28	12	1,216	2,312	857	830	-	2	-	-											
Ky.	4	5	46	44	64	69	-	-	-	-											
Tenn.	13	-	744	1,951	488	647	U	2	U	-											
Ala.	10	6	211	93	74	114	-	-	-	-											
Miss.	1	1	215	224	231	U	-	-	-	-											
W.S. CENTRAL	41	80	6,134	5,287	1,269	1,712	-	26	-	2											
Ark.	-	6	500	663	78	83	-	-	-	-											
La.	5	1	221	196	153	243	-	-	-	-											
Okla.	31	31	2,453	1,427	23	173	-	-	-	-											
Tex.	5	42	2,960	3,001	1,015	1,213	-	26	-	2											
MOUNTAIN	62	122	4,530	4,346	1,160	879	-	153	-	5											
Mont.	-	1	120	173	17	24	-	-	-	-											
Idaho	1	6	250	353	88	102	-	1	-	-											
Wyo.	-	11	40	110	45	33	-	1	-	-											
Colo.	15	16	521	509	140	138	-	4	-	3											
N. Mex.	11	16	353	808	413	321	-	17	-	-											
Ariz.	17	30	1,758	1,363	239	121	-	8	-	-											
Utah	9	12	1,071	696	124	75	-	117	-	2											
Nev.	9	30	417	334	94	65	-	5	-	-											
PACIFIC	268	223	8,215	10,627	1,942	2,129	1	189	-	17											
Wash.	4	11	744	937	114	226	-	51	-	-											
Oreg.	32	28	835	2,723	118	129	-	10	-	1											
Calif.	226	178	6,484	6,751	1,680	1,729	-	37	-	9											
Alaska	3	2	46	50	18	13	-	63	-	-											
Hawaii	3	4	106	166	12	32	1	28	-	7											
Guam	-	-	5	10	-	5	U	-	U	-											
P.R.	-	3	141	120	386	689	-	8	-	-											
V.I.	-	-	-	9	-	16	U	-	U	-											
Amer. Samoa	-	-	-	6	-	-	U	-	U	-											
C.N.M.I.	10	11	1	24	5	22	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


