
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 19, 2011 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	19	29	44	144	212	15	63	90	217	382	7	14	26	69	79						
NEW ENGLAND	-	1	5	6	21	-	1	4	2	10	-	0	4	-	9						
Conn.	-	0	3	4	7	-	0	2	-	3	-	0	4	-	5						
Maine	-	0	1	-	1	-	0	1	1	3	-	0	0	-	-						
Mass.	-	0	5	-	13	-	0	2	-	4	-	0	1	-	4						
N.H.	-	0	1	-	-	-	0	2	1	-	N	0	0	N	N						
R.I.	-	0	4	-	-	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	2	-	-	0	1	-	-	-	0	1	-	-						
MID. ATLANTIC	3	4	10	21	27	2	5	10	22	33	1	2	6	5	7						
N.J.	-	0	2	-	4	-	1	5	-	6	-	0	2	-	-						
N.Y. (Upstate)	1	1	4	4	3	1	1	7	8	6	1	1	4	4	5						
N.Y. City	-	1	7	8	12	-	1	3	4	13	-	0	1	-	-						
Pa.	2	1	3	9	8	1	1	5	10	8	-	0	3	1	2						
E.N. CENTRAL	2	4	9	23	38	1	9	20	37	80	-	2	7	16	10						
Ill.	-	1	3	1	8	-	2	6	3	14	-	0	0	-	-						
Ind.	-	0	2	3	2	-	1	5	3	12	-	0	4	8	3						
Mich.	-	1	5	7	8	1	2	5	12	22	-	1	6	8	6						
Ohio	2	1	5	11	8	-	2	16	17	15	-	0	1	-	-						
Wis.	-	0	2	1	12	-	1	8	2	17	-	0	2	-	1						
W.N. CENTRAL	1	1	13	6	8	1	2	7	14	20	-	0	8	-	-						
Iowa	-	0	3	1	4	-	0	1	-	4	-	0	0	-	-						
Kans.	-	0	2	-	2	-	0	2	2	2	-	0	1	-	-						
Minn.	-	0	12	-	-	-	0	4	-	-	-	0	6	-	-						
Mo.	-	0	2	2	1	1	1	3	8	10	-	0	2	-	-						
Nebr.	1	0	4	1	1	-	0	3	4	4	-	0	1	-	-						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	-	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	2	6	14	30	41	4	16	32	69	106	2	2	6	14	11						
Del.	-	0	1	1	2	-	0	2	-	3	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	1	-	1	-	0	1	-	1						
Fla.	2	3	7	12	17	3	5	11	29	43	1	0	3	5	-						
Ga.	-	1	3	6	6	-	3	7	16	30	-	0	2	-	1						
Md.	-	0	3	4	2	-	1	6	8	4	-	0	3	3	3						
N.C.	-	1	5	2	1	1	1	16	9	10	1	1	3	4	4						
S.C.	-	0	3	1	8	-	1	4	2	3	-	0	1	-	-						
Va.	-	1	6	4	4	-	1	6	5	8	-	0	2	2	2						
W. Va.	-	0	5	-	-	-	0	12	-	4	-	0	5	-	-						
E.S. CENTRAL	1	0	5	3	5	2	8	13	41	52	1	3	8	15	17						
Ala.	-	0	2	-	2	1	1	4	6	13	-	0	1	-	1						
Ky.	-	0	5	2	1	-	2	8	17	18	1	2	6	9	15						
Miss.	-	0	1	-	-	-	0	3	1	4	U	0	0	U	U						
Tenn.	1	0	2	1	2	1	2	8	17	17	-	1	4	6	1						
W.S. CENTRAL	1	2	10	4	10	3	9	31	19	32	1	2	6	10	5						
Ark.	-	0	1	-	-	-	1	4	1	5	-	0	0	-	-						
La.	-	0	2	-	2	-	1	3	6	10	-	0	2	4	-						
Okla.	-	0	4	-	-	-	2	8	2	3	-	0	6	3	1						
Tex.	1	2	7	4	8	3	5	25	10	14	1	0	3	3	4						
MOUNTAIN	1	2	8	11	25	-	2	8	7	18	1	1	5	4	6						
Ariz.	1	1	4	5	12	-	0	2	1	4	U	0	0	U	U						
Colo.	-	1	2	4	7	-	0	5	-	6	-	0	2	1	2						
Idaho	-	0	2	-	2	-	0	1	1	1	1	0	2	3	1						
Mont.	-	0	1	1	1	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	2	-	1	-	1	3	5	4	-	0	1	-	-						
N. Mex.	-	0	1	1	1	-	0	1	-	-	-	0	2	-	2						
Utah	-	0	1	-	1	-	0	1	-	3	-	0	2	-	1						
Wyo.	-	0	3	-	-	-	0	1	-	-	-	0	0	-	-						
PACIFIC	8	5	16	40	37	2	6	20	6	31	1	1	7	5	14						
Alaska	-	0	1	-	-	-	0	1	-	1	U	0	0	U	U						
Calif.	6	4	16	34	30	1	3	16	2	24	-	0	2	-	7						
Hawaii	-	0	1	-	3	-	0	1	-	1	U	0	0	U	U						
Oreg.	-	0	2	3	2	-	1	3	3	5	-	0	3	3	7						
Wash.	2	0	2	3	2	1	1	5	1	-	1	0	5	2	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	1	-	-	1	6	7	6	-	0	7	3	2						
P.R.	-	0	2	-	2	-	0	2	-	2	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


