
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 16, 2008 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	56	174	407	701	1,288	23	103	191	268	579	1	34	147	33	48						
NEW ENGLAND	-	24	45	10	236	6	11	22	25	66	-	0	1	-	-						
Conn.	-	0	5	-	10	4	4	10	13	29	-	0	0	-	-						
Maine	-	1	5	4	18	-	1	5	1	12	-	0	1	-	-						
Mass.	-	18	33	-	183	-	0	0	-	N	-	0	1	-	-						
N.H.	-	1	5	1	11	1	1	4	4	7	-	0	1	-	-						
R.I.	-	0	8	3	-	-	1	4	3	4	-	0	0	-	-						
Vt.	-	0	9	2	14	1	2	13	4	14	-	0	0	-	-						
MID. ATLANTIC	9	22	38	96	250	3	26	56	32	125	-	1	7	2	6						
N.J.	-	2	6	-	39	N	0	0	N	N	-	0	3	-	1						
N.Y. (Upstate)	9	8	23	33	132	3	9	20	32	36	-	0	1	-	-						
N.Y. City	-	2	7	-	22	-	0	5	-	12	-	0	3	1	2						
Pa.	-	7	22	63	57	-	16	44	-	77	-	0	3	1	3						
E.N. CENTRAL	25	25	181	331	271	-	4	48	-	2	-	1	4	-	3						
Ill.	-	2	8	7	48	-	1	15	-	1	-	0	3	-	1						
Ind.	-	0	9	2	-	-	0	1	-	-	-	0	2	-	-						
Mich.	-	4	16	11	58	-	1	27	-	1	-	0	1	-	1						
Ohio	25	12	176	311	129	-	1	11	-	-	-	0	2	-	1						
Wis.	-	0	24	-	36	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	1	12	67	71	88	-	4	13	8	18	-	5	37	8	5						
Iowa	-	2	8	5	32	-	0	3	1	2	-	0	4	-	-						
Kans.	-	2	8	1	39	-	2	7	-	10	-	0	2	-	2						
