
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 22, 1996 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	28,480	34,140	142,684	544	220	132,142	184,854	1,754	1,915	336	553										
NEW ENGLAND	1,123	1,717	8,288	64	18	3,549	2,366	55	59	18	10										
Maine	16	26	-	3	-	21	36	-	-	1	3										
N.H.	31	53	353	4	2	70	59	3	9	-	1										
Vt.	9	14	-	6	6	28	20	23	6	2	-										
Mass.	550	793	3,203	25	10	1,038	1,416	26	43	9	5										
R.I.	73	134	973	5	-	249	245	3	1	6	1										
Conn.	444	697	3,759	21	-	2,143	590	-	-	N	N										
MID. ATLANTIC	7,891	8,567	19,494	53	23	14,612	21,369	176	197	68	72										
Upstate N.Y.	1,000	1,117	N	35	12	2,948	4,204	151	100	20	22										
N.Y. City	4,489	4,478	8,875	-	-	4,635	8,678	1	1	-	1										
N.J.	1,511	1,777	2,053	18	5	2,328	1,702	-	82	7	14										
Pa.	891	1,195	8,566	N	6	4,701	6,785	24	14	41	35										
E.N. CENTRAL	2,298	2,871	27,126	146	70	25,804	38,056	222	158	99	180										
Ohio	521	608	14,147	45	19	9,659	11,954	7	5	44	81										
Ind.	347	256	4,949	23	11	3,369	4,390	7	-	25	42										
Ill.	974	1,273	-	52	16	8,017	9,732	28	48	2	18										
Mich.	323	562	4,101	26	24	2,911	8,820	180	105	22	19										
Wis.	133	172	3,929	N	-	1,848	3,160	-	-	6	20										
W.N. CENTRAL	691	784	11,764	93	45	5,658	9,636	127	31	24	41										
Minn.	126	149	-	23	18	U	1,410	-	2	1	-										
Iowa	51	44	1,878	17	11	481	697	97	3	5	12										
Mo.	327	340	6,185	15	-	3,837	5,605	18	11	6	12										
N. Dak.	6	4	2	7	6	1	15	-	3	-	2										
S. Dak.	7	9	676	3	-	95	89	-	1	2	-										
Nebr.	49	62	869	8	2	158	462	3	8	8	11										
Kans.	125	176	2,154	20	8	1,086	1,358	9	3	2	4										
S. ATLANTIC	7,305	8,716	24,737	31	5	46,386	51,917	117	135	51	93										
Del.	142	163	-	-	1	691	961	1	-	-	-										
Md.	853	1,295	2,978	N	1	5,952	6,145	-	6	7	16										
D.C.	452	545	N	-	-	2,097	2,240	-	-	3	3										
Va.	396	558	5,330	N	1	4,515	5,360	7	5	12	7										
W. Va.	49	42	-	N	-	224	373	7	25	1	3										
N.C.	355	491	-	7	2	9,073	11,665	22	27	3	18										
S.C.	387	451	-	4	-	5,368	5,843	15	11	4	18										
Ga.	1,096	1,093	5,910	7	-	10,226	9,563	-	15	1	11										
Fla.	3,575	4,078	10,519	11	-	8,240	9,767	65	46	20	17										
E.S. CENTRAL	953	1,032	14,260	18	13	14,951	18,834	341	585	26	25										
Ky.	153	119	3,196	2	1	1,957	2,174	15	18	3	5										
Tenn.	352	435	6,237	8	12	5,312	6,379	281	565	10	8										
Ala.	278	261	4,060	4	-	6,317	7,804	2	2	2	4										
Miss.	170	217	U	4	-	1,365	2,477	43	-	11	8										
W.S. CENTRAL	2,656	2,968	6,210	25	4	8,706	24,912	207	118	2	11										
Ark.	121	136	-	6	2	1,380	2,373	2	2	-	4										
La.	656	360	3,318	4	2	3,710	5,724	86	77	-	2										
Okla.	96	155	2,892	2	-	1,788	2,362	61	24	2	3										
Tex.	1,783	2,317	-	13	-	1,828	14,453	58	15	-	2										
MOUNTAIN	811	1,120	4,834	47	18	3,496	4,393	302	240	20	66										
Mont.	10	9	-	4	-	13	38	10	9	1	4										
Idaho	19	26	759	13	4	51	62	80	32	-	1										
Wyo.	2	7	319	-	2	13	24	93	105	2	6										
Colo.	248	373	-	17	5	886	1,451	27	33	6	26										
N. Mex.	45	107	-	2	-	428	496	35	30	1	4										
Ariz.	240	298	2,684	N	7	1,833	1,545	38	15	7	6										
Utah	90	69	254	8	-	49	111	12	7	1	6										
Nev.	157	231	818	3	-	223	666	7	9	2	13										
PACIFIC	4,752	6,365	25,971	67	24	8,980	13,371	207	392	28	55										
Wash.	366	458	4,557	16	5	1,006	1,187	32	108	1	7										
Oreg.	223	208	2,711	21	14	259	202	4	24	-	-										
Calif.	4,074	5,512	17,607	28	-	7,329	11,340	70	250	27	43										
Alaska	11	46	494	2	-	218	341	2	1	-	-										
Hawaii	78	141	602	N	5	168	301	99	9	-	5										
Guam	3	-	114	N	-	26	60	1	4	-	1										
P.R.	426	1,491	N	13	U	149	286	64	93	-	-										
V.I.	9	21	N	N	U	-	21	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	8	-	-	-	-										
C.N.M.I.	-	-	N	N	U	11	13	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


