
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 12, 2009 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	97	273	1,697	8,953	6,262	32	69	138	2,514	3,013	6	32	179	1,029	1,654						
NEW ENGLAND	3	14	27	428	712	1	8	14	225	282	-	0	2	9	4						
Conn.	-	0	4	26	40	-	3	10	101	138	-	0	0	-	-						
Maine	-	1	10	64	25	-	1	5	36	36	-	0	2	4	1						
Mass.	3	8	21	266	557	-	0	0	-	-	-	0	1	4	1						
N.H.	-	1	7	53	22	-	0	7	24	29	-	0	0	-	1						
R.I.	-	0	5	11	59	-	0	3	27	25	-	0	2	-	1						
Vt.	-	0	2	8	9	1	1	4	37	54	-	0	1	1	-						
MID. ATLANTIC	11	22	64	769	733	10	14	27	439	653	1	1	29	52	105						
N.J.	-	4	12	128	155	-	0	0	-	-	-	0	2	-	72						
N.Y. (Upstate)	9	5	41	145	278	10	8	20	320	357	-	0	29	10	12						
N.Y. City	-	0	21	53	49	-	0	2	1	13	-	0	4	23	10						
Pa.	2	13	33	443	251	-	5	17	118	283	1	0	2	19	11						
E.N. CENTRAL	25	54	238	1,841	1,029	4	2	19	185	195	-	1	6	60	124						
Ill.	-	11	45	284	206	3	1	9	77	81	-	1	6	37	91						
Ind.	-	4	158	179	40	-	0	6	17	6	-	0	3	4	6						
Mich.	7	11	27	480	167	-	1	5	50	64	-	0	2	5	3						
Ohio	18	20	57	792	517	1	0	7	41	44	-	0	4	14	24						
Wis.	-	3	12	106	99	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	8	34	872	1,262	522	8	5	17	206	213	2	4	25	223	360						
Iowa	-	6	21	135	82	-	0	5	24	17	-	0	2	4	7						
Kans.	-	4	12	132	42	-	1	6	56	50	-	0	1	2	-						
Minn.	-	0	808	165	156	4	0	11	44	34	-	0	1	2	-						
Mo.	6	20	51	688	165	4	1	5	51	49	2	4	24	204	334						
Nebr.	2	4	32	110	54	-	0	2	-	29	-	0	2	11	16						
N. Dak.	-	0	24	17	1	-	0	9	4	17	-	0	1	-	-						
S. Dak.	-	0	10	15	22	-	0	4	27	17	-	0	0	-	3						
S. ATLANTIC	27	28	71	1,133	615	8	25	111	1,109	1,253	-	13	42	376	560						
Del.	-	0	2	10	11	-	0	0	-	-	-	0	3	15	26						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	0	-	6						
Fla.	18	8	32	410	189	-	0	95	123	138	-	0	2	5	9						
Ga.	-	3	11	106	62	-	0	71	262	279	-	1	6	37	66						
Md.	-	3	9	78	84	7	6	14	264	323	-	1	3	27	69						
N.C.	-	0	65	204	79	N	2	4	N	N	-	7	36	225	245						
S.C.	1	4	17	171	85	-	0	0	-	-	-	0	9	16	30						
Va.	8	3	24	128	95	-	10	23	375	446	-	2	9	47	101						
W. Va.	-	0	5	24	7	1	2	6	85	67	-	0	1	4	8						
E.S. CENTRAL	4	15	33	568	220	-	2	7	70	135	2	4	19	182	241						
Ala.	-	4	19	216	30	-	0	0	-	-	-	1	6	39	63						
Ky.	-	6	15	178	59	-	1	4	36	33	-	0	1	1	1						
Miss.	-	1	4	41	77	-	0	2	-	2	-	0	1	7	10						
Tenn.	4	3	14	133	54	-	1	4	34	100	2	3	15	135	167						
W.S. CENTRAL	4	55	389	1,779	995	-	0	13	45	75	1	1	161	106	224						
Ark.	3	4	38	171	64	-	0	5	23	41	-	0	61	47	44						
La.	-	2	8	90	63	-	0	0	-	-	-	0	1	2	5						
Okla.	1	0	45	37	32	-	0	13	21	32	-	0	98	44	142						
Tex.	-	41	304	1,481	836	-	0	1	1	2	1	0	6	13	33						
MOUNTAIN	8	17	31	594	602	-	1	9	57	67	-	1	3	19	33						
Ariz.	-	4	10	152	166	N	0	0	N	N	-	0	2	4	8						
Colo.	3	5	12	200	111	-	0	0	-	-	-	0	0	-	1						
Idaho	5	1	5	60	22	-	0	2	-	8	-	0	1	1	1						
Mont.	-	0	4	12	75	-	0	4	16	7	-	0	2	8	3						
Nev.	-	0	3	10	26	-	0	1	4	10	-	0	1	1	2						
N. Mex.	-	1	10	39	32	-	0	2	16	23	-	0	1	1	4						
Utah	-	3	19	113	159	-	0	6	4	7	-	0	1	1	5						
Wyo.	-	0	5	8	11	-	0	4	17	12	-	0	1	3	9						
PACIFIC	7	19	98	579	834	1	5	12	178	140	-	0	1	2	3						
Alaska	-	1	21	31	110	-	0	2	10	12	N	0	0	N	N						
Calif.	-	5	19	143	378	1	4	12	153	121	-	0	1	2	-						
Hawaii	-	0	3	22	10	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	16	183	125	-	0	3	15	7	-	0	0	-	3						
Wash.	7	6	76	200	211	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	27	46	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


