
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending March 13, 2010 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2010
5-year weekly average†
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	1	-	1	1	-		
Botulism, total	-	7	2	100	145	144	165	135		
foodborne	-	-	0	11	17	32	20	19		
infant	-	6	2	65	109	85	97	85		
other(wound & unspecified)	-	1	0	24	19	27	48	31		
Brucellosis	3	11	2	113	80	131	121	120	ME (1 ), FL (1 ), CA (1 )	
Chancroid	-	15	1	46	25	23	33	17		
Cholera	-	-	-	8	5	7	9	8		
Cyclosporiasis §	2	14	1	128	139	93	137	543	NY (1 ), FL (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	0	56	62	55	67	80		
Eastern equine encephalitis virus disease	-	-	-	4	4	4	8	21		
Powassan virus disease	-	-	-	6	2	7	1	1		
St. Louis encephalitis virus disease	-	-	0	12	13	9	10	13		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	2	1	27	30	22	29	9		
nonserotype b	1	27	5	217	244	199	175	135	OK (1 )	
unknown serotype	-	51	4	231	163	180	179	217		
Hansen disease §	1	8	1	75	80	101	66	87	FL (1 )	
Hantavirus pulmonary syndrome §	-	1	0	13	18	32	40	26		
Hemolytic uremic syndrome, post-diarrheal §	1	20	3	232	330	292	288	221	CA (1 )	
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	3	-	-	-	-	380		
Influenza-associated pediatric mortality §, §§	2	41	4	360	90	77	43	45	OK (1 ), TX (1 )	
Listeriosis	5	79	9	798	759	808	884	896	NY (1 ), NC (2 ), TN (1 ), CA (1 )	
Measles ¶¶	-	3	1	65	140	43	55	66		
Meningococcal disease, invasive *** :										
