
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 25, 2003 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	2,080	3,116	213	165	123	40	14,637	17,050	254,879	291,915											
NEW ENGLAND	138	238	46	45	14	5	1,077	1,521	5,941	6,414											
Maine	10	32	1	8	1	-	154	174	162	110											
N.H.	12	30	2	-	-	-	22	38	76	106											
Vt.	15	12	-	1	-	1	104	119	67	81											
Mass.	55	110	7	19	13	4	515	818	2,489	2,709											
R.I.	1	11	-	1	-	-	90	129	793	745											
Conn.	45	43	36	16	-	-	192	243	2,354	2,663											
MID. ATLANTIC	202	343	14	1	36	7	2,850	3,501	34,541	35,213											
Upstate N.Y.	82	146	9	-	19	-	843	1,011	6,375	7,188											
N.Y. City	5	14	-	-	-	-	936	1,235	10,856	10,509											
N.J.	14	56	-	-	-	1	268	401	6,031	6,429											
Pa.	101	127	5	1	17	6	803	854	11,279	11,087											
E.N. CENTRAL	458	757	22	30	21	4	2,441	2,997	50,756	61,634											
Ohio	93	135	16	10	20	3	756	766	15,243	18,125											
Ind.	75	59	-	1	-	-	-	-	5,254	6,120											
Ill.	101	172	-	6	-	-	625	848	14,722	20,252											
Mich.	74	128	-	3	-	1	610	792	11,322	12,016											
Wis.	115	263	6	10	1	-	450	591	4,215	5,121											
W.N. CENTRAL	378	446	43	28	20	4	1,639	1,692	13,014	14,893											
Minn.	118	146	18	23	1	-	600	632	2,281	2,611											
Iowa	90	109	-	-	-	-	231	269	775	1,078											
Mo.	79	66	12	-	1	-	423	414	6,557	7,430											
N. Dak.	10	4	4	-	8	-	28	14	45	62											
S. Dak.	25	37	4	2	-	-	70	64	188	219											
Nebr.	29	55	4	3	-	-	105	140	1,083	1,228											
Kans.	27	29	1	-	10	4	182	159	2,085	2,265											
S. ATLANTIC	128	246	59	30	8	1	2,252	2,437	64,066	74,278											
Del.	8	8	N	N	N	N	38	47	951	1,337											
Md.	10	26	-	-	-	-	97	102	6,452	7,583											
D.C.	1	-	-	-	-	-	41	33	2,065	2,216											
Va.	33	59	9	9	-	-	288	254	6,481	8,597											
W. Va.	4	8	-	-	-	1	35	48	726	799											
N.C.	4	41	25	-	-	-	N	N	12,123	13,307											
S.C.	2	5	-	-	-	-	123	114	7,276	7,731											
Ga.	25	40	3	7	-	-	751	776	13,332	14,861											
Fla.	41	59	22	14	8	-	879	1,063	14,660	17,847											
E.S. CENTRAL	73	97	2	-	7	9	283	316	20,970	25,263											
Ky.	24	30	2	-	7	9	N	N	3,002	3,125											
Tenn.	30	40	-	-	-	-	147	148	6,975	7,849											
Ala.	13	17	-	-	-	-	136	168	6,285	8,595											
Miss.	6	10	-	-	-	-	-	-	4,708	5,694											
W.S. CENTRAL	80	101	2	1	12	6	247	208	33,770	40,465											
Ark.	9	10	-	-	-	-	124	143	3,223	3,916											
La.	3	4	-	-	-	-	9	4	8,368	9,898											
Okla.	25	21	-	-	-	-	114	59	3,845	3,981											
Tex.	43	66	2	1	12	6	-	2	18,334	22,670											
MOUNTAIN	276	306	22	23	5	4	1,322	1,366	8,052	9,221											
Mont.	16	27	-	-	-	-	94	77	81	77											
Idaho	68	41	15	13	-	-	167	104	62	76											
Wyo.	2	13	-	2	-	-	20	27	35	54											
Colo.	65	91	3	5	5	4	373	449	2,169	2,874											
N. Mex.	12	10	3	3	-	-	41	130	945	1,260											
Ariz.	28	32	N	N	N	N	212	176	2,881	3,034											
Utah	63	66	-	-	-	-	300	272	280	245											
Nev.	22	26	1	-	-	-	115	131	1,599	1,601											
PACIFIC	347	582	3	7	-	-	2,526	3,012	23,769	24,534											
Wash.	94	127	1	-	-	-	288	357	2,242	2,378											
Oreg.	90	196	2	7	-	-	335	369	715	712											
Calif.	150	218	-	-	-	-	1,761	2,111	19,627	20,340											
Alaska	4	7	-	-	-	-	73	98	440	513											
Hawaii	9	34	-	-	-	-	69	77	745	591											
Guam	N	N	-	-	-	-	-	7	-	40											
P.R.	-	1	-	-	-	-	36	78	156	302											
V.I.	-	-	-	-	-	-	-	-	55	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


