
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 22, 2006 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2006
Lyme disease cummulative for 2005
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2006
Malaria cummulative for 2005

tab delimited data:
test
UNITED STATES	426	247	2,153	5,451	9,600	13	24	125	576	702											
NEW ENGLAND	212	37	780	945	1,667	-	1	12	39	31											
Conn.	184	8	753	725	157	-	0	10	10	-											
Maine	8	2	26	47	118	-	0	1	3	2											
Mass.	-	3	163	26	1,305	-	0	3	17	22											
N.H.	17	5	29	128	68	-	0	3	8	4											
R.I.	-	0	12	-	4	-	0	8	-	2											
Vt.	3	1	5	19	15	-	0	1	1	1											
MID. ATLANTIC	153	151	1,176	3,121	5,441	1	4	15	86	192											
N.J.	13	25	229	749	2,296	-	1	7	13	45											
N.Y. (Upstate)	140	76	1,150	1,450	963	1	1	11	20	25											
N.Y. City	-	0	25	1	215	-	2	8	37	101											
Pa.	-	34	376	921	1,967	-	1	2	16	21											
E.N. CENTRAL	2	13	136	407	1,151	-	2	8	53	81											
Ill.	-	0	13	-	88	-	1	5	15	43											
Ind.	1	0	4	8	12	-	0	3	6	3											
Mich.	1	1	7	21	13	-	0	2	9	15											
Ohio	-	1	5	17	26	-	0	3	18	14											
Wis.	-	10	116	361	1,012	-	0	3	5	6											
W.N. CENTRAL	11	11	98	174	203	1	0	32	28	29											
Iowa	-	1	8	32	56	-	0	1	1	4											
Kans.	-	0	2	3	2	1	0	2	4	3											
Minn.	10	6	96	121	137	-	0	30	14	11											
Mo.	1	0	3	10	7	-	0	2	4	11											
Nebr.	-	0	2	7	-	-	0	2	3	-											
N. Dak.	-	0	3	-	-	-	0	1	1	-											
S. Dak.	-	0	1	1	1	-	0	1	1	-											
S. ATLANTIC	27	28	124	634	1,016	3	6	16	169	152											
Del.	-	8	34	235	386	-	0	1	5	2											
D.C.	7	0	2	18	4	-	0	2	2	4											
Fla.	4	1	5	18	14	2	1	6	29	25											
Ga.	-	0	1	-	4	-	1	6	50	33											
Md.	16	15	87	283	495	-	1	9	36	57											
N.C.	-	0	5	15	27	-	0	8	13	16											
S.C.	-	0	3	5	8	1	0	2	5	3											
Va.	-	3	22	57	74	-	1	9	28	11											
W. Va.	-	0	44	3	4	-	0	2	1	1											
E.S. CENTRAL	-	0	4	4	15	1	0	3	14	13											
Ala.	-	0	1	1	-	-	0	2	7	3											
Ky.	-	0	2	-	2	-	0	2	1	4											
Miss.	-	0	0	-	-	-	0	1	3	-											
Tenn.	-	0	4	3	13	1	0	2	3	6											
W.S. CENTRAL	-	0	5	5	51	1	2	31	39	51											
Ark.	-	0	1	-	3	-	0	2	1	3											
La.	-	0	0	-	3	-	0	1	-	2											
Okla.	-	0	0	-	-	-	0	6	3	3											
Tex.	-	0	5	5	45	1	1	29	35	43											
MOUNTAIN	-	0	4	7	9	-	0	9	23	31											
Ariz.	-	0	4	2	-	-	0	9	4	5											
Colo.	-	0	1	1	-	-	0	2	9	17											
Idaho	-	0	1	-	1	-	0	0	-	-											
Mont.	-	0	0	-	-	-	0	1	1	-											
Nev.	-	0	1	-	2	-	0	1	1	2											
N. Mex.	-	0	1	-	2	-	0	1	1	2											
Utah	-	0	1	4	1	-	0	2	7	4											
Wyo.	-	0	1	-	3	-	0	1	-	1											
PACIFIC	21	4	14	154	47	6	4	13	125	122											
Alaska	-	0	1	1	3	2	0	4	16	3											
Calif.	20	3	14	150	27	4	3	10	86	90											
Hawaii	N	0	0	N	N	-	0	1	1	12											
Oreg.	-	0	2	2	15	-	0	2	7	6											
Wash.	1	0	3	1	2	-	0	5	15	11											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	1	-	2											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


