
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 20, 2007 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	8,105	19,328	21,246	29,911	46,795	92	150	367	265	145	27	65	304	77	152						
NEW ENGLAND	352	588	977	1,146	1,281	-	0	0	-	-	-	3	22	2	45						
Conn.	-	96	578	6	118	N	0	0	N	N	-	0	0	-	36						
Maine	42	43	65	122	106	-	0	0	-	-	-	0	6	1	3						
Mass.	212	294	604	774	691	-	0	0	-	-	-	1	14	-	4						
N.H.	37	39	71	121	92	-	0	0	-	-	-	1	5	-	1						
R.I.	43	57	107	103	201	-	0	0	-	-	-	0	5	-	-						
Vt.	18	19	41	20	73	N	0	0	N	N	-	1	5	1	1						
MID. ATLANTIC	1,369	2,463	3,356	4,649	5,895	-	0	0	-	-	5	9	31	13	28						
N.J.	216	390	562	496	971	N	0	0	N	N	-	0	3	-	1						
N.Y. (Upstate)	259	502	1,347	576	372	N	0	0	N	N	2	3	13	4	-						
N.Y. City	475	731	1,566	1,905	2,251	N	0	0	N	N	-	2	8	-	9						
Pa.	419	786	1,009	1,672	2,301	N	0	0	N	N	3	4	17	9	18						
E.N. CENTRAL	956	3,104	3,895	4,472	9,586	-	1	3	-	1	6	15	110	16	28						
Ill.	550	997	1,410	1,377	3,132	-	0	0	-	-	-	2	22	-	4						
Ind.	-	390	484	807	1,137	-	0	0	-	-	-	1	18	-	-						
Mich.	281	666	1,223	1,540	1,438	-	0	3	-	1	2	2	9	5	7						
Ohio	44	605	1,424	469	2,626	-	0	2	-	-	4	5	33	11	8						
Wis.	81	380	525	279	1,253	N	0	0	N	N	-	5	53	-	9						
W.N. CENTRAL	469	1,181	1,455	1,231	2,754	1	0	1	2	-	3	12	77	11	11						
Iowa	122	161	225	379	399	N	0	0	N	N	-	1	28	2	-						
Kans.	295	150	255	387	265	N	0	0	N	N	1	1	8	3	4						
Minn.	-	238	348	7	529	-	0	0	-	-	-	3	21	-	2						
Mo.	-	439	627	319	1,200	1	0	1	2	-	-	2	21	1	4						
Nebr.	-	95	176	-	216	N	0	0	N	N	1	1	16	3	1						
N. Dak.	-	32	64	5	85	N	0	0	N	N	-	0	1	-	-						
S. Dak.	52	51	116	134	60	N	0	0	N	N	1	1	7	2	-						
S. ATLANTIC	2,915	3,786	5,139	7,471	7,903	-	0	1	-	2	12	16	68	28	31						
Del.	100	67	107	206	191	N	0	0	N	N	-	0	3	-	-						
D.C.	-	55	139	112	139	-	0	0	-	-	-	0	2	-	1						
Fla.	741	981	1,187	2,102	2,175	N	0	0	N	N	11	7	32	19	11						
Ga.	333	702	2,091	496	216	N	0	0	N	N	1	5	13	8	9						
Md.	154	340	482	847	1,115	-	0	1	-	2	-	0	3	-	2						
N.C.	628	626	1,772	1,095	1,587	-	0	0	-	-	-	0	11	-	7						
S.C.	501	338	1,452	1,404	1,099	N	0	0	N	N	-	1	13	1	-						
Va.	442	463	712	1,131	1,081	N	0	0	N	N	-	1	5	-	1						
W. Va.	16	58	103	78	300	N	0	0	N	N	-	0	3	-	-						
E.S. CENTRAL	624	1,430	1,982	2,885	3,091	-	0	0	-	-	-	3	15	2	1						
Ala.	35	413	760	280	721	N	0	0	N	N	-	1	12	-	1						
Ky.	91	148	691	179	632	N	0	0	N	N	-	1	3	1	-						
Miss.	-	365	807	816	528	N	0	0	N	N	-	0	3	-	-						
Tenn.	498	512	615	1,610	1,210	N	0	0	N	N	-	1	5	1	-						
W.S. CENTRAL	781	2,166	2,678	3,723	5,022	-	0	1	-	-	-	4	44	1	2						
Ark.	132	153	336	445	407	N	0	0	N	N	-	0	2	-	-						
La.	57	199	607	128	700	-	0	1	-	-	-	0	9	-	-						
Okla.	168	248	423	643	498	N	0	0	N	N	-	1	4	1	1						
Tex.	424	1,458	1,904	2,507	3,417	N	0	0	N	N	-	1	35	-	1						
MOUNTAIN	448	1,004	1,638	1,945	3,010	91	109	202	239	22	1	3	39	2	4						
Ariz.	317	368	881	1,074	895	91	105	200	239	18	1	0	3	1	1						
Colo.	-	143	299	329	531	N	0	0	N	N	-	1	7	1	1						
Idaho	-	50	253	-	138	N	0	0	N	N	-	0	5	-	-						
Mont.	24	49	143	100	50	N	0	0	N	N	-	0	26	-	1						
Nev.	-	87	397	-	330	-	1	4	-	2	-	0	1	-	-						
N. Mex.	-	177	286	225	763	-	0	3	-	-	-	0	5	-	-						
Utah	92	94	180	186	221	-	1	3	-	1	-	0	3	-	1						
Wyo.	15	27	54	31	82	-	0	1	-	1	-	0	11	-	-						
PACIFIC	191	3,348	3,929	2,389	8,253	-	43	186	24	120	-	1	7	2	2						
Alaska	94	81	152	139	163	N	0	0	N	N	-	0	1	-	-						
Calif.	-	2,663	3,191	1,479	6,638	-	43	186	24	120	-	0	0	-	-						
Hawaii	-	100	136	32	330	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	178	309	-	404	N	0	0	N	N	-	1	7	2	2						
Wash.	97	349	604	739	718	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	146	95	198	335	166	N	0	0	N	N	N	0	0	N	N						
V.I.	U	6	16	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


