
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending April 23, 2011 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2011
5-year weekly average†
Total cases reported for year 2010
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	-	1	-	1	1		
Arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	0	74	55	62	55	67		
Eastern equine encephalitis virus disease	-	-	-	10	4	4	4	8		
Powassan virus disease	-	-	0	8	6	2	7	1		
St. Louis encephalitis virus disease	-	-	0	10	12	13	9	10		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Babesiosis	-	9	1	NN	NN	NN	NN	NN		
Botulism, total	1	20	2	112	118	145	144	165		
foodborne	-	2	0	7	10	17	32	20		
infant	-	14	2	80	83	109	85	97		
other(wound & unspecified)	1	4	1	25	25	19	27	48	CA (1 )	
Brucellosis	3	14	2	117	115	80	131	121	PA (1 ), FL (2 )	
Chancroid	-	6	1	30	28	25	23	33		
Cholera	-	16	0	12	10	5	7	9		
Cyclosporiasis §	1	28	1	173	141	139	93	137	FL (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	1	0	23	35	30	22	29		
nonserotype b	-	34	5	183	236	244	199	175		
unknown serotype	3	84	4	232	178	163	180	179	MO (1 ), FL (1 ), OK (1 )	
Hansen disease §	-	15	2	69	103	80	101	66		
Hantavirus pulmonary syndrome §	-	5	0	20	20	18	32	40		
Hemolytic uremic syndrome, post-diarrheal §	-	17	3	249	242	330	292	288		
Influenza-associated pediatric mortality §, ††	2	93	2	61	358	90	77	43	MN (1 ), OK (1 )	
Listeriosis	3	115	12	774	851	759	808	884	OK (1 ), WA (1 ), CA (1 )	
Measles §§	-	50	3	61	71	140	43	55		
Meningococcal disease, invasive ¶¶ :										
A,C,Y, and W-135	3	56	7	263	301	330	325	318	VT (1 ), OK (1 ), WA (1 )	
serogroup B	-	39	3	123	174	188	167	193		
other serogroup	-	3	1	10	23	38	35	32		
unknown serogroup	5	156	12	403	482	616	550	651	MA (1 ), MO (1 ), FL (1 ), CA (2 )	
Novel influenza A infection virus ***	-	1	0	4	43,774	2	4	NN		
Plague	-	-	0	2	8	3	7	17		
Poliomyelitis, paralytic	-	-	-	-	1	-	-	-		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	-	NN		
Psittacosis §	-	1	0	4	9	8	12	21		
Q fever total §:	-	14	2	120	113	120	171	169		
acute	-	6	1	97	93	106	-	-		
chronic	-	8	0	23	20	14	-	-		
Rabies, human	-	-	-	2	4	2	1	3		
Rubella †††	-	1	0	6	3	16	12	11		
Rubella, congenital syndrome	-	-	0	-	2	-	-	1		
SARS CoV §	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	-	43	4	160	161	157	132	125		
Syphilis, congenital (age &lt;1 yr) §§§	-	40	7	308	423	431	430	349		
Tetanus	-	1	0	11	18	19	28	41		
Toxic-shock syndrome (staphylococcal) §	1	28	1	77	74	71	92	101	WV (1 )	
Trichinellosis	-	4	0	6	13	39	5	15		
Tularemia	1	5	1	114	93	123	137	95	ID (1 )	
Typhoid fever	2	91	7	437	397	449	434	353	CA (2 )	
Vancomycin-intermediate Staphylococcus aureus §	1	19	1	105	78	63	37	6	NY (1 )	
Vancomycin-resistant Staphylococcus aureus §	-	-	-	2	1	-	2	1		
Vibriosis (non-cholera Vibrio species infections) §	8	63	5	806	789	588	549	NN	FL (7 ), CA (1 )	
Viral Hemorrhagic Fever ¶¶¶	-	-	-	1	NN	NN	NN	NN		
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.   Data from states where the condition is not reportable are 
excluded from this table except starting in 2007 for the Arboviral diseases, STD data, 
TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV.   Reporting 
exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Data for meningococcal disease (all serogroups) are available in Table II.

*** Please refer to the http://www.cdc.gov/mmwr/mmwr_wk/wk_cvol.html for weekly updates to the footnote for this condition.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§§ Updated weekly from reports to the Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention.

