
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 13, 1999 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1999
Legionellosis cummulative for 1998
Lyme Disease cummulative for 1999
Lyme Disease cummulative for 1998
Malaria cummulative for 1999
Malaria cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998

tab delimited data:
test
UNITED STATES	141	229	595	703	193	215	1,075	1,368	753	1,284	763										
NEW ENGLAND	11	15	99	92	3	6	15	15	57	55	120										
Maine	2	-	-	1	-	-	-	-	1	-	19										
N.H.	1	2	-	4	-	-	-	1	-	2	4										
Vt.	3	-	-	1	-	-	1	-	-	1	20										
Mass.	2	5	79	24	3	6	10	12	26	25	31										
R.I.	1	3	2	13	-	-	1	-	15	8	12										
Conn.	2	5	18	49	-	-	3	2	15	19	34										
MID. ATLANTIC	35	47	347	481	51	79	40	53	264	284	178										
Upstate N.Y.	10	10	103	222	18	20	4	4	19	34	116										
N.Y. City	-	12	1	12	11	43	14	7	169	176	U										
N.J.	5	2	85	43	14	8	1	18	76	74	37										
Pa.	20	23	158	204	8	8	21	24	U	U	25										
E.N. CENTRAL	32	87	18	18	12	18	214	205	43	49	1										
Ohio	15	22	12	13	2	1	19	40	U	U	-										
Ind.	5	21	5	4	4	1	32	31	U	U	-										
Ill.	-	14	-	-	-	9	137	80	U	U	-										
Mich.	12	15	1	1	5	6	26	38	36	31	1										
Wis.	-	15	U	U	1	1	-	16	7	18	-										
W.N. CENTRAL	4	13	5	6	5	7	5	37	63	42	64										
Minn.	-	-	1	-	-	1	-	1	33	20	17										
Iowa	3	1	1	5	2	1	1	-	-	-	18										
Mo.	1	6	-	1	3	4	-	26	24	11	-										
N. Dak.	-	-	1	-	-	-	-	-	-	-	15										
S. Dak.	-	-	-	-	-	-	-	-	3	4	-										
Nebr.	-	6	-	-	-	-	1	4	1	-	1										
Kans.	-	-	2	-	-	1	3	6	2	7	13										
S. ATLANTIC	24	30	77	76	60	44	413	513	130	270	297										
Del.	2	4	-	-	-	1	1	5	-	4	-										
Md.	3	8	61	70	19	19	89	147	U	U	65										
D.C.	-	2	1	3	6	2	10	14	8	21	-										
Va.	2	3	-	-	9	4	29	41	17	30	69										
W. Va.	N	N	1	-	1	-	1	-	7	16	15										
N.C.	4	4	11	-	3	5	118	150	52	141	67										
S.C.	4	3	1	-	-	-	49	54	46	58	23										
Ga.	-	-	-	2	5	10	53	40	U	U	28										
Fla.	9	6	2	1	17	3	63	62	U	U	30										
E.S. CENTRAL	8	8	9	9	3	5	173	248	52	108	46										
Ky.	2	4	-	-	-	-	-	25	U	U	13										
Tenn.	5	2	4	5	2	3	103	127	U	U	19										
Ala.	1	1	5	4	1	1	58	53	46	72	14										
Miss.	-	1	-	-	-	1	12	43	6	36	-										
W.S. CENTRAL	1	2	-	-	5	4	171	177	33	364	11										
Ark.	-	-	-	-	-	-	19	22	14	12	-										
La.	1	-	-	-	3	3	48	72	U	U	-										
Okla.	-	-	-	-	1	-	48	10	19	23	11										
Tex.	-	2	-	-	1	1	56	73	-	329	-										
MOUNTAIN	11	11	2	1	9	13	16	52	27	48	22										
Mont.	-	1	-	-	1	-	-	-	-	2	10										
Idaho	-	-	-	-	1	1	-	-	-	1	-										
Wyo.	-	-	1	-	-	-	-	-	-	1	6										
Colo.	1	4	-	-	3	4	-	3	U	U	1										
N. Mex.	1	1	1	-	1	4	-	4	10	8	-										
Ariz.	1	-	-	-	3	2	15	40	U	U	5										
Utah	4	4	-	-	-	1	-	2	11	8	-										
Nev.	4	1	-	1	-	1	1	3	6	28	-										
PACIFIC	15	16	38	20	45	39	28	68	84	64	24										
Wash.	2	-	-	-	2	-	5	4	50	37	-										
Oreg.	-	-	1	-	7	6	-	1	U	U	-										
Calif.	13	16	37	20	34	33	22	63	U	U	22										
Alaska	-	-	-	-	-	-	-	-	6	8	2										
Hawaii	-	-	-	-	2	-	1	-	28	19	-										
Guam	-	1	-	-	-	-	-	-	-	25	-										
P.R.	-	-	-	-	-	-	48	42	-	6	9										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	-	18	-	17	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


