
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 24, 1998 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1998
H. influenzae, Invasive cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1997
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1998
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1998
Measles (Rubeola), Total cummulative for 1998
Measles (Rubeola), Total cummulative for 1997

tab delimited data:
test
UNITED STATES	850	874	17,514	22,974	6,561	7,626	-	54	-	21	75	123									
NEW ENGLAND	59	50	214	560	137	146	-	1	-	2	3	19									
Maine	3	5	16	52	2	6	-	-	-	-	-	1									
N.H.	9	9	10	27	16	14	-	-	-	-	-	1									
Vt.	7	3	14	11	4	8	-	-	-	1	1	-									
Mass.	34	29	84	229	39	61	-	1	-	1	2	16									
R.I.	5	2	14	123	58	14	-	-	-	-	-	-									
Conn.	1	2	76	118	18	43	-	-	-	-	-	1									
MID. ATLANTIC	122	138	1,162	1,713	874	1,099	-	8	-	5	13	26									
Upstate N.Y.	49	44	298	275	238	239	-	1	-	1	2	5									
N.Y. City	26	37	291	780	230	399	-	-	-	-	-	10									
N.J.	42	40	278	246	168	202	U	7	U	1	8	3									
Pa.	5	17	295	412	238	259	U	-	U	3	3	8									
E.N. CENTRAL	141	143	2,668	2,394	776	1,195	-	11	-	3	14	10									
Ohio	45	76	263	266	66	62	-	-	-	1	1	-									
Ind.	36	14	140	245	173	85	-	2	-	1	3	-									
Ill.	47	36	447	658	130	225	-	-	-	-	-	7									
Mich.	7	16	1,676	1,061	378	350	-	9	-	1	10	2									
Wis.	6	1	142	164	29	473	-	-	-	-	-	1									
W.N. CENTRAL	79	39	1,190	1,814	351	388	-	1	-	-	1	17									
Minn.	62	27	110	166	41	35	-	-	-	-	-	8									
Iowa	2	5	383	385	60	32	-	1	-	-	1	-									
Mo.	8	4	543	927	210	277	-	-	-	-	-	1									
N. Dak.	-	-	3	10	4	5	-	-	-	-	-	-									
S. Dak.	-	2	28	19	2	1	-	-	-	-	-	8									
Nebr.	1	1	36	75	12	12	-	-	-	-	-	-									
Kans.	6	-	87	232	22	26	-	-	-	-	-	-									
S. ATLANTIC	172	131	1,601	1,532	935	997	-	3	-	5	8	13									
Del.	-	-	3	28	3	6	-	-	-	1	1	-									
Md.	49	47	262	164	132	138	-	-	-	1	1	2									
D.C.	-	-	53	17	11	27	U	-	U	-	-	1									
Va.	16	12	174	191	84	104	-	-	-	2	2	1									
W. Va.	5	3	6	10	8	14	-	-	-	-	-	-									
N.C.	23	20	99	165	174	202	-	-	-	-	-	2									
S.C.	3	4	35	93	33	87	-	-	-	-	-	1									
Ga.	37	25	509	415	129	110	-	1	-	1	2	1									
Fla.	39	20	460	449	361	309	-	2	-	-	2	5									
E.S. CENTRAL	48	46	317	506	336	568	-	-	-	2	2	1									
Ky.	7	6	19	65	36	34	-	-	-	-	-	-									
Tenn.	27	26	192	310	231	359	-	-	-	1	1	-									
Ala.	12	12	63	70	67	59	-	-	-	1	1	1									
Miss.	2	2	43	61	2	116	-	-	-	-	-	-									
W.S. CENTRAL	51	42	3,273	4,709	1,080	1,050	-	1	-	-	1	8									
Ark.	-	2	83	188	80	71	-	-	-	-	-	-									
La.	23	11	94	191	128	128	-	1	-	-	1	-									
Okla.	26	27	497	1,230	71	40	-	-	-	-	-	1									
Tex.	2	2	2,599	3,100	801	811	-	-	-	-	-	7									
MOUNTAIN	83	73	2,704	3,558	683	721	-	-	-	-	-	8									
Mont.	-	-	88	65	5	9	-	-	-	-	-	-									
Idaho	-	1	223	115	38	35	-	-	-	-	-	-									
Wyo.	1	4	33	28	7	22	-	-	-	-	-	-									
Colo.	18	13	277	338	98	129	-	-	-	-	-	-									
N. Mex.	7	7	123	295	282	216	-	-	-	-	-	-									
Ariz.	45	29	1,697	1,855	155	167	-	-	-	-	-	5									
Utah	5	3	169	492	63	77	-	-	-	-	-	1									
Nev.	7	16	94	370	35	66	U	-	U	-	-	2									
PACIFIC	95	212	4,385	6,188	1,389	1,462	-	29	-	4	33	21									
Wash.	9	5	831	545	95	59	-	-	-	1	1	2									
Oreg.	36	29	314	316	99	93	-	-	-	-	-	-									
Calif.	42	163	3,188	5,167	1,177	1,290	-	5	-	2	7	15									
Alaska	1	8	16	26	12	11	-	24	-	1	25	-									
Hawaii	7	7	36	134	6	9	-	-	-	-	-	4									
Guam	-	-	-	-	2	3	U	-	U	-	-	-									
P.R.	2	-	49	238	322	635	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	6	3	1	53	41	U	-	U	-	-	1									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


