
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 9, 1996 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	250	272	4,074	4,555	1,149	1,539	-	12	-	1											
NEW ENGLAND	7	11	39	29	6	50	-	4	-	-											
Maine	-	-	5	6	2	2	-	-	-	-											
N.H.	5	1	3	1	-	4	-	-	-	-											
Vt.	-	1	-	1	2	1	-	1	-	-											
Mass.	2	3	22	7	1	10	-	3	-	-											
R.I.	-	-	2	7	1	6	-	-	-	-											
Conn.	-	6	7	7	-	27	-	-	-	-											
MID. ATLANTIC	31	28	231	213	194	172	-	1	-	-											
Upstate N.Y.	9	8	57	39	59	48	-	-	-	-											
N.Y. City	2	4	147	90	117	29	-	1	-	-											
N.J.	13	6	-	44	-	64	-	-	-	-											
Pa.	7	10	27	40	18	31	-	-	-	-											
E.N. CENTRAL	40	54	373	745	129	230	-	-	-	-											
Ohio	25	30	200	432	21	19	-	-	-	-											
Ind.	1	4	77	35	16	48	-	-	-	-											
Ill.	12	17	24	150	10	68	-	-	-	-											
Mich.	1	3	56	77	78	81	-	-	-	-											
Wis.	1	-	16	51	4	14	-	-	-	-											
W.N. CENTRAL	10	11	361	202	102	117	-	-	-	-											
Minn.	-	3	7	12	2	5	-	-	-	-											
Iowa	6	1	105	10	40	13	-	-	-	-											
Mo.	4	6	163	146	43	87	-	-	-	-											
N. Dak.	-	-	5	1	-	1	-	-	-	-											
S. Dak.	-	-	20	1	-	-	-	-	-	-											
Nebr.	-	-	32	14	3	7	-	-	-	-											
Kans.	-	1	29	18	14	4	-	-	-	-											
S. ATLANTIC	51	66	144	192	171	208	-	1	-	-											
Del.	-	-	2	3	-	1	-	-	-	-											
Md.	14	24	40	40	54	47	-	1	-	-											
D.C.	-	-	5	1	3	8	-	-	-	-											
Va.	2	9	21	37	25	15	-	-	-	-											
W. Va.	-	1	4	6	6	13	-	-	-	-											
N.C.	6	10	20	20	57	62	-	-	-	-											
S.C.	2	-	16	5	6	7	-	-	-	-											
Ga.	27	8	-	22	-	17	-	-	-	-											
Fla.	-	14	36	58	20	38	-	-	-	-											
E.S. CENTRAL	6	3	122	275	29	192	-	-	-	-											
Ky.	2	1	5	18	12	20	-	-	-	-											
Tenn.	-	-	19	211	6	145	-	-	-	-											
Ala.	3	2	32	28	11	27	-	-	-	-											
Miss.	1	-	66	18	-	-	-	-	-	-											
W.S. CENTRAL	8	10	663	326	80	73	-	-	-	-											
Ark.	-	1	115	14	9	1	-	-	-	-											
La.	-	-	11	10	7	8	-	-	-	-											
Okla.	8	7	340	109	19	14	-	-	-	-											
Tex.	-	2	197	193	45	50	-	-	-	-											
MOUNTAIN	27	28	634	834	156	114	-	-	-	-											
Mont.	-	-	13	13	-	4	-	-	-	-											
Idaho	1	1	93	94	22	18	-	-	-	-											
Wyo.	9	1	5	27	5	2	-	-	-	-											
Colo.	3	4	24	112	9	22	-	-	-	-											
N. Mex.	6	5	117	173	79	39	-	-	-	-											
Ariz.	4	6	179	168	14	13	-	-	-	-											
Utah	2	3	167	219	20	11	-	-	-	-											
Nev.	2	8	36	28	7	5	-	-	-	-											
PACIFIC	70	61	1,507	1,739	282	383	-	6	-	1											
Wash.	-	3	103	89	16	24	-	4	-	-											
Oreg.	9	8	218	348	19	22	-	-	-	-											
Calif.	59	48	1,147	1,271	244	331	-	1	-	-											
Alaska	-	-	19	14	2	2	-	1	-	-											
Hawaii	2	2	20	17	1	4	-	-	-	1											
Guam	-	-	-	-	-	-	U	-	U	-											
P.R.	-	3	16	5	82	33	-	-	-	-											
V.I.	-	-	-	-	-	1	U	-	U	-											
Amer. Samoa	-	-	-	4	-	-	U	-	U	-											
C.N.M.I.	10	-	1	5	3	-	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


