
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 22, 2003 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	6,085	6,339	163,183	178,814	871	941	331	490	-	-											
NEW ENGLAND	209	205	5,935	6,102	-	-	21	15	-	-											
Maine	-	1	198	299	N	N	2	-	-	-											
N.H.	3	4	297	380	-	-	-	3	-	-											
Vt.	5	4	254	166	-	-	4	1	-	-											
Mass.	49	132	2,437	2,410	-	-	10	5	-	-											
R.I.	21	21	694	628	-	-	3	3	-	-											
Conn.	131	43	2,055	2,219	N	N	2	3	-	-											
MID. ATLANTIC	1,622	1,364	12,692	19,955	-	-	31	62	-	-											
Upstate N.Y.	73	70	3,696	2,823	N	N	11	10	-	-											
N.Y. City	962	857	1,231	6,802	-	-	9	24	-	-											
N.J.	179	257	2,451	3,198	-	-	2	5	-	-											
Pa.	408	180	5,314	7,132	N	N	9	23	-	-											
E.N. CENTRAL	617	664	27,460	32,095	2	5	62	141	-	-											
Ohio	99	152	6,803	8,326	-	-	12	37	-	-											
Ind.	95	84	3,394	3,981	N	N	6	13	-	-											
Ill.	239	333	7,524	8,994	-	1	5	26	-	-											
Mich.	156	66	6,573	6,967	2	4	16	25	-	-											
Wis.	28	29	3,166	3,827	-	-	23	40	-	-											
W.N. CENTRAL	115	105	9,790	10,011	-	-	37	41	-	-											
Minn.	14	19	1,862	2,427	N	N	22	11	-	-											
Iowa	18	22	953	981	N	N	5	4	-	-											
Mo.	71	34	3,521	3,287	-	-	2	9	-	-											
N. Dak.	-	-	168	264	N	N	-	2	-	-											
S. Dak.	3	1	570	485	-	-	6	3	-	-											
Nebr.	1	13	1,025	833	-	-	2	9	-	-											
Kans.	8	16	1,691	1,734	N	N	-	3	-	-											
S. ATLANTIC	1,157	1,963	34,099	32,755	1	-	60	95	-	-											
Del.	27	45	693	619	N	N	1	1	-	-											
Md.	47	250	3,711	3,495	1	-	7	3	-	-											
D.C.	164	87	741	808	-	-	-	1	-	-											
Va.	197	155	3,735	3,596	-	-	6	1	-	-											
W. Va.	3	11	562	536	N	N	-	1	-	-											
N.C.	75	134	5,312	4,199	N	N	7	13	-	-											
S.C.	132	136	3,030	3,233	-	-	1	1	-	-											
Ga.	218	472	7,556	6,963	-	-	25	46	-	-											
Fla.	294	673	8,759	9,306	N	N	13	28	-	-											
E.S. CENTRAL	237	258	11,951	12,282	-	-	21	20	-	-											
Ky.	8	31	1,944	2,049	N	N	5	1	-	-											
Tenn.	119	115	4,055	3,906	N	N	6	6	-	-											
Ala.	45	57	3,039	3,892	-	-	8	12	-	-											
Miss.	65	55	2,913	2,435	N	N	2	1	-	-											
W.S. CENTRAL	804	726	21,650	24,393	-	-	2	9	-	-											
Ark.	23	35	1,410	1,670	-	-	1	2	-	-											
La.	49	182	3,712	4,263	N	N	-	2	-	-											
Okla.	40	33	1,562	2,068	N	N	1	1	-	-											
Tex.	692	476	14,966	16,392	-	-	-	4	-	-											
MOUNTAIN	293	194	9,499	11,134	656	624	20	27	-	-											
Mont.	6	4	410	518	N	N	2	-	-	-											
Idaho	-	4	631	555	N	N	4	9	-	-											
Wyo.	1	2	249	199	-	-	-	2	-	-											
Colo.	56	34	1,805	3,188	N	N	4	6	-	-											
N. Mex.	21	7	818	1,883	-	4	-	2	-	-											
Ariz.	145	78	3,563	3,085	648	609	3	4	-	-											
Utah	38	13	831	332	1	3	5	2	-	-											
Nev.	26	52	1,192	1,374	7	8	2	2	-	-											
PACIFIC	1,031	860	30,107	30,087	212	312	77	80	-	-											
Wash.	68	82	3,445	3,173	N	N	-	15	-	-											
Oreg.	46	90	1,657	1,458	-	-	5	8	-	-											
Calif.	908	675	23,393	23,707	212	312	72	57	-	-											
Alaska	6	2	561	791	-	-	-	-	-	-											
Hawaii	3	11	1,051	958	-	-	-	-	-	-											
Guam	1	-	-	-	-	-	-	-	-	-											
P.R.	58	165	243	10	N	N	N	N	-	-											
V.I.	1	45	-	48	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


