
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 16, 1998 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	371	306	1,344	1,140	377	474	2,410	3,221	2,103	5,689	2,479										
NEW ENGLAND	22	26	261	235	17	20	28	63	104	135	484										
Maine	1	1	1	3	1	1	1	-	U	11	80										
N.H.	2	4	7	5	3	2	1	-	2	1	33										
Vt.	1	3	2	2	-	1	2	-	1	2	26										
Mass.	8	10	73	45	11	14	19	35	84	69	149										
R.I.	4	4	25	33	2	2	-	-	17	7	32										
Conn.	6	4	153	147	-	-	5	28	U	45	164										
MID. ATLANTIC	80	52	861	716	102	127	82	158	198	1,055	561										
Upstate N.Y.	25	12	492	91	28	20	9	17	U	135	390										
N.Y. City	12	2	1	53	46	75	19	31	U	550	U										
N.J.	3	6	55	173	16	22	18	72	198	221	71										
Pa.	40	32	313	399	12	10	36	38	U	149	100										
E.N. CENTRAL	117	121	23	18	24	47	356	289	157	572	15										
Ohio	52	57	22	6	2	4	67	93	5	112	15										
Ind.	17	16	1	8	1	4	65	63	U	48	-										
Ill.	12	5	-	1	6	21	132	24	152	288	-										
Mich.	23	31	-	3	14	15	72	45	U	82	-										
Wis.	13	12	U	U	1	3	20	64	U	42	-										
W.N. CENTRAL	28	23	11	11	20	11	61	65	70	165	232										
Minn.	3	1	3	8	8	5	3	13	U	45	41										
Iowa	2	4	7	-	2	3	-	3	U	20	50										
Mo.	10	2	-	2	7	2	46	33	57	59	15										
N. Dak.	-	2	-	-	1	-	-	-	U	4	45										
S. Dak.	-	1	-	-	-	-	1	-	10	2	33										
Nebr.	10	9	-	1	-	1	4	-	3	4	2										
Kans.	3	4	1	-	2	-	7	16	U	31	46										
S. ATLANTIC	51	36	126	111	98	87	1,033	1,294	382	975	809										
Del.	6	5	-	21	1	2	11	11	-	10	17										
Md.	10	11	96	74	33	29	232	367	94	100	199										
D.C.	3	2	4	5	7	6	30	49	42	30	-										
Va.	4	4	4	-	15	21	71	104	89	111	236										
W. Va.	N	N	4	-	-	-	1	3	21	21	36										
N.C.	6	5	1	3	7	6	293	252	136	123	136										
S.C.	4	2	1	1	3	5	126	157	U	90	57										
Ga.	-	-	2	1	13	12	191	237	U	171	45										
Fla.	17	7	14	6	19	6	78	114	U	319	83										
E.S. CENTRAL	12	10	16	24	10	13	394	706	-	428	99										
Ky.	8	-	3	3	1	3	43	61	U	61	15										
Tenn.	4	4	7	8	6	3	200	288	U	138	61										
Ala.	-	2	6	2	3	4	90	177	U	148	23										
Miss.	-	4	-	11	-	3	61	180	U	81	-										
W.S. CENTRAL	8	5	5	2	10	7	258	452	38	846	68										
Ark.	-	-	2	-	-	1	46	65	38	74	1										
La.	-	1	-	1	4	4	106	142	-	58	-										
Okla.	3	1	-	-	1	2	17	47	U	63	67										
Tex.	5	3	3	1	5	-	89	198	U	651	-										
MOUNTAIN	20	18	1	2	18	30	80	64	96	173	55										
Mont.	1	1	-	-	-	2	-	-	2	2	18										
Idaho	-	1	-	-	1	-	-	-	4	4	-										
Wyo.	1	1	-	-	-	1	-	-	1	2	33										
Colo.	4	4	-	-	6	15	4	2	U	35	-										
N. Mex.	2	1	-	-	6	4	10	-	7	6	-										
Ariz.	3	4	-	1	4	3	61	54	61	77	4										
Utah	8	4	-	-	1	1	3	2	21	6	-										
Nev.	1	2	1	1	-	4	2	6	U	41	-										
PACIFIC	33	15	40	21	78	132	118	130	1,058	1,340	156										
Wash.	3	3	1	-	6	6	6	6	-	108	-										
Oreg.	-	-	4	8	8	7	2	3	U	50	-										
Calif.	30	11	35	13	63	115	110	119	987	1,073	141										
Alaska	-	-	-	-	-	2	-	1	16	33	15										
Hawaii	-	1	-	-	1	2	-	1	55	76	-										
Guam	-	-	-	-	-	-	-	3	-	13	-										
P.R.	-	-	-	-	-	3	84	75	46	-	24										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	5	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


