
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 18, 2009 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	17	58	276	1,770	2,015	3	9	21	271	298	101	265	452	6,678	6,587						
NEW ENGLAND	-	1	48	30	43	-	0	5	1	5	7	5	15	170	166						
Conn.	-	0	48	-	-	-	0	5	-	-	2	1	5	34	11						
Maine	-	0	2	8	14	-	0	1	-	-	-	0	1	1	8						
Mass.	-	0	1	1	-	-	0	1	1	-	5	4	11	121	127						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	10	9						
R.I.	-	0	6	7	16	-	0	1	-	3	-	0	5	4	6						
Vt.	-	0	1	9	13	-	0	0	-	2	-	0	2	-	5						
MID. ATLANTIC	-	4	14	106	205	-	0	3	19	16	34	33	51	964	897						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	13	101	112						
N.Y. (Upstate)	-	1	10	46	41	-	0	2	10	5	8	2	8	64	80						
N.Y. City	-	0	4	2	86	-	0	2	-	-	23	22	36	610	550						
Pa.	-	1	8	58	78	-	0	2	9	11	3	6	12	189	155						
E.N. CENTRAL	6	10	41	394	440	1	1	7	56	61	12	24	44	511	597						
Ill.	N	0	0	N	N	N	0	0	N	N	-	8	19	126	230						
Ind.	-	2	32	123	152	-	0	6	18	19	3	2	10	81	71						
Mich.	-	0	2	18	15	-	0	1	2	2	7	3	18	132	113						
Ohio	6	7	18	253	273	1	1	4	36	40	2	6	15	148	155						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	24	28						
W.N. CENTRAL	2	2	161	89	145	-	1	3	20	28	1	6	14	160	223						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	12	12						
Kans.	-	1	5	38	57	-	0	2	13	3	-	0	3	13	17						
Minn.	-	0	156	-	20	-	0	3	-	20	-	2	6	37	55						
Mo.	2	1	5	39	63	-	0	1	5	2	-	3	10	76	132						
Nebr.	-	0	0	-	-	-	0	0	-	-	1	0	3	18	7						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	3	-						
S. Dak.	-	0	2	2	3	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	6	25	53	844	802	-	4	14	123	123	29	63	262	1,632	1,425						
Del.	-	0	2	12	3	-	0	0	-	-	2	0	3	22	8						
D.C.	N	0	0	N	N	N	0	0	N	N	4	3	9	96	74						
Fla.	6	15	36	504	440	-	3	13	79	77	-	19	31	511	545						
Ga.	-	8	25	246	275	-	1	5	37	38	2	14	227	338	284						
Md.	-	0	1	4	4	-	0	0	-	1	-	6	16	150	179						
N.C.	N	0	0	N	N	N	0	0	N	N	7	8	19	287	145						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	58	47						
Va.	N	0	0	N	N	N	0	0	N	N	14	5	16	166	138						
W. Va.	-	2	13	78	80	-	0	3	7	7	-	0	2	4	5						
E.S. CENTRAL	-	5	25	182	225	-	1	3	27	42	9	22	36	600	557						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	16	235	238						
Ky.	-	1	5	51	55	-	0	2	7	9	1	1	10	29	48						
Miss.	-	0	3	-	26	-	0	1	-	8	-	3	18	103	75						
Tenn.	-	3	22	131	144	-	0	3	20	25	8	8	19	233	196						
W.S. CENTRAL	3	1	6	63	71	2	0	3	13	12	-	51	80	1,304	1,085						
Ark.	3	0	5	37	13	2	0	3	9	3	-	4	35	107	82						
La.	-	1	5	26	58	-	0	1	4	9	-	14	40	297	266						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	29	45						
Tex.	-	0	0	-	-	-	0	0	-	-	-	31	46	871	692						
MOUNTAIN	-	2	7	60	83	-	0	3	11	10	2	8	18	159	351						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	11	21	178						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	50	94						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	3	2						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	-	1	4	27	40	-	0	2	6	4	2	1	7	58	42						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	25	18						
Utah	-	1	6	24	43	-	0	3	4	6	-	0	2	-	15						
Wyo.	-	0	2	9	-	-	0	1	1	-	-	0	1	2	2						
PACIFIC	-	0	1	2	1	-	0	1	1	1	7	46	67	1,178	1,286						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
Calif.	N	0	0	N	N	N	0	0	N	N	5	42	59	1,081	1,165						
Hawaii	-	0	1	2	1	-	0	1	1	1	-	0	3	16	14						
Oreg.	N	0	0	N	N	N	0	0	N	N	1	1	4	24	7						
Wash.	N	0	0	N	N	N	0	0	N	N	1	2	9	57	100						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	1	3	11	112	88						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


