
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 9, 2005 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	5,028	6,462	102	137	13,281	12,622	26	159	7												
NEW ENGLAND	158	213	12	14	935	1,832	-	-	-												
Maine	8	11	1	-	206	180	-	-	-												
N.H.	4	8	-	-	159	-	-	-	-												
Vt.	4	-	-	-	32	406	-	-	-												
Mass.	105	120	7	12	538	56	-	-	-												
R.I.	14	25	1	1	-	-	-	-	-												
Conn.	23	49	3	1	U	1,190	-	-	-												
MID. ATLANTIC	1,014	999	28	35	2,888	60	-	3	-												
Upstate N.Y.	130	124	5	2	-	-	-	-	-												
N.Y. City	524	514	8	13	-	-	-	2	-												
N.J.	221	214	8	11	-	-	-	-	-												
Pa.	139	147	7	9	2,888	60	-	1	-												
E.N. CENTRAL	670	576	5	16	3,863	3,979	2	1	-												
Ohio	134	105	-	3	878	999	1	-	-												
Ind.	64	69	-	-	120	N	1	-	-												
Ill.	324	251	1	8	25	1	-	-	-												
Mich.	108	111	2	4	2,585	2,497	-	1	-												
Wis.	40	40	2	1	255	482	-	-	-												
W.N. CENTRAL	215	234	2	3	205	130	7	4	4												
Minn.	88	84	2	2	-	-	-	-	-												
Iowa	17	19	-	-	N	N	-	2	-												
Mo.	59	69	-	1	131	2	1	1	-												
N. Dak.	2	3	-	-	10	73	-	-	-												
S. Dak.	6	5	-	-	64	55	5	-	3												
Nebr.	14	16	-	-	-	-	-	-	-												
Kans.	29	38	-	-	-	-	1	1	1												
S. ATLANTIC	1,048	1,310	13	17	1,120	1,515	1	4	-												
Del.	2	14	-	-	14	4	-	-	-												
Md.	119	128	3	5	-	-	-	-	-												
D.C.	28	4	-	-	18	18	-	-	-												
Va.	134	104	3	3	209	353	-	-	-												
W. Va.	12	12	-	-	643	848	-	-	N												
N.C.	108	139	2	3	-	N	-	-	-												
S.C.	106	108	-	-	236	292	-	-	-												
Ga.	164	330	2	3	-	-	1	-	-												
Fla.	375	471	3	3	-	-	-	4	-												
E.S. CENTRAL	286	294	1	6	-	-	1	3	-												
Ky.	56	54	1	2	N	N	-	-	-												
Tenn.	132	108	-	4	-	-	-	-	-												
Ala.	98	99	-	-	-	-	1	2	-												
Miss.	-	33	-	-	-	-	-	1	-												
W.S. CENTRAL	430	1,073	3	10	2,625	3,608	1	5	-												
Ark.	49	63	-	-	-	-	-	1	-												
La.	-	-	-	-	103	46	-	-	-												
Okla.	71	80	-	-	-	-	-	-	-												
Tex.	310	930	3	10	2,522	3,562	1	4	-												
MOUNTAIN	166	268	3	6	1,645	1,498	12	118	2												
Mont.	6	4	-	-	-	-	-	-	-												
Idaho	-	-	-	-	-	-	-	-	-												
Wyo.	-	1	-	-	43	22	-	-	-												
Colo.	27	69	-	1	1,169	1,181	7	4	-												
N. Mex.	8	19	-	-	101	U	2	-	1												
Ariz.	112	108	1	2	-	-	3	113	1												
Utah	13	22	1	1	332	295	-	-	-												
Nev.	-	45	1	2	-	-	-	1	-												
PACIFIC	1,041	1,495	35	30	-	-	2	21	1												
Wash.	109	121	2	2	N	N	-	-	-												
Oreg.	54	41	2	-	-	-	-	-	-												
Calif.	802	1,257	25	22	-	-	2	21	1												
Alaska	15	16	-	-	-	-	-	-	-												
Hawaii	61	60	6	6	-	-	-	-	-												
Guam	-	36	-	-	-	86	-	-	-												
P.R.	-	49	-	-	106	255	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


