
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 22, 2000 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,299	1,523	3	209	232	72	2,812	3,215	-	78	171										
NEW ENGLAND	82	73	-	2	6	5	708	372	-	6	7										
Maine	6	5	-	-	-	-	14	-	-	-	-										
N.H.	9	10	-	-	1	-	62	54	-	2	-										
Vt.	2	4	-	-	1	3	153	30	-	-	-										
Mass.	50	41	-	-	4	2	438	261	-	3	7										
R.I.	6	3	-	1	-	-	11	17	-	-	-										
Conn.	9	10	-	1	-	-	30	10	-	1	-										
MID. ATLANTIC	123	149	-	9	32	2	201	614	-	2	25										
Upstate N.Y.	39	40	-	6	6	2	124	505	-	2	17										
N.Y. City	27	42	-	-	8	-	-	25	-	-	2										
N.J.	25	34	-	-	1	-	-	15	-	-	3										
Pa.	32	33	-	3	17	-	77	69	-	-	3										
E.N. CENTRAL	229	264	-	24	28	6	334	271	-	1	2										
Ohio	57	100	-	7	8	4	184	122	-	-	-										
Ind.	35	31	-	-	3	-	36	14	-	-	1										
Ill.	53	69	-	5	7	-	27	59	-	1	1										
Mich.	64	39	-	12	8	2	38	26	-	-	-										
Wis.	20	25	-	-	2	-	49	50	-	-	-										
W.N. CENTRAL	106	146	2	14	9	15	161	117	-	-	90										
Minn.	7	32	-	-	1	10	76	35	-	-	-										
Iowa	21	27	-	5	4	1	28	25	-	-	26										
Mo.	62	53	2	4	1	4	30	30	-	-	2										
N. Dak.	2	3	-	-	-	-	1	-	-	-	-										
S. Dak.	5	9	-	-	-	-	3	5	-	-	-										
Nebr.	5	7	-	2	-	-	4	2	-	-	62										
Kans.	4	15	-	3	3	-	19	20	-	-	-										
S. ATLANTIC	214	247	-	32	35	20	238	180	-	51	21										
Del.	-	5	-	-	-	-	5	-	-	-	-										
Md.	19	38	-	7	3	11	61	60	-	-	1										
D.C.	-	3	-	-	2	-	1	-	-	-	-										
Va.	36	30	-	5	8	5	33	13	-	-	-										
W. Va.	9	4	-	-	-	-	1	1	-	-	-										
N.C.	30	29	-	5	8	-	51	52	-	42	20										
S.C.	16	31	-	10	3	1	20	8	-	7	-										
Ga.	36	44	-	2	1	-	20	18	-	-	-										
Fla.	68	63	-	3	10	3	46	28	-	2	-										
E.S. CENTRAL	94	113	-	6	12	4	51	58	-	4	3										
Ky.	20	20	-	-	-	1	20	15	-	1	-										
Tenn.	39	43	-	2	-	3	18	27	-	-	-										
Ala.	27	29	-	2	7	-	12	13	-	3	2										
Miss.	8	21	-	2	5	-	1	3	-	-	1										
W.S. CENTRAL	87	169	1	21	31	1	125	96	-	4	4										
Ark.	9	28	1	2	-	-	10	11	-	-	-										
La.	27	50	-	3	7	-	3	5	-	-	-										
Okla.	21	24	-	-	1	-	6	8	-	-	-										
Tex.	30	67	-	16	23	1	106	72	-	4	4										
MOUNTAIN	83	93	-	15	10	13	440	394	-	2	15										
Mont.	4	2	-	1	-	1	12	2	-	-	-										
Idaho	6	8	-	-	1	-	42	105	-	-	-										
Wyo.	-	3	-	1	-	1	2	2	-	-	-										
Colo.	24	24	-	1	3	7	238	140	-	1	-										
N. Mex.	7	12	-	1	N	1	83	44	-	-	-										
Ariz.	32	29	-	3	-	3	46	60	-	1	13										
Utah	7	10	-	4	3	-	11	38	-	-	1										
Nev.	3	5	-	4	3	-	6	3	-	-	1										
PACIFIC	281	269	-	86	69	6	554	1,113	-	8	4										
Wash.	34	43	-	4	2	5	191	520	-	-	-										
Oreg.	40	51	N	N	N	-	58	23	-	-	-										
Calif.	194	165	-	68	59	-	270	543	-	8	4										
Alaska	5	6	-	7	1	1	13	3	-	-	-										
Hawaii	8	4	-	7	7	-	22	24	-	-	-										
Guam	-	1	U	-	1	U	-	1	U	-	-										
P.R.	5	9	-	-	-	-	1	13	-	-	-										
V.I.	-	U	U	-	U	U	-	U	U	-	U										
Amer. Samoa	-	U	U	-	U	U	-	U	U	-	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


