
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending January 27, 2001 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 2001
Shigellosis NETSS cummulative for 2000
Shigellosis PHLIS cummulative for 2001
Shigellosis PHLIS cummulative for 2000
Syphilis (Primary and Secondary) cummulative for 2001
Syphilis (Primary and Secondary) cummulative for 2000
Tuberculosis cummulative for 2001
Tuberculosis cummulative for 2000

tab delimited data:
test
UNITED STATES	472	823	191	538	253	403	218	464													
NEW ENGLAND	7	22	3	16	4	5	3	7													
Maine	-	-	-	-	-	-	-	-													
N.H.	-	1	-	-	-	-	-	-													
Vt.	-	-	-	-	-	-	-	-													
Mass.	7	19	-	11	3	3	2	2													
R.I.	-	-	-	3	-	1	-	-													
Conn.	-	2	3	2	1	1	1	5													
MID. ATLANTIC	56	52	34	55	12	15	16	41													
Upstate N.Y.	44	3	2	8	1	-	-	1													
N.Y. City	11	21	32	20	5	7	-	18													
N.J.	-	25	-	11	3	4	10	16													
Pa.	1	3	-	16	3	4	6	6													
E.N. CENTRAL	92	206	18	53	14	82	22	26													
Ohio	41	13	6	-	2	11	3	4													
Ind.	9	11	3	5	7	31	5	1													
Ill.	14	87	-	-	4	32	12	21													
Mich.	28	78	8	46	-	-	-	-													
Wis.	-	17	1	2	1	8	2	-													
W.N. CENTRAL	69	35	68	30	-	9	9	12													
Minn.	6	4	40	12	-	1	6	6													
Iowa	12	7	-	8	-	-	-	-													
Mo.	32	20	24	5	-	8	2	4													
N. Dak.	-	-	1	-	-	-	-	-													
S. Dak.	1	1	-	-	-	-	-	-													
Nebr.	5	1	-	3	-	-	1	1													
Kans.	13	2	3	2	-	-	-	1													
S. ATLANTIC	62	35	12	38	98	128	26	61													
Del.	1	-	-	-	-	1	-	-													
Md.	7	5	1	3	12	31	-	4													
D.C.	3	-	U	U	2	4	3	-													
Va.	4	3	-	10	5	13	-	-													
W. Va.	1	-	4	-	-	-	4	4													
N.C.	19	6	-	5	33	36	2	1													
S.C.	6	2	7	1	17	9	-	18													
Ga.	-	-	-	13	7	8	17	8													
Fla.	21	19	-	6	22	26	-	26													
E.S. CENTRAL	47	44	10	31	73	55	14	25													
Ky.	21	10	8	4	3	3	-	1													
Tenn.	-	12	1	24	12	42	-	4													
Ala.	17	3	-	1	11	10	14	16													
Miss.	9	19	1	2	47	-	-	4													
W.S. CENTRAL	13	149	23	173	32	61	9	120													
Ark.	11	2	-	1	1	1	9	1													
La.	1	22	14	13	10	10	-	1													
Okla.	1	2	-	2	3	14	-	1													
Tex.	-	123	9	157	18	36	-	117													
MOUNTAIN	40	91	23	48	5	12	2	23													
Mont.	-	-	-	-	-	-	-	-													
Idaho	1	2	-	11	-	-	-	-													
Wyo.	-	-	-	-	-	-	-	-													
Colo.	2	20	8	11	-	-	1	-													
N. Mex.	16	9	7	8	-	-	-	4													
Ariz.	18	46	6	16	5	10	1	6													
Utah	-	2	2	2	-	-	-	4													
Nev.	3	12	-	-	-	2	-	9													
PACIFIC	86	189	-	94	15	36	117	149													
Wash.	4	2	-	56	8	2	11	11													
Oreg.	12	33	-	35	2	-	-	-													
Calif.	70	148	-	-	4	34	103	131													
Alaska	-	1	-	1	-	-	3	1													
Hawaii	-	5	-	2	1	-	-	6													
Guam	-	-	U	U	-	-	-	-													
P.R.	-	2	U	U	22	19	-	-													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


