
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 6, 2003 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	6,318	6,352	346	406	10,517	12,079	297	306	12,261												
NEW ENGLAND	192	140	1	1	295	405	23	13	1,722												
Maine	7	2	1	-	5	20	-	-	776												
N.H.	14	7	-	-	7	17	2	-	-												
Vt.	1	2	-	-	7	7	-	-	790												
Mass.	128	93	-	1	194	219	12	7	151												
R.I.	18	9	-	-	32	48	2	-	5												
Conn.	24	27	-	-	50	94	7	6	-												
MID. ATLANTIC	809	691	61	65	2,027	2,073	54	76	37												
Upstate N.Y.	43	31	15	4	266	294	11	9	N												
N.Y. City	454	407	31	25	1,066	1,002	21	41	-												
N.J.	161	154	15	35	400	468	16	18	-												
Pa.	151	99	-	1	295	309	6	8	37												
E.N. CENTRAL	800	1,146	67	64	1,067	1,241	23	33	5,591												
Ohio	192	152	3	3	186	213	2	6	1,118												
Ind.	47	60	11	3	123	117	4	2	-												
Ill.	314	448	20	37	505	601	7	17	-												
Mich.	235	460	33	21	201	248	10	4	3,624												
Wis.	12	26	-	-	52	62	-	4	849												
W.N. CENTRAL	137	119	4	2	440	495	4	10	73												
Minn.	41	57	-	1	182	211	-	4	N												
Iowa	7	4	-	-	25	31	2	-	N												
Mo.	51	32	4	1	103	126	1	2	-												
N. Dak.	2	-	-	-	4	6	-	-	73												
S. Dak.	2	-	-	-	16	11	-	-	-												
Nebr.	11	6	-	-	18	25	1	4	-												
Kans.	23	20	-	-	92	85	-	-	-												
S. ATLANTIC	1,681	1,644	67	89	2,116	2,452	51	41	2,010												
Del.	6	11	-	-	23	20	-	-	28												
Md.	284	205	10	15	220	267	8	8	-												
D.C.	52	53	-	1	-	-	-	-	28												
Va.	70	65	1	1	246	249	12	7	494												
W. Va.	2	2	-	-	20	28	-	-	1,204												
N.C.	143	267	19	19	315	333	9	2	N												
S.C.	93	127	7	13	161	146	-	-	256												
Ga.	442	357	11	13	340	501	8	5	-												
Fla.	589	557	19	27	791	908	14	19	N												
E.S. CENTRAL	302	437	11	30	628	704	6	4	2												
Ky.	32	86	1	3	122	124	1	4	N												
Tenn.	128	160	3	11	198	270	3	-	N												
Ala.	110	146	5	10	220	192	2	-	-												
Miss.	32	45	2	6	88	118	-	-	2												
W.S. CENTRAL	878	793	67	84	1,403	1,737	32	30	2,169												
Ark.	49	32	2	11	88	118	-	-	-												
La.	156	146	-	-	-	-	-	-	13												
Okla.	61	64	1	2	137	159	1	2	N												
Tex.	612	551	64	71	1,178	1,460	31	28	2,156												
MOUNTAIN	277	313	22	16	344	411	6	9	657												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	12	8	-	-	8	14	1	-	N												
Wyo.	-	-	-	-	4	3	-	-	86												
Colo.	24	64	3	2	64	92	3	4	-												
N. Mex.	57	36	1	-	6	34	-	1	3												
Ariz.	167	184	18	14	200	217	2	-	4												
Utah	7	6	-	-	35	31	-	2	564												
Nev.	10	15	-	-	22	14	-	2	-												
PACIFIC	1,242	1,069	46	55	2,197	2,561	98	90	-												
Wash.	75	58	-	2	224	228	3	6	-												
Oreg.	42	23	-	-	95	104	5	2	-												
Calif.	1,123	980	46	52	1,757	2,048	89	77	-												
Alaska	-	-	-	-	53	46	-	-	-												
Hawaii	2	8	-	1	68	135	1	5	-												
Guam	-	6	-	-	-	64	-	-	-												
P.R.	183	274	1	23	86	104	-	-	402												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


