
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 26, 2011 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	98	274	500	1,696	3,070	-	2	10	12	10	3	27	99	60	81						
NEW ENGLAND	1	4	17	44	121	-	0	0	-	-	-	0	1	1	-						
Conn.	-	0	5	5	69	-	0	0	-	-	-	0	0	-	-						
Maine	1	0	3	5	2	-	0	0	-	-	-	0	1	-	-						
Mass.	-	3	16	33	44	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	4	-	2	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	1	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	8	24	70	116	449	-	0	1	-	-	-	1	4	2	6						
N.J.	-	4	16	16	75	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	2	3	15	27	39	-	0	1	-	-	-	0	3	-	-						
N.Y. City	2	5	14	51	73	-	0	1	-	-	-	0	4	2	6						
Pa.	4	9	55	22	262	-	0	0	-	-	-	0	3	-	-						
E.N. CENTRAL	3	23	45	116	656	-	0	1	-	-	-	1	10	2	1						
Ill.	-	8	20	31	471	-	0	1	-	-	-	0	5	-	-						
Ind.	-	1	4	11	8	-	0	1	-	-	-	0	5	-	1						
Mich.	2	5	10	26	44	-	0	0	-	-	-	0	1	1	-						
Ohio	1	5	18	48	60	-	0	0	-	-	-	0	2	1	-						
Wis.	-	2	21	-	73	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	2	22	81	91	638	-	0	4	2	-	-	4	21	10	5						
Iowa	-	1	4	4	13	-	0	0	-	-	-	0	1	1	-						
Kans.	-	5	13	20	43	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	11	-	0	0	-	-	-	0	0	-	-						
Mo.	2	16	66	63	564	-	0	4	2	-	-	4	20	9	5						
