
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 2, 2006 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	8	20	85	770	894	7	13	58	512	545	101	277	2,877	8,544	14,891						
NEW ENGLAND	-	1	3	34	58	-	0	2	24	20	2	29	83	850	890						
Conn.	-	0	2	9	12	-	0	2	2	1	-	1	5	32	48						
Maine	-	0	1	4	2	-	0	1	3	2	1	1	7	38	30						
Mass.	-	0	2	14	27	-	0	2	14	5	1	22	43	587	675						
N.H.	-	0	2	5	10	-	0	2	5	10	-	2	36	107	45						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	21						
Vt.	-	0	1	2	5	-	0	0	-	2	-	1	14	86	71						
MID. ATLANTIC	1	3	14	116	109	-	2	11	87	84	31	32	137	1,163	909						
N.J.	-	0	2	11	26	-	0	2	11	26	-	4	13	140	128						
N.Y. (Upstate)	1	1	7	30	30	-	0	5	5	11	23	13	123	505	341						
N.Y. City	-	1	6	39	17	-	1	6	39	17	-	1	8	52	73						
Pa.	-	1	5	36	36	-	1	5	32	30	8	11	26	466	367						
E.N. CENTRAL	2	3	11	88	113	2	2	6	64	93	16	44	133	1,234	2,528						
Ill.	-	0	4	18	26	-	0	4	18	26	-	10	35	227	589						
Ind.	1	0	5	18	16	1	0	2	9	7	3	5	75	153	202						
