
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 15, 2000 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	20,482	22,981	313,693	348,907	667	967	1,329	974	769	978											
NEW ENGLAND	1,213	1,109	11,214	11,285	35	51	140	142	115	140											
Maine	16	29	720	570	9	11	9	12	7	-											
N.H.	18	30	515	527	5	6	11	17	12	17											
Vt.	11	6	284	255	13	7	10	15	4	8											
Mass.	776	702	5,293	4,787	6	24	62	66	52	67											
R.I.	49	63	1,211	1,259	2	-	8	9	8	11											
Conn.	343	279	3,191	3,887	-	3	40	23	32	37											
MID. ATLANTIC	4,928	5,893	23,205	36,292	69	203	136	70	67	71											
Upstate N.Y.	572	727	N	N	40	61	111	44	43	6											
N.Y. City	2,620	2,995	8,080	15,382	7	117	7	5	-	-											
N.J.	1,036	1,146	3,820	6,522	7	16	18	21	16	64											
Pa.	700	1,025	11,305	14,388	15	9	N	N	8	1											
E.N. CENTRAL	2,052	1,498	51,398	57,408	148	178	255	182	101	169											
Ohio	306	246	13,106	14,727	23	20	53	62	25	59											
Ind.	191	189	6,310	6,422	12	13	41	22	25	21											
Ill.	1,198	677	13,678	17,197	7	32	62	66	-	44											
Mich.	255	307	12,459	11,502	32	25	47	32	26	20											
Wis.	102	79	5,845	7,560	74	88	52	N	25	25											
W.N. CENTRAL	480	502	17,465	20,197	64	56	201	175	145	215											
Minn.	87	82	3,282	4,071	11	13	52	46	51	72											
Iowa	52	52	2,101	2,306	21	13	43	31	10	26											
Mo.	223	231	6,331	7,365	11	11	58	18	44	25											
N. Dak.	1	4	352	472	5	4	8	3	12	6											
S. Dak.	4	11	940	821	5	3	10	12	12	21											
Nebr.	31	37	1,811	1,844	9	11	19	52	9	62											
Kans.	82	85	2,648	3,318	2	1	11	13	7	3											
S. ATLANTIC	5,443	6,282	63,956	75,013	126	173	109	116	60	90											
Del.	94	80	1,537	1,474	4	-	-	4	-	-											
Md.	602	720	6,844	7,099	7	9	12	8	1	-											
D.C.	388	239	1,731	N	7	7	-	-	U	U											
Va.	385	335	7,782	7,942	4	10	22	31	19	30											
W. Va.	33	31	753	943	3	-	8	5	4	2											
N.C.	334	394	11,727	12,250	12	5	20	24	15	28											
S.C.	434	579	4,880	9,523	-	-	6	12	2	10											
Ga.	607	957	12,081	19,064	61	87	15	7	10	U											
Fla.	2,566	2,947	16,621	16,718	28	55	26	25	9	20											
E.S. CENTRAL	1,005	1,028	24,740	23,617	25	13	53	63	27	46											
Ky.	114	151	4,306	4,096	1	4	19	14	13	11											
Tenn.	407	402	7,535	7,324	7	4	22	28	12	18											
Ala.	262	255	7,606	5,669	10	3	5	15	-	14											
Miss.	222	220	5,293	6,528	7	2	7	6	2	3											
W.S. CENTRAL	1,868	2,475	50,970	47,530	29	40	75	44	64	61											
Ark.	103	90	2,876	3,219	1	-	36	5	3	5											
La.	336	464	10,034	7,279	8	21	4	6	18	7											
Okla.	156	71	4,177	4,297	4	2	9	7	7	10											
Tex.	1,273	1,850	33,883	32,735	16	17	26	26	36	39											
MOUNTAIN	755	852	19,778	18,646	44	43	150	78	78	66											
Mont.	9	4	803	697	8	8	16	4	-	-											
Idaho	13	12	1,002	922	3	3	19	4	-	7											
Wyo.	6	3	377	413	3	-	8	3	2	5											
Colo.	157	171	6,104	4,268	13	4	65	29	36	17											
N. Mex.	86	46	2,468	2,786	3	17	6	5	3	2											
Ariz.	244	422	6,044	6,786	3	8	27	14	20	9											
Utah	67	80	1,240	1,118	9	N	7	15	17	19											
Nev.	173	114	1,740	1,656	2	3	2	4	-	7											
PACIFIC	2,738	3,342	50,967	58,919	127	210	210	104	112	120											
Wash.	285	185	6,858	6,293	N	N	77	33	69	48											
Oreg.	89	87	2,783	3,404	9	79	34	24	35	22											
Calif.	2,275	3,011	38,866	46,509	118	131	89	42	-	45											
Alaska	10	13	1,265	999	-	-	2	-	1	-											
Hawaii	79	46	1,195	1,714	-	-	8	5	7	5											
Guam	13	5	-	242	-	-	N	N	U	U											
P.R.	518	737	478	U	-	-	4	5	U	U											
V.I.	21	15	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


