
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 14, 2007 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	150	299	1,513	6,998	8,123	3,383	6,944	8,941	170,877	184,109	15	47	184	1,284	1,287						
NEW ENGLAND	1	23	67	484	602	131	111	259	2,966	2,945	-	3	19	95	86						
Conn.	-	5	25	129	139	60	43	204	1,105	1,194	-	0	6	29	24						
Maine	-	4	14	68	43	3	2	8	63	69	-	0	4	7	7						
Mass.	-	9	26	194	285	53	49	96	1,450	1,276	-	2	5	48	40						
N.H.	-	0	3	5	14	3	2	8	87	120	-	0	2	6	6						
R.I.	-	0	17	28	45	10	9	19	231	251	-	0	10	4	2						
Vt.	1	3	12	60	76	2	1	5	30	35	-	0	1	1	7						
MID. ATLANTIC	35	60	127	1,295	1,653	508	715	1,537	19,887	17,182	3	10	27	271	269						
N.J.	-	7	17	142	251	96	120	169	3,271	2,799	-	2	5	36	47						
N.Y. (Upstate)	19	24	108	465	546	77	115	1,035	3,047	3,229	2	3	15	75	81						
N.Y. City	5	16	32	388	501	224	186	376	5,158	5,261	-	2	6	52	50						
Pa.	11	14	34	300	355	111	251	613	8,411	5,893	1	3	10	108	91						
E.N. CENTRAL	8	46	100	970	1,272	233	1,276	2,608	34,852	36,748	-	6	15	143	219						
Ill.	-	11	30	186	326	-	363	500	9,020	10,493	-	2	6	29	69						
Ind.	N	0	0	N	N	103	157	293	4,532	4,739	-	1	10	31	37						
Mich.	-	14	38	294	340	-	280	880	7,567	7,081	-	0	5	14	20						
Ohio	8	15	32	345	358	25	316	1,569	10,235	10,700	-	2	5	61	48						
Wis.	-	8	27	145	248	105	131	181	3,498	3,735	-	0	4	8	45						
W.N. CENTRAL	12	20	553	420	956	182	386	514	9,948	9,994	3	3	24	73	69						
Iowa	1	5	16	99	128	24	39	62	966	948	-	0	1	1	-						
Kans.	3	3	11	68	93	51	42	86	1,207	1,194	1	0	2	8	13						
Minn.	-	0	514	12	402	-	64	87	1,397	1,659	1	1	17	27	33						
Mo.	4	8	28	166	240	103	204	268	5,528	5,268	-	1	5	25	18						
Nebr.	2	2	9	43	46	-	27	57	679	670	1	0	2	11	4						
N. Dak.	2	0	16	8	8	-	2	7	35	59	-	0	2	1	1						
S. Dak.	-	1	6	24	39	4	6	15	136	196	-	0	0	-	-						
S. ATLANTIC	33	56	106	1,276	1,223	1,252	1,678	3,209	40,559	44,944	4	11	34	329	328						
Del.	-	1	3	18	18	34	27	44	736	789	-	0	3	5	1						
D.C.	-	1	7	34	36	-	42	63	1,129	929	-	0	2	3	2						
Fla.	21	24	44	596	495	557	474	717	12,106	12,638	1	3	8	95	99						
Ga.	9	12	31	256	277	2	339	2,068	5,086	8,701	1	2	7	68	72						
Md.	-	5	12	114	105	49	131	228	3,240	3,767	-	2	5	50	41						
N.C.	-	0	0	-	-	138	314	676	7,182	9,412	2	1	9	41	37						
S.C.	1	1	8	40	57	387	193	1,361	7,426	4,884	-	1	4	32	24						
Va.	2	9	28	203	223	75	124	236	3,216	3,413	-	1	3	21	40						
W. Va.	-	0	21	15	12	10	19	44	438	411	-	0	6	14	12						
E.S. CENTRAL	1	9	34	212	189	197	545	879	12,972	16,339	-	2	9	78	70						
Ala.	1	4	22	115	86	-	148	271	2,120	5,862	-	0	3	18	14						
Ky.	N	0	0	N	N	33	52	268	1,541	1,783	-	0	1	2	4						
Miss.	N	0	0	N	N	-	152	434	4,069	3,692	-	0	1	6	10						
Tenn.	-	4	12	97	103	164	194	240	5,242	5,002	-	2	6	52	42						
W.S. CENTRAL	6	7	55	155	140	439	944	1,490	24,183	25,908	3	2	34	65	54						
Ark.	2	3	13	63	42	87	79	142	2,120	2,268	-	0	2	5	6						
La.	-	1	6	29	47	254	211	366	5,334	5,447	-	0	3	4	11						
Okla.	4	2	42	63	51	98	91	236	2,557	2,291	3	1	29	53	34						
Tex.	N	0	0	N	N	-	561	938	14,172	15,902	-	0	3	3	3						
MOUNTAIN	11	30	67	686	737	23	253	454	5,572	7,839	1	4	11	156	134						
Ariz.	1	3	11	90	74	20	106	220	1,957	2,657	1	2	6	64	53						
Colo.	4	10	26	229	239	-	62	93	1,204	1,981	-	1	4	35	35						
Idaho	-	3	12	58	82	1	2	20	94	99	-	0	1	4	3						
Mont.	-	2	10	39	34	-	2	20	47	111	-	0	0	-	-						
Nev.	1	2	8	60	66	2	48	135	1,095	1,479	-	0	2	7	9						
N. Mex.	-	2	6	50	32	-	29	64	726	972	-	0	4	21	19						
Utah	5	6	27	141	200	-	17	33	408	466	-	0	3	23	13						
Wyo.	-	1	4	19	10	-	2	5	41	74	-	0	1	2	2						
PACIFIC	43	59	558	1,500	1,351	418	750	935	19,938	22,210	1	2	16	74	58						
Alaska	-	1	17	31	24	14	10	27	242	299	1	0	2	6	7						
Calif.	27	43	93	1,022	1,099	352	633	804	16,931	18,268	-	0	10	20	19						
Hawaii	-	1	4	39	29	-	14	26	324	542	-	0	2	6	10						
Oreg.	6	8	14	198	199	32	25	46	579	777	-	1	6	41	22						
Wash.	10	1	449	210	-	20	70	142	1,862	2,324	-	0	5	1	-						
