
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 15, 2003 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2003
Malaria cummulative for 2002
Meningococcal Disease cummulative for 2003
Meningococcal Disease cummulative for 2002
Pertussis cummulative for 2003
Pertussis cummulative for 2002
Rabies, Animal cummulative for 2003
Rabies, Animal cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2002

tab delimited data:
test
UNITED STATES	132	237	342	436	824	1,235	648	1,145	40	59											
NEW ENGLAND	5	15	18	32	134	190	74	121	1	-											
Maine	1	1	1	2	-	3	6	5	-	-											
N.H.	1	4	1	4	9	1	3	1	-	-											
Vt.	-	-	-	3	16	29	6	24	-	-											
Mass.	3	6	14	19	109	152	29	38	1	-											
R.I.	-	-	-	2	-	-	2	6	-	-											
Conn.	-	4	2	2	-	5	28	47	-	-											
MID. ATLANTIC	26	55	20	45	80	71	47	153	1	6											
Upstate N.Y.	8	8	7	12	53	55	47	93	-	-											
N.Y. City	11	28	5	7	-	5	-	5	-	-											
N.J.	2	11	3	9	5	-	-	22	1	-											
Pa.	5	8	5	17	22	11	-	33	-	6											
E.N. CENTRAL	11	30	48	63	75	167	4	3	1	2											
Ohio	5	7	19	23	56	102	-	1	1	2											
Ind.	-	1	12	10	6	12	2	1	-	-											
Ill.	1	10	-	7	-	19	-	1	-	-											
Mich.	5	8	14	14	9	15	2	-	-	-											
Wis.	-	4	3	9	4	19	-	-	-	-											
W.N. CENTRAL	4	18	29	38	52	112	88	63	2	3											
Minn.	2	7	4	6	27	32	6	5	-	-											
Iowa	2	2	5	5	7	26	9	6	1	-											
Mo.	-	4	17	17	10	32	-	1	1	3											
N. Dak.	-	-	-	-	-	-	14	-	-	-											
S. Dak.	-	-	-	2	1	5	6	18	-	-											
Nebr.	-	2	1	4	2	2	11	-	-	-											
Kans.	-	3	2	4	5	15	42	33	-	-											
S. ATLANTIC	46	68	77	64	114	80	355	387	32	44											
Del.	-	1	6	1	1	1	-	3	-	-											
Md.	18	19	7	2	14	11	2	74	5	8											
D.C.	-	2	-	-	-	-	-	-	-	-											
Va.	3	4	4	7	28	22	101	100	-	1											
W. Va.	2	-	1	-	1	1	12	25	-	-											
N.C.	4	6	5	10	41	11	130	101	27	27											
S.C.	1	2	3	10	2	18	25	15	-	4											
Ga.	4	33	10	8	14	10	63	47	-	4											
Fla.	14	1	41	26	13	6	22	22	-	-											
E.S. CENTRAL	5	5	19	20	19	40	9	111	1	3											
Ky.	1	1	-	3	3	9	4	3	-	-											
Tenn.	2	1	3	5	6	22	-	108	1	3											
Ala.	2	1	6	9	8	2	5	-	-	-											
Miss.	-	2	10	3	2	7	-	-	-	-											
W.S. CENTRAL	7	2	49	59	5	238	39	235	-	1											
Ark.	1	-	3	7	-	140	13	-	-	-											
La.	1	2	17	4	3	1	-	-	-	-											
Okla.	-	-	4	6	2	9	26	22	-	-											
Tex.	5	-	25	42	-	88	-	213	-	1											
MOUNTAIN	8	7	15	33	176	141	14	27	1	-											
Mont.	-	-	1	1	-	2	1	-	-	-											
Idaho	1	-	-	-	6	20	-	-	-	-											
Wyo.	-	-	-	-	15	4	-	1	-	-											
Colo.	6	2	4	10	78	74	-	-	-	-											
N. Mex.	-	-	2	1	13	20	-	-	-	-											
Ariz.	1	2	6	10	44	12	13	26	1	-											
Utah	-	2	-	1	14	7	-	-	-	-											
Nev.	-	1	2	10	6	2	-	-	-	-											
PACIFIC	20	37	67	82	169	196	18	45	1	-											
Wash.	4	1	8	12	53	56	-	-	-	-											
Oreg.	5	-	21	17	49	12	-	-	-	-											
Calif.	11	33	36	49	67	123	17	26	1	-											
Alaska	-	1	-	1	-	1	1	19	-	-											
Hawaii	-	2	2	3	-	4	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


