
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 17, 2007 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	169	308	529	2,369	3,052	2,821	6,824	8,668	57,067	71,074	29	43	133	466	509						
NEW ENGLAND	5	18	44	106	215	67	109	260	1,010	995	1	2	12	22	29						
Conn.	-	5	25	48	45	-	42	204	237	285	-	0	7	15	8						
Maine	2	4	15	34	12	-	2	8	16	31	1	0	4	4	4						
Mass.	-	1	18	-	111	53	47	96	606	511	-	0	7	-	14						
N.H.	-	0	9	1	6	6	3	9	31	54	-	0	2	3	-						
R.I.	-	0	17	-	11	8	9	19	107	102	-	0	3	-	1						
Vt.	3	3	12	23	30	-	1	5	13	12	-	0	2	-	2						
MID. ATLANTIC	39	65	120	421	603	430	639	1,323	6,492	6,937	4	9	25	99	115						
N.J.	-	7	16	-	97	55	102	158	1,014	1,148	-	1	4	7	18						
N.Y. (Upstate)	31	25	101	176	148	165	121	865	1,202	1,108	3	3	14	25	19						
N.Y. City	4	17	33	135	201	91	177	377	1,859	2,147	-	2	6	25	31						
Pa.	4	14	35	110	157	119	224	336	2,417	2,534	1	3	8	42	47						
E.N. CENTRAL	24	40	96	314	538	434	1,273	2,225	10,088	14,699	4	6	14	49	75						
Ill.	-	9	27	20	123	248	366	488	3,152	4,531	-	1	5	3	23						
Ind.	N	0	0	N	N	-	154	287	1,539	1,991	1	1	10	6	11						
Mich.	5	13	38	117	159	152	300	880	3,321	2,341	-	0	5	7	12						
Ohio	19	15	32	144	150	34	306	718	1,005	4,237	3	2	6	33	17						
Wis.	-	9	24	33	106	-	130	179	1,071	1,599	-	0	3	-	12						
W.N. CENTRAL	3	23	117	165	286	153	383	517	3,786	4,003	1	3	22	25	26						
Iowa	-	5	16	38	54	32	37	63	397	405	-	0	1	-	-						
Kans.	1	3	11	24	35	37	43	90	470	507	-	0	2	4	3						
Minn.	-	0	87	7	75	-	65	87	481	644	1	1	17	8	9						
Mo.	1	9	28	73	85	82	195	269	2,150	2,081	-	0	5	10	11						
Nebr.	1	2	9	15	16	-	26	56	216	263	-	0	2	2	3						
N. Dak.	-	0	4	-	4	-	2	6	13	26	-	0	2	1	-						
S. Dak.	-	1	6	8	17	2	6	15	59	77	-	0	0	-	-						
S. ATLANTIC	42	51	87	463	437	708	1,613	2,696	12,350	16,801	7	11	26	128	128						
Del.	-	0	4	5	5	30	28	44	323	302	1	0	1	2	-						
D.C.	2	1	7	15	13	-	35	63	419	397	-	0	2	2	-						
Fla.	23	22	44	218	181	-	446	549	1,564	4,529	-	3	9	40	35						
Ga.	15	12	26	123	82	1	349	1,539	2,377	3,034	2	2	6	41	33						
Md.	2	4	11	39	43	-	121	160	1,038	1,425	-	2	5	24	18						
N.C.	-	0	0	-	-	294	314	571	3,201	4,304	2	0	8	10	14						
S.C.	-	2	8	8	19	182	166	1,135	2,177	1,222	2	0	3	7	11						
Va.	-	9	28	54	92	188	117	238	1,092	1,448	-	1	7	-	13						
W. Va.	-	0	6	1	2	13	19	44	159	140	-	0	4	2	4						
E.S. CENTRAL	3	7	34	66	80	283	594	877	5,590	6,238	2	2	9	29	31						
Ala.	-	3	22	28	38	34	193	313	1,464	2,410	-	0	5	7	5						
Ky.	N	0	0	N	N	20	53	268	418	654	1	0	1	1	3						
Miss.	N	0	0	N	N	-	149	434	1,526	1,226	-	0	1	-	1						
Tenn.	3	4	12	38	42	229	194	239	2,182	1,948	1	1	6	21	22						
W.S. CENTRAL	6	7	21	60	31	292	953	1,480	8,133	9,559	7	1	26	25	21						
Ark.	3	3	13	29	13	-	80	142	763	1,000	-	0	2	1	2						
La.	-	1	6	7	-	18	175	366	877	2,134	-	0	3	2	1						
Okla.	3	2	11	24	18	-	94	233	1,019	690	7	1	24	21	17						
Tex.	N	0	0	N	N	274	575	928	5,474	5,735	-	0	2	1	1						
MOUNTAIN	20	27	68	242	279	72	279	466	1,807	3,002	3	4	14	68	64						
Ariz.	5	3	11	46	36	31	115	231	508	1,005	1	2	9	35	25						
Colo.	10	10	26	87	96	-	71	92	456	785	1	1	4	14	20						
Idaho	1	3	12	20	35	-	2	20	25	46	-	0	1	2	2						
Mont.	-	2	11	12	13	-	3	20	22	25	-	0	0	-	-						
Nev.	-	1	8	13	8	41	30	135	416	508	1	0	2	3	6						
N. Mex.	-	1	6	12	14	-	30	65	239	390	-	0	2	5	8						
Utah	4	7	25	45	72	-	17	26	128	202	-	0	4	9	3						
Wyo.	-	1	4	7	5	-	2	5	13	41	-	0	1	-	-						
PACIFIC	27	59	141	532	583	382	786	970	7,811	8,840	-	2	7	21	20						
Alaska	1	1	17	14	5	5	10	27	96	110	-	0	2	4	2						
Calif.	14	42	71	391	453	264	650	832	6,594	7,324	-	0	5	-	5						
Hawaii	-	1	4	12	12	3	15	30	108	219	-	0	1	-	3						
Oreg.	-	8	14	73	86	11	26	46	218	311	-	1	6	17	9						
Wash.	12	7	62	42	27	99	77	131	795	876	-	0	1	-	1						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	2	5	19	36	13	15	5	16	90	82	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


