
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending May 11, 2013 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2013
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2013
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2013
Syphillis, primary & secondary cummulative for 2012

tab delimited data:
test
UNITED STATES	148	274	836	7,026	6,967	9	22	49	444	527	84	305	388	4,797	5,331						
NEW ENGLAND	4	11	55	254	314	-	1	4	12	29	4	8	16	155	179						
Conn.	-	5	21	122	153	-	0	2	5	9	-	0	4	7	26						
Maine	2	2	8	57	50	-	0	1	3	1	-	0	5	2	9						
Mass.	-	0	4	5	21	-	0	3	3	14	4	6	15	123	107						
N.H.	1	1	5	36	40	-	0	1	1	4	-	0	4	9	14						
R.I.	-	0	29	1	25	-	0	0	-	1	-	0	4	12	21						
Vt.	1	1	6	33	25	-	0	0	-	-	-	0	2	2	2						
MID. ATLANTIC	8	39	83	765	1,013	-	2	6	35	42	8	38	59	665	652						
N.J.	-	6	27	8	280	-	0	3	-	14	-	4	10	44	74						
N.Y. (Upstate)	-	17	39	398	413	-	1	4	23	20	6	4	32	98	64						
N.Y. City	8	14	36	359	320	-	0	3	12	8	2	20	32	354	335						
Pa.	N	-	-	N	N	N	0	0	N	N	-	9	19	169	179						
E.N. CENTRAL	29	58	132	1,472	1,454	2	4	9	69	108	1	30	60	446	631						
Ill.	N	0	0	N	N	-	1	3	17	21	-	11	23	134	288						
Ind.	-	13	49	270	317	-	0	3	9	14	1	4	10	70	75						
Mich.	2	13	30	335	301	-	0	3	17	22	-	5	14	101	106						
