
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 29, 2005 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	843	555	173	526	35	52	1,216	1,870	424	804											
NEW ENGLAND	37	168	39	13	-	4	56	87	10	20											
Maine	3	-	4	1	N	N	3	4	-	-											
N.H.	-	1	2	1	-	-	2	2	1	1											
Vt.	8	5	-	1	-	-	5	3	-	-											
Mass.	26	158	23	5	-	4	35	64	9	15											
R.I.	-	-	-	-	-	-	-	-	-	-											
Conn.	-	4	10	5	-	-	11	14	-	4											
MID. ATLANTIC	117	144	13	35	-	5	88	243	27	94											
Upstate N.Y.	37	60	11	10	-	-	14	26	3	29											
N.Y. City	-	11	2	1	-	2	20	76	14	30											
N.J.	5	28	N	N	-	-	16	72	8	20											
Pa.	75	45	-	24	-	3	38	69	2	15											
E.N. CENTRAL	266	92	3	1	1	-	110	296	22	89											
Ohio	217	43	1	1	1	-	58	70	7	19											
Ind.	1	-	1	-	-	-	13	12	1	2											
Ill.	-	1	1	-	-	-	-	115	-	46											
Mich.	6	8	-	-	-	-	25	46	12	11											
Wis.	42	40	-	-	-	-	14	53	2	11											
W.N. CENTRAL	87	43	7	32	2	-	82	110	39	32											
Minn.	22	-	2	6	-	-	10	23	1	5											
Iowa	-	10	2	6	-	-	29	17	9	2											
Mo.	29	29	3	1	2	-	28	36	17	8											
N. Dak.	9	-	-	4	-	-	2	2	1	1											
S. Dak.	1	-	-	6	-	-	2	5	5	1											
Nebr.	19	-	-	-	-	-	7	7	5	1											
Kans.	7	4	-	9	-	-	4	20	1	14											
S. ATLANTIC	28	29	56	325	29	36	409	394	87	207											
Del.	-	-	-	-	-	-	-	-	-	1											
Md.	13	13	17	18	1	-	38	33	9	12											
D.C.	-	3	-	-	-	-	-	-	-	4											
Va.	-	5	6	25	-	-	10	23	1	6											
W. Va.	-	-	1	6	-	-	-	1	-	-											
N.C.	-	-	30	40	23	34	97	43	5	24											
S.C.	7	1	-	7	-	2	11	9	-	9											
Ga.	2	-	-	22	3	-	79	83	34	51											
Fla.	6	7	2	207	2	-	174	202	38	100											
E.S. CENTRAL	11	7	1	42	1	6	56	111	22	27											
Ky.	3	1	-	1	-	-	5	6	2	1											
Tenn.	1	4	-	36	1	2	12	29	8	10											
Ala.	7	1	1	5	-	1	39	45	12	10											
Miss.	-	1	-	-	-	3	-	31	-	6											
W.S. CENTRAL	2	3	40	64	-	-	60	194	43	182											
Ark.	1	2	6	2	-	-	16	18	6	3											
La.	-	1	-	-	-	-	18	21	5	15											
Okla.	-	-	3	5	-	-	15	17	24	19											
Tex.	1	-	31	57	-	-	11	138	8	145											
MOUNTAIN	249	43	10	7	2	-	117	133	48	51											
Mont.	89	3	-	-	-	-	5	5	-	1											
Idaho	11	6	-	-	-	-	4	22	-	-											
Wyo.	5	2	-	-	-	-	4	2	-	1											
Colo.	121	23	-	-	-	-	24	44	7	19											
N. Mex.	1	6	-	-	-	-	5	19	4	18											
Ariz.	9	-	10	7	-	-	54	17	31	6											
Utah	11	2	-	-	2	-	7	11	2	1											
Nev.	2	1	-	-	-	-	14	13	4	5											
PACIFIC	46	26	4	7	-	1	238	302	126	102											
Wash.	6	2	-	-	-	-	6	9	1	3											
Oreg.	36	19	-	-	-	-	6	32	4	7											
Calif.	-	5	4	7	-	1	201	225	118	85											
Alaska	1	-	-	-	-	-	5	15	1	-											
Hawaii	3	-	-	-	-	-	20	21	2	7											
Guam	-	-	-	-	-	-	-	-	-	2											
P.R.	-	-	6	1	N	N	2	9	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


