
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending January 21, 2006 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	115	314	571	405	740	3,450	6,200	7,441	11,398	17,337	13	38	67	60	126						
NEW ENGLAND	1	26	90	18	45	53	102	229	231	377	-	3	12	2	7						
Conn.	-	1	65	-	-	1	37	163	16	176	-	0	6	-	-						
Maine	1	4	12	1	5	2	2	7	5	4	-	0	1	-	1						
Mass.	-	12	34	13	38	38	50	86	145	161	-	1	5	2	4						
N.H.	-	1	7	-	-	4	4	9	17	6	-	0	3	-	-						
R.I.	-	0	19	-	-	6	8	25	44	27	-	0	2	-	-						
Vt.	-	3	11	4	2	2	1	4	4	3	-	0	1	-	2						
MID. ATLANTIC	23	67	144	58	173	450	658	967	1,204	1,624	3	8	16	12	35						
N.J.	-	7	15	-	42	51	111	166	64	334	-	2	5	1	7						
N.Y. (Upstate)	14	22	117	21	29	79	125	385	180	205	2	2	11	3	9						
N.Y. City	-	16	32	9	52	196	182	408	300	460	-	1	4	2	6						
Pa.	9	16	30	28	50	124	219	327	660	625	1	3	5	6	13						
E.N. CENTRAL	11	52	101	43	123	754	1,237	1,792	2,560	3,283	2	6	13	10	26						
Ill.	-	13	32	-	28	255	354	699	617	715	-	1	5	1	5						
Ind.	N	0	0	N	N	105	153	234	447	562	-	1	6	-	1						
Mich.	3	14	29	23	30	277	215	518	1,103	192	-	0	3	1	4						
Ohio	8	14	34	20	26	40	375	701	216	1,454	2	2	9	8	14						
Wis.	-	13	33	-	39	77	105	158	177	360	-	0	3	-	2						
W.N. CENTRAL	11	37	142	38	48	209	362	458	662	1,033	-	2	7	9	5						
Iowa	-	5	14	5	15	21	30	54	68	74	-	0	1	-	-						
Kans.	2	4	9	7	11	53	47	99	53	169	-	0	2	1	-						
Minn.	7	16	113	9	-	-	63	89	-	205	-	0	5	-	-						
Mo.	2	9	32	15	13	130	184	243	501	494	-	0	7	8	4						
Nebr.	-	1	7	-	8	5	21	40	22	70	-	0	1	-	1						
N. Dak.	-	0	3	-	-	-	2	5	4	1	-	0	2	-	-						
S. Dak.	-	2	7	2	1	-	6	15	14	20	-	0	0	-	-						
S. ATLANTIC	18	49	84	87	106	923	1,441	2,199	2,926	3,873	5	8	22	16	28						
Del.	-	1	3	1	4	17	17	40	83	51	-	0	0	-	-						
D.C.	1	1	6	1	-	-	41	67	77	129	-	0	0	-	-						
Fla.	11	18	40	44	38	207	386	498	866	999	2	2	12	6	8						
Ga.	4	11	24	28	37	-	262	586	-	477	2	2	7	2	12						
Md.	2	4	11	13	8	125	137	242	465	417	-	1	5	5	5						
N.C.	N	0	0	N	N	413	272	730	886	863	1	1	11	2	2						
S.C.	-	2	8	-	4	93	155	783	410	331	-	0	3	1	1						
Va.	-	11	26	-	15	48	141	266	70	559	-	1	5	-	-						
W. Va.	-	0	6	-	-	20	13	34	69	47	-	0	3	-	-						
E.S. CENTRAL	-	7	19	10	13	217	519	868	696	1,574	-	2	7	4	5						
Ala.	-	4	13	10	6	-	156	491	-	660	-	0	2	1	-						
Ky.	N	0	0	N	N	78	55	107	244	223	-	0	2	-	-						
Miss.	-	0	0	-	-	-	138	299	-	245	-	0	0	-	-						
Tenn.	-	3	11	-	7	139	168	285	452	446	-	1	5	3	5						
W.S. CENTRAL	-	5	23	1	5	331	827	1,195	1,149	2,817	2	2	7	2	5						
Ark.	-	1	5	-	3	58	85	188	220	257	-	0	2	-	-						
La.	-	1	5	1	-	29	153	461	71	578	-	0	4	-	2						
Okla.	-	3	16	-	2	59	80	462	165	338	2	1	5	2	3						
Tex.	N	0	0	N	N	185	486	843	693	1,644	-	0	1	-	-						
MOUNTAIN	14	25	56	29	50	119	225	480	399	701	-	3	19	4	9						
Ariz.	-	3	12	-	5	86	72	166	201	252	-	1	9	-	2						
Colo.	11	9	26	15	22	30	58	90	171	180	-	1	4	3	2						
Idaho	-	2	12	1	8	-	1	10	-	5	-	0	1	-	1						
Mont.	3	1	7	4	4	-	2	9	-	5	-	0	0	-	-						
Nev.	-	1	5	-	2	-	54	198	-	162	-	0	3	-	1						
N. Mex.	-	1	6	-	2	-	24	48	-	69	-	0	4	-	1						
Utah	-	7	28	8	6	3	14	22	19	27	-	0	2	1	1						
Wyo.	-	0	2	1	1	-	2	6	8	1	-	0	2	-	1						
PACIFIC	37	59	101	121	177	394	792	1,052	1,571	2,055	1	2	19	1	6						
Alaska	-	2	6	1	3	5	10	23	6	22	1	0	19	1	1						
Calif.	36	42	69	104	145	309	648	806	1,299	1,768	-	1	7	-	-						
Hawaii	-	1	6	2	7	1	19	36	30	45	-	0	2	-	1						
Oreg.	1	7	21	14	18	49	30	58	79	59	-	0	4	-	4						
Wash.	-	5	26	-	4	30	71	210	157	161	-	0	4	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	3	14	-	2	-	6	14	10	17	-	0	1	-	-						
V.I.	-	0	0	-	-	-	0	20	-	2	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


