
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 25, 2006 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	42	78	214	778	937	61	96	346	1,034	1,206	19	40	112	250	255						
NEW ENGLAND	1	7	23	54	111	-	4	11	38	62	1	2	11	13	11						
Conn.	1	1	3	8	14	-	0	5	-	15	-	0	8	4	2						
Maine	-	0	2	2	-	-	0	2	1	3	-	0	1	1	1						
Mass.	-	5	14	28	82	-	3	10	32	41	-	1	5	5	6						
N.H.	-	1	12	10	10	-	0	3	4	2	-	0	1	1	2						
R.I.	-	0	4	1	5	-	0	2	1	-	-	0	7	-	-						
Vt.	-	0	2	5	-	-	0	1	-	1	1	0	3	2	-						
MID. ATLANTIC	1	11	23	36	177	3	10	25	69	157	5	11	53	68	73						
N.J.	-	3	11	10	34	-	2	7	23	35	-	1	12	5	10						
N.Y. (Upstate)	1	1	22	11	24	3	1	14	10	25	5	3	28	31	17						
N.Y. City	-	4	12	3	89	-	2	7	3	35	-	1	20	1	6						
Pa.	-	1	6	12	30	-	4	9	33	62	-	5	17	31	40						
E.N. CENTRAL	6	7	17	56	96	5	9	25	68	129	2	7	26	40	62						
Ill.	-	1	9	10	36	-	2	7	-	37	-	1	5	7	10						
Ind.	-	1	10	3	5	-	0	16	4	5	-	0	6	1	4						
Mich.	2	2	11	22	24	2	3	7	37	43	-	2	6	11	16						
Ohio	4	1	4	20	18	3	2	8	25	38	2	3	19	21	26						
Wis.	-	0	5	1	13	-	0	6	2	6	-	0	2	-	6						
W.N. CENTRAL	1	2	31	29	29	1	4	13	21	56	-	1	12	7	9						
Iowa	-	0	2	1	6	-	0	2	1	3	-	0	1	-	-						
Kans.	-	0	5	17	4	-	0	3	2	7	-	0	1	-	1						
Minn.	-	0	31	1	3	-	0	6	1	-	-	0	10	-	1						
Mo.	1	0	4	6	14	1	3	7	17	36	-	0	3	5	6						
Nebr.	-	0	3	2	2	-	0	2	-	9	-	0	2	2	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	2	-	-	0	1	-	1	-	0	6	-	-						
S. ATLANTIC	7	13	33	136	130	19	23	60	232	358	6	9	21	66	52						
Del.	-	0	1	3	2	-	0	4	4	10	-	0	4	1	-						
D.C.	-	0	2	1	1	1	0	4	4	-	1	0	2	1	1						
Fla.	1	5	18	49	45	7	9	21	97	123	4	2	6	27	17						
Ga.	2	1	6	11	23	4	2	7	19	65	-	0	3	3	4						
Md.	4	2	6	22	12	1	2	8	38	42	1	2	9	16	16						
N.C.	-	0	20	33	23	6	0	23	48	42	-	0	3	9	7						
S.C.	-	1	3	5	4	-	2	9	12	31	-	0	2	1	-						
Va.	-	1	11	12	20	-	2	18	6	38	-	1	8	7	4						
W. Va.	-	0	2	-	-	-	0	14	4	7	-	0	3	1	3						
E.S. CENTRAL	2	3	16	25	36	3	6	20	54	91	-	1	6	6	7						
Ala.	-	0	6	2	4	-	1	7	15	19	-	0	2	1	5						
Ky.	-	0	3	9	3	-	1	5	15	23	-	0	4	-	1						
Miss.	-	0	2	1	7	-	1	4	4	18	-	0	1	-	-						
Tenn.	2	2	13	13	22	3	2	12	20	31	-	1	4	5	1						
W.S. CENTRAL	3	8	52	50	70	-	13	146	210	99	1	1	17	7	2						
Ark.	3	0	3	6	2	-	1	3	4	16	-	0	1	-	1						
La.	-	1	5	2	16	-	1	6	6	20	-	0	2	4	-						
Okla.	-	0	2	4	1	-	0	5	1	10	1	0	3	1	-						
Tex.	-	6	49	38	51	-	11	144	199	53	-	0	17	2	1						
MOUNTAIN	9	6	21	81	91	20	12	68	258	110	3	2	8	12	20						
Ariz.	7	3	20	54	53	20	7	64	233	72	3	0	3	5	4						
Colo.	2	1	4	14	7	-	1	5	8	10	-	0	3	1	3						
Idaho	-	0	3	2	8	-	0	2	4	3	-	0	2	-	1						
Mont.	-	0	1	1	6	-	0	7	-	-	-	0	1	-	1						
Nev.	-	0	2	3	4	-	1	4	9	9	-	0	2	3	5						
N. Mex.	-	0	3	4	4	-	0	3	1	6	-	0	1	-	1						
Utah	-	0	3	3	8	-	0	5	3	10	-	0	2	3	3						
Wyo.	-	0	0	-	1	-	0	1	-	-	-	0	1	-	2						
PACIFIC	12	15	148	311	197	10	9	54	84	144	1	2	10	31	19						
Alaska	-	0	1	-	3	-	0	2	1	-	-	0	1	-	-						
Calif.	12	13	147	293	165	8	6	39	64	103	1	1	10	31	19						
Hawaii	-	0	2	5	5	-	0	1	1	1	-	0	1	-	-						
Oreg.	-	1	5	6	11	-	2	6	10	30	N	0	0	N	N						
Wash.	-	1	11	7	13	2	0	11	8	10	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	6	3	12	-	1	6	2	3	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


