
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending May 6, 2006 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	13	53	273	319	483	88	301	659	2,644	3,639	57	88	271	1,978	1,933						
NEW ENGLAND	1	3	14	32	49	4	5	21	85	69	2	5	13	76	129						
Conn.	-	1	13	13	14	-	0	15	15	15	U	1	4	U	U						
Maine	-	0	5	-	8	-	0	3	-	5	-	0	2	7	3						
Mass.	-	2	7	16	17	4	4	11	62	37	2	2	7	49	48						
N.H.	1	0	2	3	3	-	0	4	4	4	-	0	3	14	5						
R.I.	-	0	2	-	1	-	0	6	3	2	-	0	3	3	6						
Vt.	-	0	4	2	6	-	0	4	1	6	-	0	4	3	14						
MID. ATLANTIC	-	5	101	4	46	2	18	70	197	388	10	14	44	336	434						
N.J.	-	1	7	-	13	-	5	18	50	101	-	2	8	10	92						
N.Y. (Upstate)	5	2	98	24	17	2	4	58	76	96	7	4	33	144	142						
N.Y. City	-	0	2	4	-	-	5	14	41	168	-	3	8	41	79						
Pa.	-	2	8	-	16	-	2	48	30	23	3	6	13	141	121						
E.N. CENTRAL	2	9	33	76	79	2	18	79	246	301	11	13	37	370	407						
Ill.	-	1	8	-	27	-	6	26	56	76	-	3	9	56	109						
Ind.	-	1	7	9	9	-	1	56	42	33	-	2	11	51	46						
Mich.	-	0	4	19	-	1	3	10	65	105	-	4	11	107	112						
Ohio	2	2	14	26	26	1	3	11	54	20	11	4	19	130	89						
Wis.	-	3	15	22	17	-	3	10	29	67	-	1	4	26	51						
W.N. CENTRAL	4	7	35	55	65	11	39	65	247	227	12	5	57	164	122						
Iowa	-	1	10	10	11	-	1	7	10	39	N	0	0	N	N						
Kans.	-	0	4	-	12	1	4	20	28	12	-	1	5	33	21						
Minn.	4	3	19	42	10	1	2	6	24	21	11	0	52	78	41						
Mo.	2	1	7	21	16	9	22	45	138	125	1	1	5	30	37						
Nebr.	-	1	4	5	13	-	2	10	24	20	-	0	4	13	9						
N. Dak.	-	0	2	-	1	-	0	2	4	2	-	0	3	5	4						
S. Dak.	-	0	5	3	2	-	2	17	19	8	-	0	3	5	10						
S. ATLANTIC	3	7	39	56	95	37	51	122	755	539	15	20	41	458	358						
Del.	-	0	2	1	-	-	0	2	-	5	1	0	2	4	-						
D.C.	-	0	1	-	-	-	0	2	3	4	1	0	2	5	4						
Fla.	3	1	29	23	51	26	23	66	326	241	8	5	12	109	90						
Ga.	-	0	6	-	9	11	13	34	270	143	3	4	11	108	71						
